KEY,Thai
ITEM_STORY_1007,สุดยอดผลงานชิ้นเอกที่ทั้งสร้างสรรค์และอันตรายของนักประดิษฐ์กอบลินสติหลุด ปืนใหญ่ถือมือเดียวกระบอกนี้มีอำนาจยิงสูงสุดเท่าที่ร่างกายกอบลินหนึ่งตัวรับไหว โชคดีที่อาวุธชิ้นนี้ยังไม่ระเบิด แม้จะใช้ดินปืนมากจนน่ากลัว
ITEM_STORY_1008,ไม้เท้ารูปร่างคล้ายนกสายฟ้าสี่ปีก แน่นอนว่ามันสร้างจากขนปีกของนกสายฟ้า ซึ่งออร์คเผ่า Skywind ถือว่าเป็นสัตว์ศักดิ์สิทธิ์ ไม้เท้ามีพลังในการสื่อสารกับท้องฟ้า ทำนายสภาพอากาศ และควบคุมอากาศ และเป็นสุดยอดสื่อกลางพลังสำหรับชาแมนเผ่า Skywind ที่ใช้พลังสายฟ้า
ITEM_STORY_1009,เคียวมรณะที่มีลักษณะสอดคล้องกับบุคลิกภาพของ Epis ผู้ครอบครอง มันตวัดเกี่ยววิญญาณของผู้ที่เข้ามาชื่นชมความงามใกล้ๆ อาวุธชิ้นนี้สร้างจากร่างกายของ Epis เอง จึงมีลักษณะไม่ต่างจากซัคคิวบัสตนนี้ นั่นคือจะมอบความสุขสุดขีดให้เหยื่อก่อนจะสูบพลังชีวิตของพวกเขา แต่ดูท่าทาง Epis จะพยายามใช้อาวุธนี้อย่างปรานี
ITEM_STORY_1010,ธนูที่ได้รับลมหายใจของวิญญาณแห่งลม Sylphid และผู้คนชั้นสูงเท่านั้นที่จะสามารถใช้ได้ หากง้างธนู จะสร้างธนูที่มาจากลมหายใจแห่งจิตวิญญาณและเจาะทะลุเป้าหมายได้ ไม่ว่าเป้าหมายจะหลบซ่อนอย่างไร จะได้รับการนำทางจากวิญญาณแห่งลมและนำไปยังเป้าหมายได้อย่างแม่นยำ Selene มีความสัมพันธ์พิเศษกับจิตวิญญาณตั้งแต่ยังเด็ก เธอยังเป็นผู้เดียวที่ได้รับลมหายใจอันเป็นสัญลักษณ์แห่งมิตรภาพจากวิญญาณแห่งลมอีกด้วย
ITEM_STORY_1011,อีกาลึกลับที่เดินทางข้ามมิติได้ สติปัญญาและความหลักแหลมของมันแตกต่างจากนกธรรมดาทั่วไป แท้จริงแล้วนี่คือมอนสเตอร์ที่มีพลังงานมืดท่วมท้นไม่ต่างจากปีศาจ ว่ากันว่าสัตว์ร้ายตนนี้ทรงพลังพอๆ กับปีศาจระดับสูงเลยทีเดียว บ้างก็ว่าบางครั้งมันจะบินพลางพูดภาษามนุษย์เหนือสนามรบ ข้อมูลเรื่องตัวตนของสิ่งมีชีวิตนี้ส่วนใหญ่ยังเป็นปริศนา
ITEM_STORY_1012,ในสมัยที่ Miruru ยังเป็นราชินีโจรสลัด เธอคือผู้ที่เหล่านักเดินเรือหวาดกลัว และเป็นภัยคุกคามใหญ่ต่อกองเรือของ Orvelia และจักรวรรดิ กองทัพเรือหวาดกลัวปืนใหญ่บนเรือของเธอเป็นพิเศษ กระบอกที่อานุภาพรุนแรงที่สุดคือ Leviathan ซึ่งเป็นปืนใหญ่หลักของเรือ หลังจากถูกสาป เธอนำของสิ่งหนึ่งติดตัวมาในตอนที่หนีจากลูกเรือกบฏ คุณค่าในฐานะอาวุธของมันเหนือล้ำกว่าทองคำหรือสมบัติชิ้นไหน สิ่งที่เธอนำติดตัวมาก็คือ Leviathan ปืนใหญ่ที่ทรงพลังที่สุดในคลังอาวุธของเธอ หลังผ่านการดัดแปลงหลายครั้ง อดีตมฤตยูแห่งท้องทะเลก็กลายเป็นปืนใหญ่แบบพกพา
ITEM_STORY_1013,ตำนานเล่าว่า ทุก 100 ปี ต้นไม่กำเนิดโลกจะมอบกิ่งของมันหนึ่งกิ่งให้ผู้ที่ถูกเลือก กิ่งไม้เปล่งรัศมีพลังชีวิตนิรันดร์ อีกทั้งมอบพลังมหาศาลและความรู้ให้ผู้ครอบครอง Lorraine สร้างไม้เท้านี้ด้วยการหลอมกิ่งไม้รวมกับศิลาแห่งป่าซึ่งเป็นสมบัติของเผ่าเอลฟ์ ตอนนี้เธอสามารถอัญเชิญพลังแห่งธรรมชาติและรักษาสายสัมพันธ์กับต้นไม้กำเนิดโลกได้ไม่ว่าจะไปที่ไหน
ITEM_STORY_1015,ชุดดาบและโล่ที่ผสานพลังเวทมนตร์โบราณ มีรูนหลากหลายแบบสลักอยู่ ว่ากันว่ามังกรโบราณนาม Exian สร้างอาวุธในตำนานคู่นี้จากเกล็ดของมันเมื่อหลายกาลก่อน ดาบเล่มนี้เป็นราชสมบัติแห่ง Orvel ซึ่งมอบให้อัศวินผู้ยึดมั่นในเกียรติยศมากที่สุดเท่านั้น ผู้ครอบครองดาบเล่มนี้ต้องปฏิบัติหน้าที่เป็นผู้พิทักษ์ราชอาณาจักรและประชาชน และเป็นผู้ปกป้องชีวิต
ITEM_STORY_1016,หน้าที่ของผู้นำทางวิญญาณคือช่วยให้วิญญาณเร่ร่อนปล่อยวางและนำทางพวกเขาสู่ภพภูมิถัดไป ตะเกียงอันนี้คือสมบัติแห่งเผ่าเทเมีย ทำงานได้ด้วยพลังจากลูกแก้วลึกลับที่สร้างโดยมังกรจากดินแดนห่างไกล ลูกแก้วในแกนกลางช่วยให้วิญญาณที่อยู่ใกล้ก่อตัวเป็นรูปร่าง ส่งผลให้ผู้ถือพูดคุยกับพวกเขาได้โดยตรง ด้วยเหตุนี้มันจึงเป็นสื่อกลางชั้นยอดสำหรับผู้นำทางวิญญาณ บรรดาหัวหน้าเผ่าเทเมียเคยใช้สมบัตินี้ปฏิบัติหน้าที่นำทางวิญญาณอันศักดิ์สิทธิ์มาหลายรุ่น ยามนี้เมื่อโลกเผชิญภัยคุกคามครั้งใหญ่ ตะเกียงจึงถูกส่งมอบให้ Rephy ผู้นำทางวิญญาณผู้มีพลังแก่กล้าที่สุดในประวัติศาสตร์
ITEM_STORY_1017,สมบัติของเผ่าเอลฟ์มืดที่สร้างจากหินแสงจันทร์ทรงอำนาจจาก Arrovina และกิ่งต้นมูนทรีคุณภาพสูงสุด Nerius คือสื่อกลางชั้นยอดสำหรับเวทมนตร์แสงจันทร์ และเป็นอาวุธเวทมนตร์ของเอลฟ์มืดที่ทรงพลังเป็นลำดับต้นๆ แต่ว่ากันว่าแสงสีเงินงามตาของดวงจันทร์อาจถูกความมืดแทรกแซงได้ง่าย ความรักอันลึกซึ้งแปรเปลี่ยนเป็นความมืดฝังรากลึก และเอลฟ์มืดผู้ปรารถนาการแก้แค้นก็ผสานความมืดนั้นลงในอาวุธนี้
ITEM_STORY_1018,ตระกูล Stein สืบเชื้อสายอย่างยาวนานมาตั้งแต่ยุคก่อตั้งจักรวรรดิ แต่เกียรติของวงศ์ตระกูลขึ้นอยู่กับทักษะของนักรบ หาใช่สายเลือดชนชั้นสูง Aria Stein คือยอดนักดาบในตำนาน เธอสร้างชื่อในฐานะนักรบผู้มีฝีมือสูงสุดในประวัติศาสตร์ของจักรวรรดิ และวากรากฐานให้ตระกูล Stein มีชื่อเสียง Reina คือลูกหลานของเธอ ซึ่งปัจจุบัน Reina เป็นเจ้าของ Livatas ดาบของ Aria มันเบาเหมือนขนนกแต่แข็งแรงจนตั้งรับการโจมตีได้ทุกรูปแบบ ดาบเล่มนี้ช่วยให้ Reina ได้รับฉายา 'ประกายแสง'
ITEM_STORY_1019,Andarta และ Andraste คือชื่อของมังกรสองตัวที่พ่ายแพ้ให้ปีศาจในช่วงสงคราม มังกรคู่นี้มีวิญญาณเชื่อมถึงกัน พวกมันเป็นคู่รักที่รู้ใจกันยิ่งกว่าใคร แม้ในช่วงสุดท้ายของชีวิต พวกมันก็ไม่ยอมแยกจากกัน และขอร้องให้ Pavel สหายร่วมรบช่วยเหลือเป็นครั้งสุดท้าย Pavel ทำตามคำขอสุดท้ายด้วยการถ่ายโอนวิญญาณของทั้งคู่ไปไว้ในหัวใจ แล้วเปลี่ยนให้เป็นอัญมณีคู่หนึ่ง แม้สูญเสียร่างกายไปแล้ว แต่ทั้งคู่ก็ยังอยู่เคียงข้างกัน และจะไม่มีวันพรากจากกัน
ITEM_STORY_1020,วันหนึ่งมีการค้นพบสายแร่ที่มีมานาทรงพลังไหลซึมออกมาในเขต Ziltrion ระหว่างสำรวจ Demia พบแร่สีน้ำเงินก้อนหนึ่งซึ่งเธอไม่เคยเห็นมาก่อน จอมเวทและนักเล่นแร่แปรธาตุจำนวนมากศึกษาแร่ลึกลับที่มีคุณสมบัติเป็นทั้งอัญมณีและโลหะก้อนนี้ แต่ไม่มีใครรู้ว่ามันคืออะไร แต่ช่างตีเหล็ก Jin คิดเห็นต่างออกไป ทันทีที่เห็นแร่ เขาก็ยิ้มกว้างพลางเสนอต่อ Demia ว่าจะใช้มันสร้างอุปกรณ์ที่ทรงพลัง ซึ่งเขาก็นำแร่ไปสร้างหอกและโล่ที่เปล่งรัศมีมานาสีฟ้าและแข็งแกร่งยิ่งกว่าเพชร
ITEM_STORY_1021,ปลอกแขนต้องคำสาปที่สร้างจากกรงเล็บของปีศาจคลั่ง Baroro ซึ่งถูกสังหารในสงคราม ปลอกแขนคู่นี้ใหญ่กว่ามือมนุษย์ธรรมดาหลายเท่า ผู้สวมใส่ควบคุมมันได้อย่างง่ายดายเพราะปลอกแขนเชื่อมต่อกับระบบประสาทโดยตรง แม้ว่าจะมอบพลังมหาศาล แต่มันจะรุกล้ำเข้าไปในจิตของผู้สวมใส่และกัดกินวิญญาณของเขาอย่างช้าๆ มีเพียงนักรบที่แท้จริงผู้ศรัทธาในคุณความดีและมุ่งมั่นไม่ท้อถอยเท่านั้นที่ใช้อาวุธต้องสาปนี้ได้ นี่คืออาวุธที่เหมาะสำหรับนักรบผู้มีจิตมุ่งมั่นแรงกล้าแม้อยู่ในช่วงเวลาที่มืดมน
ITEM_STORY_1022,นี่คือจุดสูงสุดของเทคโนโลยีจักรวรรดิอันก้าวหน้า คนทั่วไปใช้ปืนไรเฟิลกระบอกนี้ไม่ได้ เพราะต้องใช้ความแม่นยำเหนือมนุษย์ในการยิง มันได้รับการเสริมพลังเวทมนตร์เพื่อช่วยให้ผู้ยิงมองเห็นได้ไกลอย่างไม่น่าเชื่อ ทว่าแม้แต่ปืนที่แม่นยำที่สุดในโลกก็อาจไร้ประโยชน์ หากอยู่ในมือของผู้ที่เล็งยิงไม่ได้ ด้วยเหตุนี้ ประสิทธิภาพของปืนไรเฟิลกระบอกนี้จึงขึ้นอยู่กับทักษะของผู้ใช้อย่างมาก Rodina ผู้มีพรสวรรค์ด้านการมองเห็นและการควบคุมคือเจ้าของที่เหมาะกับปืนไรเฟิลกระบอกนี้ เธอทำเรื่องเกินคาดหมายด้วยการปรับแต่งมันตามใจชอบ และตั้งชื่อมันว่า Rodina Custom
ITEM_STORY_1023,มีโรงตีเหล็กแห่งหนึ่งตั้งอยู่ในใจกลาง Dragia Volcano หลายร้อยปีก่อน มังกรไฟโบราณ Temeraire สร้างอุปกรณ์เวทมนตร์ขึ้นมาชุดหนึ่ง เขาใช้ลาวาที่มีพลังภูเขาไฟผสานอยู่สร้างดาบและโล่ที่เผาผลาญได้ทุกสิ่ง Temeraire มอบอาวุธเหล่านี้ให้นักรบมนุษย์คนหนึ่งในช่วงสงครามปีศาจ แต่โชคร้ายที่นักรบคนนั้นพ่ายแพ้ให้ Morrah จากนั้นก็ไม่มีใครเห็นอาวุธในตำนานชุดนี้อีกเลย จนกระทั่ง Morrah ปรากฏตัวในแนวหน้า
ITEM_STORY_1024,God's Book Genesis คือสมบัติศักดิ์สิทธิ์ที่พิเศษที่สุดในบรรดาสมบัติทั้งหมดที่มอบให้เหล่านักบวชชั้นสูงแห่งศาสนจักร Lua ตำนานเล่าว่า Lua คือผู้เขียนคัมภีร์เล่มนี้ ซึ่งนักบวชสูงสุดแห่งศาสนจักรเก็บรักษาคัมภีร์มาหลายยุคหลายสมัย Iris นักบวชสูงสุดคนปัจจุบันเห็นนิมิตเกี่ยวกับ Baudouin จึงมอบคัมภีร์ให้ Berman พ่อเลี้ยงของเขา ภายหลัง Baudouin ได้รับคัมภีร์เมื่อเขาเป็นนักบวชชั้นสูง ว่ากันว่าสมบัติสวรรค์ชิ้นนี้มอบพลังงานศักดิ์สิทธิ์ไร้ขีดจำกัดให้เจ้าของ รวมถึงมอบพลังในการปลดปล่อยศักยภาพที่แท้จริงของผู้ที่มีศรัทธา
ITEM_STORY_1025,Jane ไม่ควรรู้สึกอะไรเลยในตอนที่เวทมนตร์ของ Malduk ชุบชีวิตเธอกลับมาเป็นผีดิบ แต่เธอกลับรู้สึกว่ามีพลังงานลึกลับที่อบอุ่นแสนสบายห่อหุ้มร่างไร้ชีวิตของเธอ ที่จริงแล้วเธอไม่ควรรู้สึกถึงพลังงานนี้ แต่ในตอนที่ Malduk ชุบชีวิต เธอยืนมือไปหาความอบอุ่นนี้โดยไม่รู้ตัว ภายหลังเมื่อเวทมนตร์ลึกลับเรียกสติของเธอกลับมา สิ่งแรกที่เธอทำคือสำรวจโลงศพของตัวเอง ซึ่งเธอสัมผัสได้ถึงไอรักอันน่าเศร้า เธอพบข้อความที่สลักอย่างบรรจงอยู่ภายใน มีใจความว่า 'รักเสมอไม่เปลี่ยนแปลง'
ITEM_STORY_1026,ในหอคอยนักปราชญ์ ฉายา Purple หมายถึงผู้ที่มีปริมาณมานามากที่สุด มานาที่ดูจะไร้ขีดจำกัดของ Aisha มากกว่าจะส่งผ่านออกมาด้วยวิธีปกติได้ ด้วยเหตุนี้ ตระกูล von Daphnel จึงรวบรวมหินมานาที่ดีที่สุดเท่าที่พวกเขาหาได้ แล้วนำไปให้ Annette ผู้เป็นเทคโนเมไจที่เก่งกาจที่สุดในปราสาท Orvel Annette รับทำโครงการใหม่นี้อย่างยินดี ในไม่ช้าเธอก็สร้าง Mahitra ร่มแสนงดงามที่เหมาะกับขุนนางจอมเวทผู้มีโชคชะตาอันสูงส่ง
ITEM_STORY_1027,ฟินิกซ์คือสัตว์ศักดิ์สิทธิ์ที่เป็นสัญลักษณ์ของชีวิตนิรันดร์ ตัวมันเองพบเห็นได้ยาก และขนปีกของมันก็ถือเป็นของหายากมากเช่นกัน ว่ากันว่าปากกาขนนกที่ทำจากขนฟินิกซ์คือเครื่องมือเวทมนตร์ที่ทรงพลังไม่แพ้ใคร รูนที่วาดด้วยปากกาขนนกด้ามนี้เป็นสื่อกลางที่ทรงพลังสำหรับเวทมนตร์รูน
ITEM_STORY_1028,ชุดอาวุธเวทมนตร์ที่ตาของ Fluss ผู้เป็นอัศวินแห่งสาธารณรัฐเกรย์ได้รับมา และตกทอดมาในฐานะสมบัติประจำตระกูล พวกมันมีพลังในการเพิ่มความสามารถทางกายของผู้ถืออย่างช้าๆ ช่วยให้เขาข้ามขีดจำกัดของมนุษย์และมีพละกำลังและความเร็วเหนือธรรมชาติ เนื่องจากเกิดผลอย่างค่อยเป็นค่อยไป ร่างกายผู้ถือจึงไม่ต้องรับภาระหนักอย่างเฉียบพลัน ทั้งสองชิ้นมีชื่อว่า Blood และ Rose ตามลำดับ มันได้ชื่อมาจากหยดเลือดที่ซ่านกระเซ็นและกลีบดอกไม้ที่โปรยปรายทุกครั้งที่ Fluss กวัดแกว่งดาบคู่นี้ ไม่มีนักรบคนใดรีดศักยภาพของมันออกมาได้อย่างที่ Fluss ทำ
ITEM_STORY_1029,หนังสติ๊กที่ทำจากไฮยาซินธ์ ต้นไม้สีเงินที่เติบโตในเขตหนาวมากเท่านั้น ว่ากันว่าไฮยาซินธ์ได้รับพรจากราชินีน้ำแข็ง และออกผลสีแดงสดได้แม้อยู่ท่ามกลางอากาศหนาวเหน็บที่สุด เพียงแค่ถือกิ่งไฮยาซินธ์ไว้ก็ทำให้ผู้ถือไม่รู้สึกถึงความหนาวเย็นรอบตัว และต้นไม้ศักดิ์สิทธิ์นี้ยังมีพลังในการเรียกพายุหิมะและน้ำแข็งอีกด้วย ซึ่งแน่นอนว่าอาวุธที่สร้างจากต้นไม้เหล่านี้ย่อมเหมาะจะควบคุมพลังดังกล่าวที่สุด
ITEM_STORY_1030,กางเขนที่ถูกสร้างให้มีรูปร่างคล้ายสฟิงซ์ มันเป็นสัญลักษณ์ของวัฏจักรชีวิตตามธรรมชาติ ในยุคโบราณ ชนเผ่าเร่ร่อนแห่งทะเลทรายบูชามังกรสีน้ำเงินแห่งโอเอซิสในฐานะผู้ปกป้องพวกเขา ซึ่งเธอก็อำนวยพรให้ฝนตกและมอบชีวิตชีวาให้พืชผลเป็นการตอบแทน ชนเผ่าเร่ร่อนแสดงความขอบคุณเธอด้วยการมอบสมบัติมากมายให้ ซึ่งรวมถึงอัญมณีวารี Lazulia แม้ว่าเธอจะไม่สนใจทรัพย์สินเงินทอง แต่เธอก็ยอมรับน้ำใจของพวกเขา และใช้สมบัติเหล่านั้นสร้างวิหารในโอเอซิส กางเขนอันนี้คือสัญลักษณ์ศักดิ์สิทธิ์ของวิหาร และมีพลังอันยิ่งใหญ่ของสายน้ำ
ITEM_STORY_1031,อาวุธแห่งแสงอันทรงพลังที่สามารถแปรเป็นหอก มีดสั้น หรือคันธนู หนึ่งในสมบัติอันศักดิ์สิทธิ์ของเทวดาที่ได้รับพรมาจากอัครทูตสวรรค์ ซึ่งกล่าวกันว่าสามารถเผาไหม้สิ่งชั่วร้ายให้กลายเป็นจุณได้ ด้วยความสารพัดประโยชน์นี้ แต่เดิมจึงมีการให้อาวุธนี้ให้หน่วยลาดตระเวนที่มีความสามารถมากที่สุด ปีศาจที่สิ้นชีพภายใต้อำนาจแห่งแสงนี้ในระหว่างสงครามมีจำนวนมากเกินกว่าจะนับได้
ITEM_STORY_1032,คทาแห่งสายเลือดที่ส่งต่อกันมาในตระกูลแวมไพร์ลอร์ดจากรุ่นสู่รุ่น สีแดงเข้มของมันเป็นสัญลักษณ์ของอำนาจ ความหยั่งรู้ และอำนาจเบ็ดเสร็จของแวมไพร์ลอร์ด ลึกลงไปที่ชั้นใต้ดินของ Galia Plains ก็คือดินแดนศักดิ์สิทธิ์ของเหล่าแวมไพร์ คทาในตำนานเหล่านี้อยู่ที่นั่น พร้อมที่จะปรากฏขึ้นมาตามคำเรียกของเจ้านายผู้คู่ควร ไม่ว่าจะอยู่ที่ใดก็ตาม
ITEM_STORY_1033,มีเส้นสายแห่งสากลที่เชื่อมโยงมิติต่างๆ เข้าด้วยกัน ดาบเล่มนี้คือกุญแจที่สามารถแบ่งแยกและเชื่อมต่อเส้นสายนี้อีกครั้งได้ ซึ่งจะมอบให้กับผู้ชี้ขาดแห่งมิติที่สาบานว่าจะปกป้องสมดุลแห่งจักรวาล ดาบนี้สามารถจำลองเป็นจำนวนที่ไม่มีที่สิ้นสุด แต่จะมอบพลังให้แก่ผู้ถูกเลือกหนึ่งเดียวเท่านั้น
ITEM_STORY_1034,แก่นแท้แห่งเวทย์ประดิษฐ์ ที่สร้างจากทฤษฎีของ Annette นักเวทมนตร์แห่งเมือง Orvel อันดับสูงสุดห้าตนทุ่มเทพลังในการสร้างสิ่งมีชีวิตแสนวิเศษนี้ มันทีเจตจำนงเป็นของตนเอง จึงสามารถตัดสินใจได้โดยอิสระและดำเนินการตามการตัดสินใจนั้นได้ เมื่อมันแบ่งปันพลังกับ Annette มันก็สามารถใช้ประโยชน์จากมานาอื่นๆ ที่อยู่ใกล้ๆ ได้ ด้วยเหตุนี้ จึงเป็นเหตุการณ์สำคัญครั้งแรกของความพยายามในการทำให้ทุกคนเข้าถึงเวทมนตร์ได้ของ Annette
ITEM_STORY_1035,คู่อาวุธเวทย์ที่จะดูดซับความกระหายเลือดของผู้ใช้เพื่อมาเสริมพลังแห่งไฟของตน การเหนี่ยวไกในแต่ละครั้งจะผลักดันผู้ใช้ให้จ่อมจมไปกับความกระหายการต่อสู้มากขึ้นเรื่อยๆ กล่าวกันว่าเมื่อช่างฝีมือระดับปรมาจารย์สร้างอาวุธขึ้นมา จิตวิญญาณก็จะก่อกำเนิดขึ้นมาด้วย ดูเหมือนว่า Berkinos จะมีจิตวิญญาณแห่งเทพสงคราม มีเรื่องเล่ากันว่าเมื่อผู้สร้างเหนี่ยวไกเป็นครั้งแรก ทันใดนั้นเขาก็หน้าซีดตกใจกลัวและโยนอาวุธคู่นั้นลงในแม่น้ำไป
ITEM_STORY_1036,"เมื่อมีการมอบดาบศักดิ์สิทธิ์, เอียร์ ให้แก่ Kyle ดาบนี้ก็ปรากฏขึ้นที่วิหารแห่ง Lua ซึ่งตั้งอยู่ทางเหนือของที่ราบแห่งราชาเมื่อ Kyle นำดาบออกจากแท่น ดาบก็ปลดปล่อยคลื่นพลังแห่งแสงที่เปลี่ยนแปรบริเวณใกล้เคียงทั้งหมดให้กลายเป็นดินแดนศักดิ์สิทธิ์ ทุกสิ่งที่อยู่ในวิหารกลายเป็นวัตถุศักดิ์สิทธิ์ ส่วน Theoria ซึ่งเป็นเสาต้นกลางของวิหาร ได้ซึมซับพลังงานศักดิ์สิทธิ์เป็นจำนวนมากที่สุด"
ITEM_STORY_1037,สงครามปีศาจเกิดขึ้นเมื่อ 100 ปีที่ผ่านมา ในระหว่างที่เกิดสงครามนี้ ภัยคุกคามต่อมนุษยชาติที่ร้ายแรงที่สุดก็คือเจ้าหน้าที่ปีศาจอันดับสูงอย่างไม่ต้องสงสัยเลย Kaitasis ปีศาจแห่ง Calm เป็นหนึ่งในตัวอันตรายเป็นพิเศษ นักเวทมนตร์และนักบวชจำนวนนับไม่ถ้วนถูกสังหารโดยปีศาจตนนี้ ซึ่งมุ่งเป้าที่ผู้ใช้เวทมนตร์เพื่อช่วงชิงจิตวิญญาณของพวกเขาโดยเฉพาะ ในท้ายที่สุด Kaitasis ก็ถูกไคล์ปราบ และแก่นของ Kaitasis ก็ได้รับการปิดผนึกไว้ อย่างไรก็ตาม อีกหลายปีต่อมา แก่นนี้ก็ตกอยู่ในมือของหน้ากากหัวเราะ และถูกใช้เป็นเครื่องมือแห่งความตายอีกครั้งหนึ่ง
ITEM_STORY_1038,บิดาของ Ezekiel เป็นหนึ่งในปีศาจอันดับสูงที่สุด แม้เขาจะไม่รู้จักชื่อหรือหน้าของบิดาของตน แต่ก็ตระหนักถึงพลังมหาศาลแห่งเลือดปีศาจที่เขาสืบทอดมา กระแสเลือดปีศาจภายในตัวเขายังทำให้เขามีสองบุคลิก เมื่อเลือดมนุษย์วนเวียนอยู่ในร่างของเขา Ezekiel ก็คือคนหนุ่มที่มีบุคลิกยอดเยี่ยม แต่ในบางเวลา เขาจะกลายเป็นปีศาลที่หยิ่งผยองและทรงพลังเหมือนกับบิดาของเขา บาร์บาโทส ผู้คุมความสิ้นหวัง จะสำแดงตนออกมาเมื่อเลือดปีศาจในตัว Ezekiel มีอำนาจเต็มที่ อาวุธซึ่งอยู่ในรูปของแขนข้างหนึ่งของเขานั้นทรงพลังพอที่จะผ่ามิติออกและแยกพื้นที่ได้ เรียกได้ว่าเป็นตัวแทนที่จับต้องได้สำหรับพลังของบิดาของเขา
ITEM_STORY_1039,Cassandra ทำงานเสริมเป็นนายหน้าค้าอาวุธ วันหนึ่ง มีของที่ถูกขโมยมาตกอยู่ในมือของเธอซึ่งดึงดูดความสนใจของเธอได้ในทันที มันเป็นพัดแสนสวยที่ตกแต่งด้วยทองและอัญมณีล้ำค่า เล่าลือกันว่าผู้หญิงทุกคนที่ได้ครอบครองพัดนี้จะประสบเคราะห์กรรมร้ายแรงในเวลาไม่นาน พัดนี้วนเวียนอยู่ในตลาดในฐานะสิ่งของต้องสาป ทันทีที่ Cassandra ซื้อมา เธอก็เริ่มสืบหาที่มาของสิ่งนี้ และพบว่าพัดนี้ซึ่งมีชื่อว่า Goldbreeze ถูกสร้างมาเพื่อใช้เป็นอาวุธที่ถูกอำพราง เดาได้ไม่ยากว่าเจ้าของพัดที่ไม่ตระหนักถึงเรื่องนี้จะต้องทนทุกข์กับเคราะห์กรรมประเภทใด
ITEM_STORY_1040,หอกที่กล่าวกันว่าหลอมมาจากสายฟ้า กระแสไฟฟ้าไหลเวียนรอบหอกที่น่าทึ่งซึ่งมีความสูงเท่ากับผู้ชายทั่วไป การหลอมหอกจากสายฟ้าเป็นงานที่ยิ่งใหญ่ แต่แน่นอนว่า Jin ไม่ใช่แค่ช่างตีเหล็กธรรมดา เขาหลอมหินมานาขนาดใหญ่ที่ซึมซาบด้วยเลือดจากมังกรสีแดง เขาใช้หินนี้เป็นที่เก็บสายฟ้าก่อนที่จะหลอมออกมาเป็นหอก นอกเหนือจากนายผู้ถูกเลือกแล้ว จะไม่มีผู้ใดที่แตะต้องอาวุธนี้ได้ และเมื่อชิ้นส่วนสองชิ้นประกอบเข้าด้วยกัน ก็จะปล่อยกระแสพลังงานที่ยิ่งใหญ่คล้ายกับเสียงคำรามของมังกรออกมา
ITEM_STORY_1041,เรื่องราวย้อนกลับไปเมื่อการทดลองพิษของ Mediana ยังคงได้รับการเก็บเป็นความลับจากเพื่อนร่วมงาน วันหนึ่ง เพื่อนหมอสังเกตเห็นหลอดดูดยาขนาดใหญ่ที่เธอสร้างขึ้น ด้วยความทึ่งกับขนาดมหึมานี้ เขาจึงถามเธอว่า:\n'ดูขนาดของมันสิ อย่างน้อยเธอน่าจะตั้งชื่อให้มันหน่อยนะ'\nMediana ตอบอย่างเมินเฉยว่า:\n'โอ้... แค่เรียกมันว่า... Piston ก็พอ'
ITEM_STORY_1042,หลังจากนาฬิกาของ Oddy ถูกทำลายด้วยคำสาปเรดเพอร์และได้รับพลังควบคุมเวลาของสิ่งมีชีวิตมา เขาก็ใช้เวลาที่มีไม่รู้จบที่ได้รับในการค้นคว้าหาวิธีใช้งานที่เป็นไปได้ของมัน ในที่สุดเมื่อ Oddy ได้สร้างนาฬิกาที่มีแก่นแท้แห่งเวทมนตร์ควบคุมเวลาหลังการทดลองหลายต่อหลายครั้ง เขาก็ค้นพบว่าความลับของเวทมนตร์เรดเพอร์มีต้นกำเนิดมาจากแสงจันทร์และเงาที่สร้างขึ้น เขาตั้งชื่อผลงานชิ้นเอกของเขาว่า 'แทมโพเดียน่า' และตั้งชื่อเล่นให้ว่า 'เวลาของเงาดวงจันทร์'
ITEM_STORY_1043,Kitrax แห่งฝันร้ายเป็นที่รู้จักว่าเป็น succubi ที่ยอดเยี่ยมและน่าหวั่นกลัวที่สุด หลังจากอุทิศตน จิตวิญญาณ และทุกสิ่งทุกอย่างให้กับ Kitrax แล้ว Viska ก็มาพร้อมกับอาวุธที่ทรงพลังที่สุดเท่าที่เคยมี ความแหลมคมนี้คือการแสดงตนที่จับต้องได้ของความกลัวและความสิ้นหวัง และความตายก็เป็นชะตากรรมหนึ่งเดียวของเหล่าเหยื่อผู้เคราะห์ร้าย อาวุธนี้จะค่อยๆ ฉีดความกลัวเข้าสู่จิตวิญญาณของเหยื่อ ทำให้ศัตรูที่ยากจะต่อกรที่สุดกลายเป็นแค่เหยื่อเท่านั้น
ITEM_STORY_1044,ในระหว่างการทำงานในกองทัพ Priscilla เอาชนะศัตรูนับไม่ถ้วนด้วยง้าวของเธอ แม้ว่าง้าวนี้จะถูกทิ้งโดยไม่ซ่อมแซมหลังจากที่เธอเกษียณงาน ในเวลาต่อมาอาวุธนี้ก็ได้รับการคืนชีพเป็น Exilius การปรับปรุงนี้เป็นส่วนหนึ่งของคำสั่งที่ให้ Annette สร้างมาเฮตราสำหรับ Aisha อาวุธใหม่ที่ครบกริบและทนทานเหลือเชื่อนี้มีแม้กระทั่งพลังเวทมนตร์ที่สามารถดึงศัตรูเข้ามา ผู้ที่เคยเห็น Priscilla ใช้ง้าวนี้กวาดล้างศัตรูปีศาจของเธอบอกว่าเหมือนกับการดูพายุไร้เทียมทานเลยทีเดียว
