KEY,Vietnamese
CONVERSATION_TU_93,Cảm-cảm ơn bạn ...
CONVERSATION_TU_94,"Heh, chúng ta hãy đi xem xét tại cửa hàng, ngài hiệp sĩ trẻ,đẹp trai!"
CONVERSATION_TU_95,"Frey, tôi xấu hổ lắm rồi, do vậy làm ơn đừng ..."
CONVERSATION_TU_96,Chào mừng bạn đến với tiệm tạp hoá của May!
CONVERSATION_TU_97,Chúng tôi có các loại vũ khí và áo giáp rất hợp với một hiệp sĩ trẻ đẹp trai!
CONVERSATION_TU_98,Bấm vào nút Shop để đi đến cửa hàng!
CONVERSATION_TU_99,Bạn cũng có thể sử dụng Ruby để làm mới danh mục sản phẩm!
CONVERSATION_TU_100,Nhưng nếu bạn xem và rời khỏi mà không mua bất cứ cái gì ...
CONVERSATION_TU_101,May sẽ rất thất vọng!
CONVERSATION_TU_102,"Heh. Hình như bạn không có sự lựa chọn, hiệp sỹ trẻ, đẹp trai!"
CONVERSATION_TU_103,"Thôi đi, Cleo ..."
CONVERSATION_TU_104,"Khoảng một thế kỷ trước, một thuật sĩ đơn độc mở cánh Cổng của Quỷ dữ và cho phép quỷ xâm chiếm toàn bộ lục địa."
CONVERSATION_TU_105,Các vị anh hùng xuất hiện khi toàn bộ lục địa đã chìm trong ngọn lửa.
CONVERSATION_TU_106,Các vị anh hùng đẩy lùi quỷ dữ đến pháo đài của Chúa tể Hắm ám
CONVERSATION_TU_107,"Kyle giết Chúa tể Hắc ám bằng Thanh kiếm Thánh của Aea, và rồi biến mất chỉ để lại thanh kiếm thánh."
CONVERSATION_TU_108,Những con quỷ mất thủ lĩnh phân tán trên khắp lục địa
CONVERSATION_TU_108A,và các anh hùng giấu kín thanh kiếm thánh trong Cây Thế Giới.
CONVERSATION_TU_109,"Một trăm năm sau, hòa bình đã được khôi phục tại lục địa, những vết thương của chiến tranh cũ đã bị lãng quên từ lâu."
CONVERSATION_TU_110,"Tuy nhiên, một ngày bình yên, con người khám phá ra bằng chứng về ma quỷ gần Cây Thế Giới."
CONVERSATION_TU_111,"Orvel, cảnh giới của con người, gửi một đoàn viễn chinh đi điều tra ma quỷ."
CONVERSATION_TU_114,"Kasel, lưỡi gươm của bạn trông rất mòn."
CONVERSATION_TU_115,Đúng thế. Tôi đã sử dụng nó từ khi còn là một cảnh vệ.
CONVERSATION_TU_116,Bạn không có một thanh kiếm thứ hai ư? Tại sao bạn không sử dụng nó?
CONVERSATION_TU_117,Uh ... Tôi phải làm gì?
CONVERSATION_TU_118,"Đầu tiên, hãy nhấp vào nút Tướng và chọn một tướng để đi đến cửa sổ Thông tin tướng."
CONVERSATION_TU_119,"Hãy nhấp vào mục bạn muốn trang bị, và sau đó bấm vào nút Trang bị."
CONVERSATION_TU_120,Không quá phức tạp đâu. Hãy thử một lần!
CONVERSATION_TU_121,"Um, thanh kiếm không phải là tệ, nhưng còn thiếu gì đó."
CONVERSATION_TU_122,"Sau đó, bạn nên nâng cấp các trang bị."
CONVERSATION_TU_123,Nâng cấp ư?
CONVERSATION_TU_124,Tất cả các trang bị đều có thể được nâng cấp dù nó thuộc loại nào.
CONVERSATION_TU_125,"Sau khi một vật phẩm được nâng cấp, khả năng của nó sẽ được tăng cường."
CONVERSATION_TU_126,Cường hóa một vật phẩm tương tự như trang bị vật phẩm. Bấm nút Cường hóa thay vì Trang bị.
CONVERSATION_TU_127,"Nhanh lên, Kasel!"
CONVERSATION_TU_128,Hmm ... Kỹ năng của tôi dường như chưa gây ra nhiều sát thương cho kẻ địch.
CONVERSATION_TU_129,Bận nghĩ sao về việc sở hữu một thuộc tính kỹ năng mới?
CONVERSATION_TU_130, Thuộc tính kỹ năng?
CONVERSATION_TU_131,"Bạn đã hoàn thành huấn luyện hiệp sĩ chưa, Kasel?"
CONVERSATION_TU_132,Ha ha ha. Tất nhiên tôi đã huấn luyện xong!
CONVERSATION_TU_133,"Hah. Oh tốt, vì không ai giúp được bạn cả. Bạn có cuốn sách kỹ năng nào không?"
CONVERSATION_TU_134,"Bạn có thể chọn 1 thuộc tính với cuốn sách kỹ năng bạn sở hữu, Kasel. Hãy thử xem!"
CONVERSATION_TU_135,Tôi phải làm gì?
CONVERSATION_TU_136,"Đầu tiên, mở cửa sổ Tướng và chọn anh hùng có kỹ năng bạn muốn nâng cấp."
CONVERSATION_TU_137,"Nhấp vào Kỹ năng để mở cửa sổ kỹ năng, và sau đó nhấp vào các kỹ năng cho các thuộc tính bạn muốn có được."
CONVERSATION_TU_138,Sẽ có một nút Nhận Thuộc tính. Bạn có thể nâng cấp các thuộc tính kỹ năng của bạn nếu bạn có đủ sách kỹ năng.
CONVERSATION_TU_139,Có vẻ đáng tin đấy! Thử xem nào!
CONVERSATION_TU_175,"Không chỉ giúp bạn có được các thuộc tính kỹ năng tốt hơn ,"
CONVERSATION_TU_176,mà bạn còn có thể nâng cao kỹ năng bằng với cấp độ hiện nay của Kasel.
CONVERSATION_TU_177,"Cần vàng để nâng cấp kỹ năng, vì vậy hãy đảm bảo là bạn tiết kiệm đủ vàng."
CONVERSATION_TU_178,"Hãy nâng cấp kỹ năng, Kasel."
CONVERSATION_TU_179,Hm. Trông giống như một căn cứ yêu tinh.
CONVERSATION_TU_180,Có thể đó là một tiền đồn?
CONVERSATION_TU_181,Rất có thể. Tôi hiểu tại sao số lượng các yêu tinh đã tăng lên.
CONVERSATION_TU_182,Tôi đã tự hỏi chúng đã đến từ đâu. Có vẻ như chúng đã lập trại ở đây.
CONVERSATION_TU_183,Hãy tiêu diệt chúng trước khi chúng tấn công một ngôi làng khác.
CONVERSATION_TU_184,Vâng thưa ngài.
CONVERSATION_TU_185,Tốt. Một hiệp sĩ cần khí phách như vậy.
CONVERSATION_TU_186,"Dẫn đường đi, tôi sẽ lo phía sau của bạn."
CONVERSATION_TU_187,Cảm ơn bạn.
CONVERSATION_TU_188,"Huff, puff. Thật là một cuộc chiến khó khăn."
CONVERSATION_TU_189,"Phải, nhưng chúng ta đã thu được một số tiền hợp lý sau lần cướp cuối cùng."
CONVERSATION_TU_190,Có thể sẽ có một vài tiền đồn tương tự như thế này.
CONVERSATION_TU_191,"Chúng ta không có nghĩa vụ phải xoá sổ chúng, nhưng chúng ta sẽ nhận được vật phẩm nếu làm vậy!"
CONVERSATION_TU_192,Tôi sẽ để chúng cho cậu.
CONVERSATION_TU_193,Vâng thưa ngài.
CONVERSATION_TU_194,"Sau đó, hãy tiếp tục đi. Chúng ta không có thời gian để lãng phí nữa."
CONVERSATION_TU_195,"Chờ đã, Kasel."
CONVERSATION_TU_196,"Gì vậy, Frey?"
CONVERSATION_TU_197,"Những con sói chúng ta đã bắt làm rơi áo giáp của chúng,"
CONVERSATION_TU_198,"trông khá bền, đủ cho bạn để sử dụng, Kasel."
CONVERSATION_TU_199,Nhưng cuộc chiến sắp bắt đầu ...
CONVERSATION_TU_200,Haha. Có một cách đơn giản để trang bị đồ cường hoá trước khi trận chiến bắt đầu.
CONVERSATION_TU_201,Như thế nào?
CONVERSATION_TU_202,Nhấn và giữ vào ảnh anh hùng trên màn hình này.
CONVERSATION_TU_203,"Sau đó, bạn có thể đến cửa sổ Thông tin tướng tương ứng."
CONVERSATION_TU_204,"Bấm vào nút Trang bị trong cửa sổ Thông tin tướng,"
CONVERSATION_TU_205,và sau đó bấm vào nút Trang bị tự động dưới đây.
CONVERSATION_TU_206,Bằng cách này bạn có thể dễ dàng trang bị đồ cường hoá.
CONVERSATION_TU_207,"Wow, thực sự là một cách dễ dàng và nhanh chóng để trang bị đồ cường hoá!"
CONVERSATION_TU_208,"Cảm ơn, Frey!"
CONVERSATION_TU_209,Rất vui khi được giúp bạn.
CONVERSATION_TU_210,Ugh!
CONVERSATION_TU_211,"Gì vậy, Cleo?"
CONVERSATION_TU_212,"Tôi đã vội vã rời khỏi Tháp Hiền Triết,"
CONVERSATION_TU_213,tôi bỏ quên mất đồ!
CONVERSATION_TU_214,"Tất nhiên, không phải vì ngọn lửa của tôi sẽ yếu hơn khi bị thiếu đồ..."
CONVERSATION_TU_215,"Sao bạn không thử Cửa hàng Đặc biệt, Cleo?"
CONVERSATION_TU_216,Đặc biệt gì?
CONVERSATION_TU_217,Bạn có thể triệu hồi các mặt hàng đặc biệt từ cửa hàng đặc biệt.
CONVERSATION_TU_218,"Chúng ta thậm chí có thể tìm thấy các mặt hàng chất lượng cao phù hợp với bạn, Cleo."
CONVERSATION_TU_219,"Oh ... Tất nhiên, tôi biết điều đó. Phải, đúng là vậy"
CONVERSATION_TU_220,"Tốt, chúng ta hãy nhanh chóng đi đến cửa hàng đặc biệt và triệu hồi một số mặt hàng đặc biệt!"
CONVERSATION_TU_221,Ồ không! Tôi đã để thanh kiếm của tôi lại đó ... Với thanh kiếm mòn này ...
CONVERSATION_TU_222,Một chiến binh không có kiếm. Tôi dự đoán một tương lai ảm đạm.
CONVERSATION_TU_223,Phải không? Hahaha ...
CONVERSATION_TU_224,"Huhu, Kasel! Tôi có đây này!"
CONVERSATION_TU_225,"Khi tôi đang tìm bạn, tôi thấy bạn đã bỏ quên thanh kiếm trong phòng của mình ..."
CONVERSATION_TU_226,"Wow! Frey, cảm ơn bạn!"
CONVERSATION_TU_227,"Không có gì! Trong tương lai, đừng để các trang bị của bạn lung tung như vậy!"
CONVERSATION_TU_228,Thanh kiếm này ... Tôi cảm thấy sức mạnh vĩ đại của Nữ thần Lua.
CONVERSATION_TU_229,Tôi muốn dùng nó!
CONVERSATION_TU_230,"Các thanh kiếm thánh không tiết lộ sức mạnh của mình cho bất cứ ai, ngoại trừ chủ sở hữu thực sự của nó."
CONVERSATION_TU_236,Trang bị cổ tự này lên Thánh Kiếm Aea.
CONVERSATION_TU_237,Cổ tự sẽ ếm bùa các trang bị với hiệu ứng đặc biệt.
CONVERSATION_TU_238,Viên sỏi này có thể làm điều đó?
CONVERSATION_TU_239,Sỏi ư?!
CONVERSATION_TU_240,Cổ tự là thứ quý giá và có sức mạnh kỳ diệu!
CONVERSATION_TU_241,"Thật không may, không có nhiều trang bị có thể chịu sức mạnh của cổ tự."
CONVERSATION_TU_242,"Ừ ừ. Tại sao bạn không thử nó, Kasel? Để xem cô ấy nói có đúng không"
CONVERSATION_TU_243,Tôi không nói dối!
CONVERSATION_TU_244,Chắc rồi ... Tôi có thể cảm thấy một sức mạnh to lớn hơn từ nó.
CONVERSATION_TU_245,"Khi bạn trở nên mạnh mẽ hơn, Kasel, bạn sẽ có thể phát huy sức mạnh lớn hơn."
CONVERSATION_TU_246,Tôi cũng muốn một viên như vậy!
CONVERSATION_TU_247,Roi! Đi và tìm cho tôi một viên! Đó là một mệnh lệnh!
CONVERSATION_TU_248,Đừng có thấy vậy.
CONVERSATION_HERO_EMPTY,Bạn đã kết nối với nhiều tướng! Hãy trở lại!
CONVERSATION_5625,Chương 2. Hoàn thành
STORY_RE_TITLE_10000,1.Người đi và kẻ ở lại
STORY_RE_TITLE_10010,2. Sự cầu nguyện của Frey
STORY_RE_TITLE_10020,3. Phù thủy và người bảo vệ tới từ tháp Hiền triết
STORY_RE_TITLE_10030,4. Chiến lợi phẩm
STORY_RE_TITLE_10031,5. Ý thức của Frey không bị lung lay
STORY_RE_TITLE_10040,4. Chất nhờn đáng yêu
STORY_RE_TITLE_10041,7. Luyện đặc tính kỹ năng thông qua sách kỹ năng
STORY_RE_TITLE_10050,8. Trang bị bị vùi trong chất nhờn
STORY_RE_TITLE_10051,5. Mượn sức mạnh của Lua
STORY_RE_TITLE_10060,10. Lần đầu tiên thấy thứ to như vậy
STORY_RE_TITLE_10070,6. Cầu lửa và bức màn bóng tối
STORY_RE_TITLE_10080,"7. Đối với cô ấy, Kasel chỉ là một đứa trẻ"
STORY_RE_TITLE_10090,8. Ai đó muốn lấy mạng của Kasel
STORY_RE_TITLE_10100,9. Mục tiêu của những tên sát thủ
STORY_RE_TITLE_10110,10. Hình phạt thích đáng
STORY_RE_TITLE_10120,11. Yêu tinh tham vọng
STORY_RE_TITLE_10130,12. Sự phấn khích của yêu tinh trắng
STORY_RE_TITLE_10140,13.Yêu tinh nhận được sức mạnh chúa tể Hắc ám
STORY_RE_TITLE_10150,14. Địa điểm lạ lẫm
STORY_RE_TITLE_10160,15. Đại lộ Anh Hùng và Hillia
STORY_RE_TITLE_10170,16. Khi thanh tẩy bóng tối bên trong
STORY_RE_TITLE_10180,17. Nạp tiền vào!
STORY_RE_TITLE_10190,23. Đường đến cây Thế giới
STORY_RE_TITLE_10200,18. Lý do vực dậy và sự hồi đáp của Kiếm thánh
STORY_RE_TITLE_10210,19. Kiếm thánh Aea
STORY_RE_TITLE_10220,26. Lí do lên đường của Cleo
STORY_RE_TITLE_10230,20. Đồng đội
STORY_RE_TITLE_10240,21. Cùng đồng hành trên con đường khổ nạn
STORY_RE_TITLE_10250,22. Bodakka
STORY_RE_TITLE_10260,23. Đường rút lui của yêu tinh
STORY_RE_TITLE_10270,24. Mảnh ghép kho thuốc súng đen
STORY_RE_TITLE_10280,25. Cô ấy là phù thủy tối cao
STORY_RE_TITLE_10290,33. Lại một lần nữa lên đường
STORY_RE_TITLE_10300,26. Nơi chạm tới sự quan tâm của nhà vua
STORY_RE_TITLE_20000,1. Ký ức của Kasel về ngày ấy
STORY_RE_TITLE_20010,2. Tấn công vật lý không là gì với linh hồn
STORY_RE_TITLE_20020,3. Nỗi bất an của Frey
STORY_RE_TITLE_20030,4. Người cây không bao giờ biết xin lỗi
STORY_RE_TITLE_20040,5. Sức mạnh đầu tiên bị phân tách của Kiếm thánh
STORY_RE_TITLE_20050,6. Trận đấu thanh tẩy
STORY_RE_TITLE_20060,7. Kết bạn thôi thì cũng không sao mà
STORY_RE_TITLE_20070,8. Công chúa và chiến binh
STORY_RE_TITLE_20080,9. Thần cánh chim rình rập Kiếm thánh
STORY_RE_TITLE_20090,10. Sự nghi ngờ của Roi và Selene
STORY_RE_TITLE_20100,11. Ngay cả thần cánh chim cũng bị nhuốm màu bóng tối
STORY_RE_TITLE_20110,12. Ranh giới hướng về thần cánh chim
STORY_RE_TITLE_20120,13. Lựa chọn cho sự an toàn
STORY_RE_TITLE_20130,14. Bóng tối của phẫn nộ và tội lỗi
STORY_RE_TITLE_20140,15. Mâu thuẫn về Kiếm thánh
STORY_RE_TITLE_20150,16. Vì Elidora
STORY_RE_TITLE_20160,17. Người kế thừa Kiếm thánh
STORY_RE_TITLE_20170,18. Chỉ nhờ cậy trong chốc lát
STORY_RE_TITLE_30010,1. Lòng thù hận con người
STORY_RE_TITLE_30020,2. Thạch nhân của cô gái đó
STORY_RE_TITLE_30030,3. Tôi nói hãy đứng về phía tôi
STORY_RE_TITLE_30040,4. Yêu tinh của Ogria
STORY_RE_TITLE_30050,5. Cú sốc của Cleo
STORY_RE_TITLE_30060,6. Món quà của Lua
STORY_RE_TITLE_30070,7. Thủ lĩnh Lakrak
STORY_RE_TITLE_30080,8. Con người không lý nào có thể sai khiến Orc làm nô lệ
STORY_RE_TITLE_30090,9. Bùa hộ mệnh của Aeatola
STORY_RE_TITLE_30100,10. Dain - đệ tử của Kaulah
STORY_RE_TITLE_30110,11. Lựa chọn vì người thầy
STORY_RE_TITLE_30120,12. Điều quan trọng có thể làm bây giờ
STORY_RE_TITLE_30130,13. Sự thuyết phục nửa vời
STORY_RE_TITLE_30140,14. Chiến tuyến giải phóng yêu tinh
STORY_RE_TITLE_30150,15. Hãy thôi hiềm khích với yêu tinh đi
STORY_RE_TITLE_30160,16. Tiếng cười gian ác vang vọng Ogria
STORY_RE_TITLE_30170,17. Sức mạnh không thể khống chế
STORY_RE_TITLE_30180,18. Tưởng như đã quên lãng
STORY_RE_TITLE_40000,1. Vùng đất chết Galluah
STORY_RE_TITLE_40010,2. Thế giới bóng tối
STORY_RE_TITLE_40020,3. Khi triệu hồi thì Lua…
STORY_RE_TITLE_40030,4. Thạch nhân ở Galluah
STORY_RE_TITLE_40040,5. Bệnh dịch đen tối
STORY_RE_TITLE_40050,6. Phù thủy tối cao không ngại hiểm nguy
STORY_RE_TITLE_40060,7. Cậu không còn là đứa trẻ của thời ấy
STORY_RE_TITLE_40070,8. Frey và Kasel thời thơ ấu
STORY_RE_TITLE_40080,9. Một thời huyền thoại
STORY_RE_TITLE_40090,"10. Tiếng vang vọng trong bóng tối, ta là ngươi"
STORY_RE_TITLE_40100,11. Thứ ngôn ngữ mà ác quỷ không thể hiểu
STORY_RE_TITLE_40110,"12. Với Roi, an toàn của Cleo là trên hết"
STORY_RE_TITLE_40120,13. Ác quỷ và kẻ ám sát
STORY_RE_TITLE_40130,14. Kẻ nào dám đụng vào con gái của ta
STORY_RE_TITLE_40140,15. Lời tiên đoán thú vị của Epis
STORY_RE_TITLE_40150,16. Sự tồn tại của kẻ thù
STORY_RE_TITLE_40160,17. Sẽ không chỉ dạy cho kẻ đáng ghét
STORY_RE_TITLE_50000,1. Vị vua trẻ tuổi của Arrovina
STORY_RE_TITLE_50010,2. Rùa nhỏ và sư tử đen
STORY_RE_TITLE_50020,3. Roi sợ phải bay
STORY_RE_TITLE_50030,4. Kẻ vô dụng phá vỡ bầu không khí
STORY_RE_TITLE_50040,5. Kẻ đào tẩu khỏi Arrovina
STORY_RE_TITLE_50050,6. Điều gì vừa xảy ra
STORY_RE_TITLE_50060,7. Bệnh dịch đen tối bị bỏ mặc
STORY_RE_TITLE_50070,8. Những người già mất trí đáng thương
STORY_RE_TITLE_50080,9. Tiên bóng tối lại thua cuộc trước lũ Gnoll ư?
STORY_RE_TITLE_50090,10. Dẫn đường cho Tiên bóng tối
STORY_RE_TITLE_50100,11. Sự giám sát của nữ hoàng
STORY_RE_TITLE_50110,12. Bi kịch của Arrovina
STORY_RE_TITLE_50120,13. Sự thù hận của Dimael
STORY_RE_TITLE_50130,14. Epigael
STORY_RE_TITLE_50140,15. Cần phải nói chuyện
STORY_RE_TITLE_50150,16. Việc không liên quan đến Dimael
STORY_RE_TITLE_50160,17. Lời nói vô tình khơi dậy tâm tính u tối
STORY_RE_TITLE_50170,18. Cái tên không biết
STORY_RE_TITLE_50180,19. Lợi dụng Gnoll bằng lời nói dối ấy
STORY_RE_TITLE_50190,"20. Thứ phải tìm lại, thứ phải nắm lấy"
STORY_RE_TITLE_50200,21. Vẫn còn sống
STORY_RE_TITLE_50210,22. Các bạn chính là anh hùng của chúng tôi
STORY_RE_TITLE_50220,23. Morrah vui vẻ
STORY_RE_TITLE_50230,24. Frey sẽ buồn nếu cậu làm vậy với tôi
STORY_RE_TITLE_50240,25. Thứ cầu nối mang tên ý thức tội lỗi
STORY_RE_TITLE_50250,26. Bóng tối khổng lồ của hắn ở sâu thẳm trong ta
STORY_RE_TITLE_60000,1. Hướng về Dragia
STORY_RE_TITLE_60010,2. Những cái càng thật ngon
STORY_RE_TITLE_60020,3. Cấm hiểu nhầm: Giảm phí nhân công
STORY_RE_TITLE_60030,4. Lính đánh thuê chớp nhoáng
STORY_RE_TITLE_60040,5. Vậy thì phải cho ta một hậu vệ chứ
STORY_RE_TITLE_60050,6. Trong trường hợp chúng ta không bị nguy hiểm
STORY_RE_TITLE_60060,7. Cậu bé tìm bảo vật
STORY_RE_TITLE_60070,8. Hải tặc Miruru
STORY_RE_TITLE_60080,9. Ranh giới hướng về Miruru
STORY_RE_TITLE_60090,10. Cứ nghe lời chị là được
STORY_RE_TITLE_60100,11. Ngỡ rằng có manh mối về mẹ
STORY_RE_TITLE_60110,12. Việc làm không giống với quỷ thằn lằn
STORY_RE_TITLE_60120,13. Hãy thả bé con của ta ra
STORY_RE_TITLE_60130,14. Những kẻ truy tìm báu vật
STORY_RE_TITLE_60140,15. Người lùn bị quấy rầy khi đắp cát
STORY_RE_TITLE_60150,16. Vua người lùn
STORY_RE_TITLE_60160,17. Trò đùa ngai vị
STORY_RE_TITLE_60170,18. Khoảng tĩnh tâm của những kẻ mù quáng
STORY_RE_TITLE_60180,19. Cơ hội cho những kẻ nhuốm màu bóng tối
STORY_RE_TITLE_60190,20. Tôi muốn 'nhắm mắt' với hình ảnh hiện tại của mình
STORY_RE_TITLE_60200,21. Đứa trẻ của Arlette
STORY_RE_TITLE_70000,1. Ngủ một giấc rồi sẽ ổn cả thôi
STORY_RE_TITLE_70010,2. Một bước lùi của Kasel
STORY_RE_TITLE_70020,3. Nhìn từ góc độ của họ thì đó là sự bỏ chạy
STORY_RE_TITLE_70030,4. Dù có muốn quay đầu lại
STORY_RE_TITLE_70040,5. Nỗi uất ức của Cleo
STORY_RE_TITLE_70050,6. Đứa trẻ chưa trưởng thành
STORY_RE_TITLE_70060,7. Cuộc tập kích của người khổng lồ băng giá
STORY_RE_TITLE_70070,8. Căn cứ của Rodina
STORY_RE_TITLE_70080,9. Sức mạnh bóng tối không thể ngăn chặn được
STORY_RE_TITLE_70090,10. Cái tên phát ngán
STORY_RE_TITLE_70100,11. Tiếng vọng từ động băng pha lê 
STORY_RE_TITLE_70101,12. Đó là lựa chọn để ngăn chặn bi kịch lớn hơn xảy ra
STORY_RE_TITLE_70110,13. Rodina cứu rỗi Pavel
STORY_RE_TITLE_70120,14. Tôi chỉ biết những gì tôi thấy
STORY_RE_TITLE_70130,15. Nếu có thể ngăn chặn được thì đã không gọi là nguy hiểm.
STORY_RE_TITLE_70140,16. Đứa trẻ quen biết với rồng băng
STORY_RE_TITLE_70150,"17. Tội lỗi của loài người, trách nhiệm của loài người"
STORY_RE_TITLE_70160,18. Thân phận của Lei
STORY_RE_TITLE_70170,19. Lua và kiếm thánh
STORY_RE_TITLE_70180,20. Con đường có sợ hãi cũng phải đi qua
STORY_RE_TITLE_80000,1. Núi lửa
STORY_RE_TITLE_80010,2. Dòng sông dung nham
STORY_RE_TITLE_80020,3. Biệt đội rồng ma quái
STORY_RE_TITLE_80030,4. Đồng đội mới
STORY_RE_TITLE_80040,5. Chiến tranh ma quỷ và những chiến binh
STORY_RE_TITLE_80050,6. Đập tay
STORY_RE_TITLE_80060,7. Sự bảo hộ của rồng
STORY_RE_TITLE_80070,8. Ngự trị tinh thần
STORY_RE_TITLE_80080,9. Sức mạnh của cô gái đó
STORY_RE_TITLE_80090,10. Đúng là loài người thật thú vị!
STORY_RE_TITLE_80100,11. Trận quyết chiến với rồng điên Temeraire
STORY_RE_TITLE_80110,12. Kế hoạch tác chiến khác
STORY_RE_TITLE_80120,13. Mồi nhử
STORY_RE_TITLE_80130,14. Phóng thích Temeraire
STORY_RE_TITLE_80140,15. Phẫn nộ
STORY_RE_TITLE_80150,16. Thí nghiệm của Morrah
STORY_RE_TITLE_80160,17. Cạm bẫy
STORY_RE_TITLE_80170,18. Cuộc truy kích mang điềm chẳng lành
STORY_RE_TITLE_80180,19. Sự trợ giúp không ngờ tới
STORY_RE_TITLE_80190,20. Mưu đồ của Roi
STORY_RE_TITLE_80200,21. Đồng đội mới?
STORY_RE_TITLE_80210,22. Sự thân thiết của thằng ngốc và kẻ tham ăn
STORY_RE_TITLE_80220,23. Miệng núi lửa
STORY_RE_TITLE_80230,24. Trận quyết chiến tại núi lửa
STORY_RE_TITLE_80240,25. Tới khu đầm lầy Gargoss
STORY_RE_TITLE_80250,26. Hiệp sĩ bóng tối
STORY_RE_TITLE_90000,1. Khu đầm lầy Gargoss
STORY_RE_TITLE_90010,2. Bọn chó săn của Lua
STORY_RE_TITLE_90020,3. Ý chí thức tỉnh
STORY_RE_TITLE_90030,4. Dũng khí đối diện với sự thật
STORY_RE_TITLE_90040,5. Dù bỏ mạng thì cũng…
STORY_RE_TITLE_90050,6. Ký ức của Kyle
STORY_RE_TITLE_90060,7. Trợ giúp bất ngờ
STORY_RE_TITLE_90070,8. Hi vọng ngày càng lớn
STORY_RE_TITLE_90080,9. Quân chi viện tối tân
STORY_RE_TITLE_90090,10. Đứa em đáng tự hào của ta
STORY_RE_TITLE_90100,11. Những anh hùng của Orvelia
STORY_RE_TITLE_90110,12. Lý do vung kiếm
STORY_RE_TITLE_90120,13. Sự thật được phơi bày
STORY_RE_TITLE_90130,14. Thuyết đồn đại kiếm thánh
STORY_RE_TITLE_90140,15. Ma khí thịnh nộ
STORY_RE_TITLE_90150,16. Đấu với Scarlet
STORY_RE_TITLE_90160,17. Xâm nhập di tích
STORY_RE_TITLE_90170,18. Những con chó săn
STORY_RE_TITLE_90180,19. Chó nghe lệnh chủ
STORY_RE_TITLE_90190,20. Tiếng vọng từ quá khứ
STORY_RE_TITLE_90200,21. Tháp Truyền tin
STORY_RE_TITLE_90210,22. Di sản của vương quốc ma thuật
STORY_RE_TITLE_90220,23. Lời hứa
STORY_RE_TITLE_90230,24. Tìm soái ca
STORY_RE_TITLE_90240,25. Bức tường cuối cùng
STORY_RE_TITLE_90250,26. Cái kết của Malduk. Tuy nhiên...
STORY_RE_TITLE_H1_2017,Halloween - Chiếc áo bị nguyền rủa - (2017)
STORY_RE_SUB_TITLE_H1_1,{1}. Kích hoạt thẻ bài cạm bẫy!
STORY_RE_SUB_TITLE_H1_2,{1}. Bên trong cạm bẫy.
STORY_RE_SUB_TITLE_H1_3,{1}. Đầu bí ngô cần thu thập.
STORY_RE_SUB_TITLE_H1_4,"{1}. Băng gạc, áo và sự ngượng ngùng."
STORY_RE_SUB_TITLE_H1_5,{1}. Có một năng lực đặc biệt trên chiếc áo đó.
STORY_RE_SUB_TITLE_H1_6,{1}. Nơi ác linh tụ hội.
STORY_RE_SUB_TITLE_H1_7,{1}. Vẫn còn một bộ nữa.
STORY_RE_SUB_TITLE_H1_8,{1}. Phát hiện thủ phạm!
STORY_RE_SUB_TITLE_H1_9,{1}. Sự thật và sở thích.
STORY_RE_TITLE_C1_2017,Những đứa trẻ hư trong lễ Noel (2017)
STORY_RE_SUB_TITLE_C1_1,{1}. Quý tộc đêm thánh
STORY_RE_SUB_TITLE_C1_2,{1}. Bom thay cho tuần lộc
STORY_RE_SUB_TITLE_C1_3,{1}. Tìm ông già Noel lười biếng
STORY_RE_SUB_TITLE_C1_4,{1}. Ông già Noel trên chiếc giường
STORY_RE_SUB_TITLE_C1_5,{1}. Ông già Noel xoá tan ác mộng?
STORY_RE_SUB_TITLE_C1_6,{1}. Quà không ở giường mà ở trong hộp quà
STORY_RE_SUB_TITLE_C1_7,{1}. Thánh mặc áo lông đỏ
STORY_RE_SUB_TITLE_C1_8,{1}. Cấm độc chiếm quà tặng
STORY_RE_TITLE_S1_2018,Lễ hội hè náo động (2018)
STORY_RE_SUB_TITLE_S1_1,{1}. Màn hội hè dạo đầu
STORY_RE_SUB_TITLE_S1_2,{1}. Thịt đang vẫy gọi chúng ta
STORY_RE_SUB_TITLE_S1_3,{1}. Người người nhà nhà! Lễ hội phồn vinh!
STORY_RE_SUB_TITLE_S1_4,{1}. Cách người dân vui chơi
STORY_RE_SUB_TITLE_S1_5,{1}. Trang trại ác quỷ
STORY_RE_SUB_TITLE_S1_6,{1}. Phải đối xử bình đẳng với ác quỷ!!
STORY_RE_SUB_TITLE_S1_7,{1}. Tất cả thiện xạ hướng về biển!
STORY_RE_SUB_TITLE_S1_8,{1}. Người người nhà nhà! Lễ hội bắn súng!
STORY_RE_SUB_TITLE_S1_9,{1}. Súng nước tính năng siêu việt
STORY_RE_SUB_TITLE_S1_10,{1}. Phản công tiếp nối phản công!
STORY_RE_SUB_TITLE_S1_11,{1}. Phạm luật tiếp nối phạm luật!
STORY_RE_SUB_TITLE_S1_12,{1}. Người người nhà nhà! Lễ hội sức khỏe!
STORY_RE_SUB_TITLE_S1_13,{1}. Thời gian chữa trị vui vẻ
STORY_RE_SUB_TITLE_S1_14,{1}. Nguyên liệu quý giá
STORY_RE_SUB_TITLE_S1_15,{1}. Sản phẩm mới ra lò
STORY_RE_SUB_TITLE_S1_16,{1}. Mong muốn tiến hành thí nghiệm
