KEY,Thai
Sub1_Theo_4_1_5,...แต่ข้าก็ยังปกป้องนางไว้ไม่ได้
Sub1_Theo_4_1_6,ข้าอยากจะปกป้องนาง
Sub1_Theo_4_1_7,ข้ายอมทำทุกอย่าง...
Sub1_Theo_4_1_8,ข้าอยากจะ...
Sub1_Theo_4_1_9,ข้าอยากจะปกป้องนาง
Sub1_Theo_4_2_1,หยุดนะ!
Sub1_Theo_4_2_2,!?
Sub1_Theo_4_3_1,ชิ พวกอ่อนแอ
Sub1_Theo_4_3_2,!?
Sub1_Theo_4_3_3,ฮะ อะไรอีกล่ะ
Sub1_Theo_4_3_4,จ้องหน้าข้าทำไม เจ้าอยากตายเหรอ!?
Sub1_Theo_4_3_5,นั่น... แขน!?
Sub1_Theo_4_3_6,(ไม่... ไม่มีทาง ต้องไม่ใช่เขา...)
Sub1_Theo_4_3_7,เจ้ากล้าที่จะยืนเช่นนั้นต่อหน้าข้างั้นหรือ
Sub1_Theo_4_3_8,เจ้ากล้าดีหนิ!
Sub1_Theo_4_4_1,เจ้าใช้ได้เลยทีเดียว!
Sub1_Theo_4_4_2,งั้นก็ได้!
Sub1_Theo_4_4_3,รับสิ่งนี้ไป!
Sub1_Theo_4_4_4,และนี่ด้วย! 
Sub1_Theo_4_5_1,(ไม่ต้องสงสัยเลย! ความรู้สึกนี้ พลังนี้!)
Sub1_Theo_4_5_2,(ใช่ เขาเป็นหนึ่งในผู้ที่ทำให้เกิดการล่มสลายของสาธารณรัฐเกรย์!)
Sub1_Theo_4_5_3,...ฮ่า... ฮ่า ฮ่า ฮ่า! ฮ่า ฮ่า ฮ่า ฮ่า!!!
Sub1_Theo_4_5_4,ตาย! ตาย! ตาย!
Sub1_Theo_4_5_5,พลังแห่งสายฟ้า!
Sub1_Theo_4_5_6,ฮ่าาา!
Sub1_Theo_4_6_1,*แฮ่ก... แฮ่ก...* ชายคนนี้... แข็งแกร่ง...
Sub1_Theo_4_6_2,*แฮ่ก...* *แฮ่ก...* เจ้าสารเลวนี้... แต่เขาแข็งแกร่งมากเลยทีเดียว...
Sub1_Theo_4_6_3,และหอกประหลาดนั่นมันคืออะไรกัน...
Sub1_Theo_4_6_4,ย่าาาห์! ว๊าก!
Sub1_Theo_4_6_5,!?
Sub1_Theo_4_6_6,ให้ตายสิ! อย่ามาขวางทาง!
Sub1_Theo_4_7_1,แขนของเจ้า...
Sub1_Theo_4_7_2,นี่น่ะเหรอ ทำไมล่ะ เจ้าไม่เคยเห็นแขนของปีศาจมาก่อนเหรอไง
Sub1_Theo_4_7_3,ก็คนมันสงสัยทำยังไงได้
Sub1_Theo_4_7_4,อั่ก! อย่าเพิ่งออกมาสิ... ความสนุกเพิ่งจะเริ่มขึ้นเอง
Sub1_Theo_4_7_5,??
Sub1_Theo_4_7_6,*แฮ่ก แฮ่ก...* ขอบคุณ
Sub1_Theo_4_7_7,พลังของเขาอ่อนลง ข้าเลยออกมาได้อีกครั้ง
Sub1_Theo_4_7_8,อืม...
Sub1_Theo_4_7_9,ฮ่า ฮ่า... อาจจะไม่น่าเชื่อ
Sub1_Theo_4_7_10,แต่ข้ามีตัวตนอีกคนหนึ่ง
Sub1_Theo_4_7_11,เจ้านั่นออกมาเมื่อข้าตอบสนองต่อพลังที่แข็งแกร่ง
Sub1_Theo_4_7_12,หรือหากมีการใช้พลังของปีศาจ
Sub1_Theo_4_7_13,แสดงว่าเจ้ามีสองตัวตนในหนึ่งร่าง...
Sub1_Theo_4_7_14,งั้นเหรอ
Sub1_Theo_4_7_15,ฮี่ฮี่!
Sub1_Theo_4_7_16,ค-คราวนี้เป็นใครอีกล่ะ
Sub1_Theo_4_7_17,(เขาต้องกำลังรับรู้ถึงพลังงานปีศาจแน่ๆ... ตัวตนของเขาเปลี่ยนอีกแล้ว)
Sub1_Theo_4_7_18,เดี๋ยวนะ เดี๋ยว 
Sub1_Theo_4_7_19,ข้าออกมาเพราะพวกเจ้าช่างน่าสนุก 
Sub1_Theo_4_7_20,ข้าไม่หนีการต่อสู้อยู่แล้วหากพวกเจ้าต้องการ
Sub1_Theo_4_7_21,ข้าเผชิญหน้ากับปีศาจนับไม่ถ้วน
Sub1_Theo_4_7_22,หากเจ้ายึกยัก ข้าจะฆ่าเจ้าทันที
Sub1_Theo_4_7_23,เอ๋ ข้าชอบน้ำเสียงของเจ้านะ 
Sub1_Theo_4_7_24,...และข้าสามารถได้กลิ่นผู้หญิงคนนั้นจากเจ้า
Sub1_Theo_4_7_25,กลิ่นของปีศาจสาวที่มีงานอดิเรกที่น่ารังเกียจ
Sub1_Theo_4_7_26,และนั่น
Sub1_Theo_4_7_27,Legios นี่เหรอ
Sub1_Theo_4_7_28,ฮี่... สิ่งนั้นมีชื่อว่า Legios รึ
Sub1_Theo_4_7_29,เจ้ารู้หรือเปล่าว่าหากเจ้าควบคุมมันไม่ได้ จะเกิดเรื่องเลวร้ายมากๆ น่ะ 
Sub1_Theo_4_7_30,ดูเหมือนว่าเจ้าแทบจะควบคุมมันไม่ได้เลย สิ่งนั้นอันตรายมากนะ
Sub1_Theo_4_7_31,ข้ารู้
Sub1_Theo_4_7_32,ข้ารู้...
Sub1_Theo_4_7_33,เอ๋!?
Sub1_Theo_4_7_34,โอ้!? นี่เป็นโอกาสที่จะเข้าสู่ความฝันใช่มั้ย
Sub1_Theo_4_7_35,เฮ้ เจ้าเป็นซัคคิวบัสใช่มั้ย อย่าทำอะไรแผลงๆ ล่ะเข้าใจมั้ย!
Sub1_Theo_4_7_36,ศัตรูก่อนหน้านี้กลายมาเป็นพันธมิตรในตอนนี้งั้นเหรอ น่ารักจริงๆ
Sub1_Theo_4_7_37,เจ้าจะสื่ออะไร
Sub1_Theo_4_7_38,โอ้ว พอมาดูใกล้ๆ เจ้าช่างหล่อเหลาจริงๆ นะเนี่ย!
Sub1_Theo_4_7_39,แต่ดูเหมือนว่าเจ้าจะทำเกินไปนะ ก็เห็นชัดๆ อยู่ 
Sub1_Theo_4_7_40,เจ้าใช้เด็กอันตรายคนนี้ ไม่แปลกที่เจ้าจะเหนื่อยล้า
Sub1_Theo_4_7_41,ข้าไม่แน่ใจว่าเขาถูกกักขังอยู่ในหอกหรือเขาอยู่ด้วยวัตถุประสงค์อะไรบางอย่าง
Sub1_Theo_4_7_42,แต่เมื่อเขาออกมา มันจะน่ากลัวมากเลยทีเดียว จริงๆ นะ...
Sub1_Theo_4_7_43,อะไรนะ นี่เจ้าพูดกับข้าเหรอ แล้วทำไมล่ะ 
Sub1_Theo_4_7_44,ถ้าเขาออกมา ข้าจะซัดให้เขาหมอบเอง เหมือนที่ข้าทำมาจนถึงตอนนี้...
Sub1_Theo_4_7_45,เอ๋ แขนนั่นมันอะไรกัน
Sub1_Theo_4_7_46,เจ้าเคยเห็นมันมาก่อนแล้ว ทำไมมาตื่นเต้นอะไรตอนนี้
Sub1_Theo_4_7_47,ทำไมล่ะ ตอนนี้ข้าดูหล่อขึ้นกว่าเดิมงั้นเหรอ
Sub1_Theo_4_7_48,มันเหมือนกับของ Lucikiel
Sub1_Theo_4_7_49,...
Sub1_Theo_4_7_50,เจ้าเพิ่งพูดว่าไงนะ
Sub1_Theo_4_7_51,มันเหมือนของเขา มีปีศาจที่น่าสะพรึงกลัวมากๆ ซึ่งมีแขนเหมือนกับของเจ้า
Sub1_Theo_4_7_52,หา โอ้ เจ้าเป็นครึ่งคนครึ่งปีศาจงั้นเหรอ
Sub1_Theo_4_7_53,เจ้าทำอะไรน่ะ!? ออกไปนะ!
Sub1_Theo_4_7_54,ย่าห์!
Sub1_Theo_4_7_55,ข้าแน่ใจ... อืม นี่มันกลิ่นของ Lucikiel 
Sub1_Theo_4_7_56,เจ้าคือลูกชายของ Lucikiel ใช่มั้ย
Sub1_Theo_4_7_57,นั่นคือคำถามที่ข้าอยากถามเจ้า
Sub1_Theo_4_7_58,ฮ่า ฮ่า ฮ่า! ข้ารู้สึกได้เลยว่าทุกอย่างกำลังเริ่มน่าสนใจมากขึ้นเรื่อยๆ เลย!
Sub1_Theo_4_8_1,ข้าวิ่งทะลุป่าอย่างไม่สนใจชีวิต
Sub1_Theo_4_8_2,ข้าวิ่งไปข้างหน้าโดยไม่รู้จุดหมาย
Sub1_Theo_4_8_3,และข้าไม่รู้ซะด้วยซ้ำว่าข้าเหนื่อยจนหอบ
Sub1_Theo_4_8_4,ข้าไม่รู้ว่าขาของข้าพาข้าไปที่ไหน
Sub1_Theo_4_8_5,ข้าวิ่งแล้วก็วิ่ง และในท้ายที่สุดข้าก็ยืนอยู่ต่อหน้านาง
Sub1_Theo_4_8_6,สายลมพัดผ่าน
Sub1_Theo_4_8_7,และกลิ่นก็ล่องลอยมาในอากาศ
Sub1_Theo_4_8_8,...อ่า อ่า... อ่า...
Sub1_Theo_4_8_9,ข้าเอ่ยปากพูดไม่ได้
Sub1_Theo_4_8_10,มือของข้าสั่นไปหมด
Sub1_Theo_4_8_11,เสียงของข้าสั่นในขณะที่ข้าเอ่ยปากขึ้น
Sub1_Theo_4_8_12,...เจ้า
Sub1_Theo_4_8_13,...เป็นไงบ้าง
Sub1_Theo_4_8_14,เจ้า...
Sub1_Theo_4_8_15,...เป็นใคร
Sub1_Theo_4_8_16,นัยน์ตาของนางว่างเปล่า
Sub1_Theo_4_8_17,มันรู้สึกแปลกที่ได้เห็นนางมีชีวิตอยู่ทั้งๆ ที่นางควรจะไปสู่สุคติ
Sub1_Theo_4_8_18,หอกรักของข้า ผู้คนกำลังตกอยู่ในอันตราย ได้โปรด หยุดยั้ง Berserk Golem ที
Sub1_Theo_4_8_19,แต่ ท่านหญิงของข้า!
Sub1_Theo_4_8_20,ไม่ต้องห่วงข้า ข้าจะปกป้องที่แห่งนี้เอง
Sub1_Theo_4_8_21,ข้าจะรอเจ้าอยู่ที่นี่เมื่อเจ้ากลับมา
Sub1_Theo_4_8_22,แต่!
Sub1_Theo_4_8_23,ข้าลืมไม่ได้
Sub1_Theo_4_8_24,ดวงตาของนาง
Sub1_Theo_4_8_25,สีหน้าของนาง
Sub1_Theo_4_8_26,รอยยิ้มของนาง
Sub1_Theo_4_8_27,ข้าจะกลับมาอย่างแน่นอน
Sub1_Theo_4_8_28,แน่นอน... ข้าจะปกป้องเจ้า ไม่ว่าจะเกิดอะไรขึ้นก็ตาม
Sub1_Theo_4_8_29,ใช่ ข้าเชื่อในตัวเจ้า Theo
Sub1_Theo_4_8_30,ข้า... ข้าได้กลับมาแล้วในที่สุด
Sub1_Theo_4_8_31,กลับมาเหรอ...
Sub1_Theo_4_8_32,ในที่สุด... ข้า... ข้าเกือบ... ทำได้...
Sub1_Theo_4_8_33,น้ำตา... ไหลออกมาเมื่อรู้สึกเจ็บปวด...
Sub1_Theo_4_8_34,ใช่ มันเจ็บ... ข้าเจ็บปวดอย่างมาก
Sub1_Theo_4_8_35,ทำไม...
Sub1_Theo_4_8_36,ข้าจะปกป้องเจ้า 
Sub1_Theo_4_8_37,ถึงแม้เจ้าจะจำข้าไม่ได้...
Sub1_Theo_4_8_38,ตั้งแต่นี้เป็นต้นไป... ชั่วนิรันดร์...
Sub1_Theo_4_8_39,ข้าจะปกป้องเจ้าอยู่เคียงข้างเจ้า
Sub1_Theo_4_8_40,ข้าจะไม่ทิ้งเจ้าไปไหน
Sub1_Theo_4_8_41,อ่า...
Sub1_Theo_4_8_42,ความจำที่เลือนลางเริ่มหวนกลับมาแล้ว...
Sub1_Theo_4_8_43,ข้าจำได้แล้ว...
Sub1_Theo_4_8_44,เสียงนั่น... นั่น... ดวงตาคู่นั้น...
Sub1_Theo_4_8_45,คนที่คอยปกป้องข้าอยู่เสมอ...
Sub1_Theo_4_8_46,ด้วยหัวใจที่ไม่เปลี่ยนแปลง...
Sub1_Theo_4_8_47,...ใช่ อัศวินของข้า
Sub1_Theo_4_8_48,ท่านหญิง?
Sub1_Theo_4_8_49,ข้ารู้อยู่แล้วว่าเจ้าต้องกลับมา...
Sub1_Theo_4_8_50,ข้าเชื่อในตัวเจ้า...
Sub1_Theo_4_8_51,Theo...
Sub1_Theo_4_8_52,อ่า ช่างเป็นความสุขที่เลือนลาง
Sub1_Theo_4_8_53,แต่ยังไม่ถึงเวลาที่เจ้าสองคนจะได้พบกัน
Sub1_Theo_4_8_54,เฮ้...
Sub1_Theo_4_8_55,เฮ้... อ่า...
Sub1_Theo_4_8_56,เฮ้!
Sub1_Theo_4_9_1,เฮ้! ตื่นสิ
Sub1_Theo_4_9_2,อ่า...
Sub1_Theo_4_9_3,อะไรกัน หยุดร้องไห้แล้วลุกขึ้นมา
Sub1_Theo_4_9_4,ความฝัน... ความฝันนี่เอง...
Sub1_Theo_4_9_5,ใช่ ความฝัน... 
Sub1_Theo_4_9_6,จู่ๆ เจ้าก็หมดสติไปและร้องไห้ไม่หยุด
Sub1_Theo_4_9_7,ซัคคิวบัส เจ้าทำอะไรกับเขารึเปล่า
Sub1_Theo_4_9_8,ฮี่ นี่ยังไม่ชัดเจนอีกเหรอ คือข้าจะทำให้เขามีความสุขแทนที่จะทำให้เขาร้องไห้
Sub1_Theo_4_9_9,เอ๋ นั่นคือเหตุผลว่าทำไมเจ้าจึงอยู่ข้างๆ ชายหนุ่มผู้หล่อเหลาคนนี้ใช่มั้ย เจ้าเป็นห่วงว่าข้าจะทำอะไรเขางั้นเหรอ
Sub1_Theo_4_9_10,หุปปาก! เจ้าว่าใครเป็นห่วงกัน...
Sub1_Theo_4_9_11,เขาหลับอยู่และ Legios นั่นก็ร้องไห้ไม่หยุด ก็แค่เสียงดังเกินไป
Sub1_Theo_4_9_12,มีบางอย่างที่น่ารำคาญติดตัวเขาอยู่ ทำให้ข้าไม่สามารถเล่นสนุกกับชายหนุ่มที่น่ากินคนนี้ได้!
Sub1_Theo_4_9_13,น่ารำคาญงั้นเหรอ
Sub1_Theo_4_9_14,อ่า บางสิ่งบางอย่างที่ไม่ใช่ซัคคิวบัสด้วยซ้ำ แต่มันสามารถรบกวนฝันของคนอื่นได้ 
Sub1_Theo_4_9_15,โอ้ ไม่ใช่แค่ฝันเท่านั้น นางชอบเข้าไปจุ้นจ้านกับชีวิตของคนอื่นด้วย
Sub1_Theo_4_9_16,สรุปว่าเจ้ากำลังจะบอกว่ามีบางอย่างติดตัวเขาอยู่
Sub1_Theo_4_9_17,ใช่ ติดหนึบเลยล่ะ
Sub1_Theo_4_9_18,ข้าสงสัยว่าสิ่งนั้นมีความเกี่ยวข้องกับเจ้ายังไง สุดหล่อ
Sub1_Theo_4_9_19,เจ้าหมายถึง Shamilla
Sub1_Theo_4_9_20,ยี๋! แค่ชื่อของนางก็ทำให้ข้าสะอิดสะเอียนแล้ว!
Sub1_Theo_4_9_21,นางเป็นเหมือนผู้ช่วยชีวิตของข้า
Sub1_Theo_4_9_22,ผู้ช่วยชีวิตอะไร นางกำลังหลอกใช้เจ้า! ฮึ นางเชื่อใจไม่ได้นะ! 
Sub1_Theo_4_9_23,นางสนุกสนานมาเป็นเวลาหลายร้อยปีเพื่อให้ได้สิ่งที่นางต้องการ!
Sub1_Theo_4_9_24,ข้าไม่สนว่านางจะหลอกใช้ข้าหรือไม่
Sub1_Theo_4_9_25,*เฮ้อ...* แล้วถ้าเกิดเจ้าเสียใจในภายหลังล่ะ
Sub1_Theo_4_9_26,ก็นะ เขาบอกแล้วไงว่าไม่สน
Sub1_Theo_4_9_27,และนี่คือเหตุผลที่ข้าอยู่ที่นี่
Sub1_Theo_4_9_28,เจ้าทั้งสอง พวกเจ้ารู้อะไรเกี่ยวกับแขนของข้าบ้าง
Sub1_Theo_4_9_29,แขนอะไร
Sub1_Theo_4_9_30,แขนของ Lucikiel งั้นเหรอ 
Sub1_Theo_4_9_31,ก็บอกไปแล้ว มันเป็นแขนของปีศาจที่ทรงพลังมาก และเนื่องจากเจ้ามีแขนข้างเดียวแบบเขา เจ้าก็คงเป็นครึ่งคนครึ่งปีศาจที่มีสายเลือดของเขา
Sub1_Theo_4_9_32,ลองพูดแบบนั้นอีกครั้งสิ!
Sub1_Theo_4_9_33,ร้อยปีที่แล้ว... 
Sub1_Theo_4_9_34,หนึ่งในขุนพลปีศาจที่ทำลายประเทศของข้าและต่อสู้กับข้ามีแขนแบบนี้
Sub1_Theo_4_9_35,ร้อยปีที่แล้วอะไร เจ้าต่อสู้อะไร
Sub1_Theo_4_9_36,อะไรกัน เจ้ามีชีวิตเมื่อร้อยปีที่แล้วได้ไง
Sub1_Theo_4_9_37,แต่เจ้ายังดูเหมือนคนอายุ 20 ต้นๆ อยู่เลยนะ! เจ้ามีอายุร้อยกว่าปีแล้วจริงๆ เหรอเนี่ย
Sub1_Theo_4_9_38,ใช่ ข้าหลับใหลมาเป็นเวลา 90 ปี...
Sub1_Theo_4_9_39,แต่ Shamilla หยุดเวลาให้ข้า
Sub1_Theo_4_9_40,นางถึงขั้นที่สามารถควบคุมเวลาได้เลยเหรอ 
Sub1_Theo_4_9_41,แม้แต่ปีศาจระดับสูงยังไม่สามารถยุ่งกับเวลาได้เลยนะ...
Sub1_Theo_4_9_42,โอ้!?
Sub1_Theo_4_9_43,เด็กนั่น!
Sub1_Theo_4_9_44,??
Sub1_Theo_4_9_45,Legios! นางใช้เขาเพื่อหยุดเวลา 
Sub1_Theo_4_9_46,ช่างเป็นเด็กที่น่ากลัวจริงๆ!
Sub1_Theo_4_9_47,สิ่งนั้นยอดเยี่ยมขนาดนั้นเชียว
Sub1_Theo_4_9_48,ข้ามั่นใจว่าสุดหล่อคนนี้คงสามารถใช้มันได้แค่คนเดียวนั่นแหละ
Sub1_Theo_4_9_49,ข้าชื่อ Theo
Sub1_Theo_4_9_50,หืม แบบว่า เวลาที่ข้าพูดว่าสุดหล่อ ข้าก็กำลังหมายถึงเจ้าน่ะนะ
Sub1_Theo_4_9_51,...
Sub1_Theo_4_9_52,อย่าออกนอกเรื่อง แล้วยังไงต่อ
Sub1_Theo_4_9_53,แล้วชายรูปงามผู้นี้... ข้าหมายถึง Theo เป็นเพียงคนเดียวที่สามารถสัมผัสมันได้ 
Sub1_Theo_4_9_54,ข้าพยายามที่จะหยิบมันขึ้นมา แต่ข้ารู้สึกเหมือนโดนไฟฟ้าช็อตจนข้าเกือบจะหมดสติ
Sub1_Theo_4_9_55,เด็กคนนี้มอบพลังให้กับคนที่เขายอมรับเท่านั้น พูดอีกอย่างก็คือแค่ Theo เพียงคนเดียว
Sub1_Theo_4_9_56,นั่นคือเหตุผลว่าทำไมเจ้าสิ่งน่ารำคาญนั่นจึงสามารถใช้ Legios เพื่อหยุดเวลาของ Theo ได้
Sub1_Theo_4_9_57,หากไม่เป็นเช่นนี้ แม้แต่ปีศาจระดับสูงยังไม่สามารถหยุดเวลาได้เลย
Sub1_Theo_4_9_58,แสดงว่าสิ่งนั้นทำให้เรื่องที่เป็นไปไม่ได้เกิดขึ้นได้งั้นสินะ
Sub1_Theo_4_9_59,ใช่ นั่นคือเหตุผลว่าทำไมเด็กคนนั้นถึงน่ากลัวยิ่งนัก
Sub1_Theo_4_9_60,...Legios
Sub1_Theo_4_9_61,ข้าขอโทษนะ แต่...
Sub1_Theo_4_9_62,ทำไมเจ้าพูดเพราะกับเขา แต่ทีกับข้าเจ้าเรียกซะหลายชื่อ
Sub1_Theo_4_9_63,ห๊ะ เจ้าครึ่งคนครึ่งปีศาจ เคี้ยก ฮ่า ฮ่า น่ารักที่สุด
Sub1_Theo_4_9_64,...ข้าจะฆ่าเจ้า
Sub1_Theo_4_9_65,ข้าชื่อ Ezekiel!
Sub1_Theo_4_9_66,โอเค โอเค ครึ่งคน ครึ่ง ปีศาจ
Sub1_Theo_4_9_67,ข้าจะฆ่าเจ้า!
Sub1_Theo_4_9_68,ย่าห์! ข้าจะตายจริงๆ นะ!
Sub1_Theo_4_9_69,เอ๋ ดึกขนาดนี้แล้วเหรอ
Sub1_Theo_4_9_70,อ้ะ ใช่แล้ว! ข้าเล่นสนุกมาก จนทิ้งเจ้าหญิงไว้คนเดียวนานเกินไป!
Sub1_Theo_4_9_71,ข้าต้องรีบไปแล้วล่ะ! 
Sub1_Theo_4_9_72,ได้เล่นกับพวกเจ้าทั้งสองสนุกดีนะ!
Sub1_Theo_4_9_73,เฮ้ เจ้ากำลังจะวิ่งหนีใช่มั้ย!
Sub1_Theo_4_9_74,ฮี่ฮี่ ข้ากำลังจะบินหนีต่างหากเพราะข้ามีปีกไง!
Sub1_Theo_4_9_75,เฮ้! ซัคคิวบัส! หยุดเดี๋ยวนี้นะ!
Sub1_Theo_4_9_76,เพราะเจ้าบอกชื่อเจ้ากับข้า ข้าจะบอกชื่อของข้าให้เจ้า
Sub1_Theo_4_9_77,ข้าชื่อ Epis!
Sub1_Theo_4_9_78,!?
Sub1_Theo_4_9_79,ไว้เจอกันใหม่นะ ทุกคน!
Sub1_Theo_4_9_80,ว้าว นางบินหนีไปเฉยเลย ปีกเนี่ยมีประโยชน์จริงๆ นะ
Sub1_Theo_4_9_81,??
Sub1_Theo_4_9_82,แล้วเจ้ามัวแต่จ้องอะไรอยู่ล่ะ
Sub1_Theo_4_9_83,...E... Pis...
Sub1_Theo_4_9_84,ว้าว!
Sub1_Theo_4_9_85,อะไรอีกล่ะเนี่ย!
Sub1_Theo_4_9_86,เฮ้! รอด้วย! เขารีบไปไหนเนี่ย!
Sub1_Theo_4_10_1,โอ้ ป่านี้! ทำไมมันถึงเต็มไปด้วยสิ่งสกปรกมากมายขนาดนี้!
Sub1_Theo_4_10_2,หลบไป!
Sub1_Theo_4_11_1,ฮู่ว ข้าคิดว่าข้าจัดการพวกมันเกือบหมดแล้วนะ
Sub1_Theo_4_11_2,เฮ้ ทำไมเจ้าถึงวิ่งหนีไปแบบนั้นล่ะ
Sub1_Theo_4_11_3,Epis... นั่นมัน Epis
Sub1_Theo_4_11_4,เจ้าหมายถึงซัคคิวบัสน่ะเหรอ
Sub1_Theo_4_11_5,ข้าต้องไปพบนาง
Sub1_Theo_4_11_6,ข้าต้องไปพบ Epis
Sub1_Theo_4_11_7,...โอ้ อืม งั้นก็ไปหานางสิ
Sub1_Theo_4_11_8,...?
Sub1_Theo_4_11_9,หากข้าเป็นเจ้า ข้าจะเริ่มวิ่งแทนที่จะยืนงั่งอยู่แบบนั้นนะ
Sub1_Theo_4_11_10,ขอบคุณ ข้าเข้าใจแล้วละตอนนี้
Sub1_Theo_4_11_11,งั้น...
Sub1_Theo_4_11_12,...
Sub1_Theo_4_11_13,...
Sub1_Theo_4_11_14,??
Sub1_Theo_4_11_15,อืมม... แล้วเจ้าล่ะ
Sub1_Theo_4_11_16,ไม่ต้องห่วงข้า 
Sub1_Theo_4_11_17,ข้าก็ไปทางเดียวกัน
Sub1_Theo_4_11_18,อืมม...
Sub1_Theo_4_11_19,ข้าก็ต้องไปหาซัคคิวบัสนั่นเหมือนกัน
Sub1_Theo_4_11_20,ดูเหมือนว่านางรู้จักคนที่เป็นเจ้าของแขนนี้
Sub1_Theo_4_11_21,พ่อของข้า
Sub1_Theo_4_11_22,...น่าจะไม่เป็นอะไรนะ
Sub1_Theo_4_11_23,นางมุ่งหน้าไปทางทิศตะวันตก เราอาจพบอะไรบางอย่างหากเราไปตามทางนั้น
Sub1_Theo_4_11_24,แต่ยังไงข้าก็ไม่เชื่อว่านางบินเข้าไปในภูเขาไฟสีแดงนั้นหรอกนะ
Sub1_Theo_4_11_25,และ...
Sub1_Theo_4_11_26,ฉันรู้สึกว่าการเดินทางครั้งนี้จะไม่โดดเดี่ยวอีกต่อไปแล้ว
Sub1_Theo_4_11_27,เล่นต่อ
Sub1_Theo_4_11_28,ในตอนที่ข้าตื่นขึ้นมา มันคงจะเป็นฤดูหนาวที่ 90
Sub1_Theo_4_11_29,และวันนี้อาจจะเป็นฤดูหนาวที่ 100
