KEY,German
E_C19_Dec_Esker01_09,"Das sind also die Karten, die du verwendest."
E_C19_Dec_Esker01_10,"Es sind zwar nicht die Karten, die Ihr verwendet, aber Tarot-Karten machen auch Spaß."
E_C19_Dec_Esker01_11,Ich habe auf deine Karten das heutige Datum geschrieben.
E_C19_Dec_Esker01_12,Und ... das hier!!
E_C19_Dec_Esker01_13,Hmm?
E_C19_Dec_Esker01_14,Mit diesen Karten werde ich Euch einen Shuffle zeigen!
E_C19_Dec_Esker01_15,"Ihr werdet überrascht sein, weil es so schön ist! Haha"
E_C19_Dec_Esker01_16,Früher warst du so ungeschickt. Jetzt hast du so viel Selbstvertrauen?
E_C19_Dec_Esker01_17,Natürlich! Ich habe viel geübt.
E_C19_Dec_Esker01_18,Wenn man so und so macht!
E_C19_Dec_Esker01_19,Tada!! ...???
E_C19_Dec_Esker01_20,"Oh ...? Nochmal, nochmal!"
E_C19_Dec_Esker01_21,Tada!?
E_C19_Dec_Esker01_22,Hmm?
E_C19_Dec_Esker01_23,Tada!! ...
E_C19_Dec_Esker01_24,Was ist nur los! ...
E_C19_Dec_Esker01_25,Ah ...
E_C19_Dec_Esker01_26,Es ist nur ... Vorhin hat alles noch so gut funktioniert ...
E_C19_Dec_Esker01_27,Es hat wirklich funktioniert ...
E_C19_Dec_Esker01_28,"Oh, es ist wirklich wunderschön."
E_C19_Dec_Esker01_29,Ärgert mich nur weiter!
E_C19_Dec_Esker01_30,Haha. Es war mein Ernst.
E_C19_Dec_Esker01_31,Gib mir das.
E_C19_Dec_Esker01_32,Ich werde es dir wieder zeigen.
E_C19_Dec_Esker01_33,"Ist es nicht langweilig, jahrelang denselben Traum zu träumen?"
E_C19_Dec_Esker01_34,"Ich denke im Moment ist es dein Wille, das zu träumen."
E_C19_Dec_Esker01_35,"Ich wusste doch, dass es sich komisch anfühlte."
E_C19_Dec_Esker01_36,"Es ist unangenehm zu sehen, dass du dich als mich ausgibst."
E_C19_Dec_Esker01_37,"Hmm, das macht aber viel Spaß."
E_C19_Dec_Esker01_38,Was ist damit?
E_C19_Dec_Esker01_39,Raus aus meinem Traum.
E_C19_Dec_Esker01_40,Ich bin enttäuscht.
E_C19_Dec_Esker01_41,Deine erschaffenen Orte sind mein Spielplatz.
E_C19_Dec_Esker01_42,"Haha, wie schamlos du bist."
E_C19_Dec_Esker01_43,Nicht so schamlos wie du in der Spielhalle!
E_C19_Dec_Esker01_44,"Wie wäre es, wenn du morgen nicht dorthin gehst?"
E_C19_Dec_Esker01_45,Dein Geburtstag sollte ein glücklicher Tag sein.
E_C19_Dec_Esker01_46,"Hmm ... Ich weiß zwar, was du damit meinst."
E_C19_Dec_Esker01_47,Aber vorerst hat mein Geburtstag nichts zu bedeuten.
E_C19_Dec_Esker01_48,Solch ein besonderer Tag soll nur mit den richtigen Menschen verbracht werden.
E_C19_Dec_Esker01_49,Nun ... es ist deine Entscheidung.
E_C19_Dec_Esker01_50,Aber es tut mir ein bisschen leid.
E_C19_Dec_Esker01_51,"Die Leute, die dir wichtig sind,"
E_C19_Dec_Esker01_52,"würden nie erfahren, dass du das kleine Glück aufgibst."
E_C19_Dec_Esker01_53,Hmm ... Zum Beispiel das Mädchen vorhin.
E_C19_Dec_Esker01_54,...
E_C19_Dec_Esker01_55,Du bist wie immer sehr nervig und gleichzeitig bin ich dir dankbar.
E_C19_Dec_Esker01_56,Okay. Ich habe verloren.
E_C19_Dec_Esker01_57,Ich werde morgen woanders hingehen.
E_C19_Dec_Esker01_58,[Innenstadt]
E_C19_Dec_Esker01_59,Ein normales Leben ... Es ist eine Weile her.
E_C19_Dec_Esker01_60,Ich habe wieder verloren!!!
E_C19_Dec_Esker01_61,Yay! Gib schon her!!
E_C19_Dec_Esker01_62,"Verdammt, mein Geld ..."
E_C19_Dec_Esker01_63,Haha! Diese Verlierer!
E_C19_Dec_Esker01_64,Sie können wirklich ihren Verlust nicht akzeptieren.
E_C19_Dec_Esker01_65,Hahaha! Mit diesem Geld würde ich meine Schulden bei Kibera zurückzahlen und es würde immer noch etwas übrig bleiben.
E_C19_Dec_Esker01_66,?!
E_C19_Dec_Esker01_67,Was?
E_C19_Dec_Esker01_68,Bitte unterrichtet mich.
E_C19_Dec_Esker01_69,Möchtest du auch verlieren?
E_C19_Dec_Esker01_70,Nach einer Stunde
E_C19_Dec_Esker01_71,"Du meine Güte, ist das möglich?"
E_C19_Dec_Esker01_72,Dieser Typ hat bis jetzt nie verloren.
E_C19_Dec_Esker01_73,Murmel
E_C19_Dec_Esker01_74,[8 Siege in Folge]
E_C19_Dec_Esker01_75,"Hey, spiel es nochmal!!!"
E_C19_Dec_Esker01_76,"Hmm, ich glaube wir sind fertig."
E_C19_Dec_Esker01_77,Halte den Mund!! 20!
E_C19_Dec_Esker01_78,"Die Summe ist 21, also habe ich gewonnen. Haha."
E_C19_Dec_Esker01_79,Ahhh!!
E_C19_Dec_Esker01_80,[9 Siege in Folge]
E_C19_Dec_Esker01_81,[12 Siege in Folge]
E_C19_Dec_Esker01_82,[15 Siege in Folge]
E_C19_Dec_Esker01_83,[18 Siege in Folge]
E_C19_Dec_Esker01_84,[20 Siege in Folge]
E_C19_Dec_Esker01_85,[22 Siege in Folge]
E_C19_Dec_Esker01_86,"Hey, du Betrüger!"
E_C19_Dec_Esker01_87,Haha. Es ist kein Betrug.
E_C19_Dec_Esker01_88,Es ist nur ein Glück.
E_C19_Dec_Esker01_89,An diesem besonderen Tag danke ich Euch für Euer großartiges Geschenk.
E_C19_Dec_Esker01_90,Hallo!!!
E_C19_Dec_Esker01_91,Ach stimmt.
E_C19_Dec_Esker01_92,??
E_C19_Dec_Esker01_93,Betrachtet es als meine Dankbarkeit für das Geschenk vorhin.
E_C19_Dec_Esker01_94,"Ich brauche es nicht mehr, aber Ihr könntet es gut nutzen."
E_C19_Dec_Esker01_95,"Der Chip, der das Glück bringt!"
E_C19_Dec_Esker01_96,...
E_C19_Dec_Esker01_97,Oh!! Dieser verdammte Kerl!!!
E_C19_Dec_Esker01_98,Danke.
E_C19_Dec_Esker01_99,Ahh!!! Ich werde dich töten!!!
E_C19_Dec_Esker01_100,Ahh!!
E_C19_Dec_Esker01_101,Ahh!! Dieser Typ ist verrückt!!!
E_C19_Dec_Esker01_102,"Oh ... Ich sollte das Spiel stoppen, bevor es ein größeres Problem verursacht."
E_C19_Dec_Esker01_103,"Leute zu treffen ist kein Glück, sondern Schicksal."
E_C19_Dec_Esker01_104,"Haha, wir sehen uns wieder."
E_C19_Dec_Esker01_105,Wohin gehst du!!!
E_C19_Dec_Esker01_106,Oh. Diese Münze ist teuer. Verliere sie also nicht. Haha.
E_C19_Dec_Esker01_107,Ahhhh!!!! Gib mir mein Geld zurück!!!
E_C19_Dec_Esker01_108,Haha. Ich hatte so viel Spaß.
E_C19_Dec_Esker01_109,Sowas lustiges braucht man ab und zu. Und schon ist die Welt schön.
E_C19_Dec_Esker01_110,"(Hmm, ich verstehe dich wirklich nicht.)"
E_C19_Dec_Esker01_111,"(Wie kannst du etwas verschenken, was du an einem geheimen Spielort verdient hast ...)"
E_C19_Dec_Esker01_112,"(Nun ... du hattest Spaß, also ist es egal.)"
E_C19_Dec_Bernheim01_1,Hast du sie gefunden?
E_C19_Dec_Bernheim01_2,"Nun ... ich glaube, sie hat das Königsschloss schon verlassen."
E_C19_Dec_Bernheim01_3,"Ah. Ich dachte, dass sie in letzter Zeit keine Probleme verursachen wird, und dann sowas..."
E_C19_Dec_Bernheim01_4,"Beeilt euch! Wenn der Kommandant der königlichen Wachen davon erfährt, sind wir in großen Schwierigkeiten!"
E_C19_Dec_Bernheim01_5,"Ja, verstanden!"
E_C19_Dec_Bernheim01_6,"Sehr gut. Es wird eine Weile dauern, bis sie meinen Brief finden."
E_C19_Dec_Bernheim01_7,"Wenn die königlichen Wachen davon erfahren, werden sie zwar nörgeln ..."
E_C19_Dec_Bernheim01_8,Aber ich muss ihn heute treffen.
E_C19_Dec_Bernheim01_9,Beeilen wir uns.
E_C19_Dec_Bernheim01_10,... Hmm... Ich habe es rausgeschafft ...
E_C19_Dec_Bernheim01_11,... Aber wo soll ich nur hin ...?
E_C19_Dec_Bernheim01_12,Aber wenn ich schon so früh aufgebe ...
E_C19_Dec_Bernheim01_13,"Oh, was ist das für eine Energie ...?"
E_C19_Dec_Bernheim01_14,Warum zögerst du so?
E_C19_Dec_Bernheim01_15,"Dieses verdammte Land, was magst du nur daran? Huh?"
E_C19_Dec_Bernheim01_16,"Hast du vergessen, was sie sagten?"
E_C19_Dec_Bernheim01_17,"Sie werden dich leben lassen, also komm niemals zurück!!!"
E_C19_Dec_Bernheim01_18,Haha! Die tun doch nur auf barmherzig!
E_C19_Dec_Bernheim01_19,Ich hätte sie alle töten sollen!
E_C19_Dec_Bernheim01_20,... Halte den Mund.
E_C19_Dec_Bernheim01_21,Wie hartnäckig du nur bist!
E_C19_Dec_Bernheim01_22,"Jetzt bin ich der Einzige, der auf deiner Seite ist!"
E_C19_Dec_Bernheim01_23,...
E_C19_Dec_Bernheim01_24,(Soll ich jetzt wirklich gehen ...)
E_C19_Dec_Bernheim01_25,(Ich konnte mich nicht von ihr verabschieden ...)
E_C19_Dec_Bernheim01_26,(Ich könnte sie nie wieder sehen ...)
E_C19_Dec_Bernheim01_27,Bernheim!!
E_C19_Dec_Bernheim01_28,"(Ja, die Stimme, die nach mir ruft ...)"
E_C19_Dec_Bernheim01_29,(Ich werde es nie wieder hören könn...)
E_C19_Dec_Bernheim01_30,!?
E_C19_Dec_Bernheim01_31,Prinzessin? Wie habt Ihr ...!
E_C19_Dec_Bernheim01_32,Das hier ist Grenzgebiet! Seid Ihr wirklich alleine gekommen?
E_C19_Dec_Bernheim01_33,"Es gibt viele gefährliche Monster, wie habt Ihr ..."
E_C19_Dec_Bernheim01_34,"Hör auf, hör auf."
E_C19_Dec_Bernheim01_35,"Ist das alles, was du zu sagen hast?"
E_C19_Dec_Bernheim01_36,"Heute hast du Geburtstag,"
E_C19_Dec_Bernheim01_37,"also bin ich den ganzen Weg hergekommen, um dir zu gratulieren!"
E_C19_Dec_Bernheim01_38,"Du nörgelst viel, wie immer."
E_C19_Dec_Bernheim01_39,"Nein, ich meinte ... Hmm ..."
E_C19_Dec_Bernheim01_40,... Verzeiht mir.
E_C19_Dec_Bernheim01_41,Nimm das als deine Strafe.
E_C19_Dec_Bernheim01_42,Das ist ...?
E_C19_Dec_Bernheim01_43,Ich habe meine Essenz des Lichts darin verinnerlicht.
E_C19_Dec_Bernheim01_44,"Es ist nichts Besonderes, aber es wäre nützlich für die Selbstverteidigung."
E_C19_Dec_Bernheim01_45,Das ist so kostbar ...Wieso habt Ihr ...
E_C19_Dec_Bernheim01_46,... Willst du es nicht?
E_C19_Dec_Bernheim01_47,"Nein, auf keinen Fall! Ich war nur ..."
E_C19_Dec_Bernheim01_48,Haha! Du kannst nicht mal mit einer hübschen Dame reden!
E_C19_Dec_Bernheim01_49,Soll ich sie aufessen?
E_C19_Dec_Bernheim01_50,"Du bist es also. Das Zauberschwert, das Bernheim hat."
E_C19_Dec_Bernheim01_51,Ha! Schau dir diese Kleine an!
E_C19_Dec_Bernheim01_52,"Aha! Du wurdest also von Licht gewählt, ist das, was du sagen willst?"
E_C19_Dec_Bernheim01_53,Du hast ihn rausgeworfen und jetzt willst du auf ganz nett tun ...
E_C19_Dec_Bernheim01_54,Kekkk!!!
E_C19_Dec_Bernheim01_55,"Vergibt die Unhöflichkeit, Prinzessin."
E_C19_Dec_Bernheim01_56,Ich bin so schwach und dumm und konnte dieses Zauberschwert nicht aufhalten ...
E_C19_Dec_Bernheim01_57,Es ist in Ordnung. Es macht sogar Spaß.
E_C19_Dec_Bernheim01_58,Und ich bin erleichtert. Dass er sich so um dich kümmert.
E_C19_Dec_Bernheim01_59,Hmm! Na sicher! Er und ich sind eins ...
E_C19_Dec_Bernheim01_60,Kekk!!
E_C19_Dec_Bernheim01_61,... Hahaha.
E_C19_Dec_Bernheim01_62,... Hmm ..
E_C19_Dec_Bernheim01_63,... Aber das Schwert hat schon Recht.
E_C19_Dec_Bernheim01_64,Ich konnte deine Verbannung nicht verhindern oder dich verteidigen ...
E_C19_Dec_Bernheim01_65,Prinzessin ...
E_C19_Dec_Bernheim01_66,Aber genau aus diesem Grund
E_C19_Dec_Bernheim01_67,werde ich dich zurück nach Penteonia holen.
E_C19_Dec_Bernheim01_68,"Auch wenn es eine Weile dauern wird, auch wenn alle dagegen sind ..."
E_C19_Dec_Bernheim01_69,Ich verspreche es mit meinem Namen.
E_C19_Dec_Bernheim01_70,Daher ... kannst du noch eine Weile warten?
E_C19_Dec_Bernheim01_71,... Ja. Ich werde immer darauf warten.
E_C19_Dec_Bernheim01_72,Danke. Dass du mir glaubst.
E_C19_Dec_Bernheim01_73,Ich habe zu danken.
E_C19_Dec_Bernheim01_74,Vielen Dank für das beste Geburtstagsgeschenk aller Zeiten.
E_C19_Dec_Mitra01_1,Kommandant! Ihr habt das fallen lassen!
E_C19_Dec_Mitra01_2,Ahh!!
E_C19_Dec_Mitra01_3,Verdammt ... Da ist Blut drauf!!!
E_C19_Dec_Mitra01_4,Warum hast du es angefasst und schmutzig gemacht?
E_C19_Dec_Mitra01_5,Kommandant! Kommandant!! Beruhigt Euch!!
E_C19_Dec_Mitra01_6,"Der Großteil unseres Aktivitätsfonds wird für die Kur der Leute ausgegeben, die von Euch geschlagen wurden!"
E_C19_Dec_Mitra01_7,"Raus hier! Ihr werdet sowieso alle sterben! Es macht keinen Unterschied, ob ich noch einen töte!"
E_C19_Dec_Mitra01_8,Los! Entschuldige dich sofort!
E_C19_Dec_Mitra01_9,Tut mir leid ...!!
E_C19_Dec_Mitra01_10,Ich werde dich töten!! Ich töte dich!!!!
E_C19_Dec_Mitra01_11,Habt Ihr Euch ein wenig beruhigt?
E_C19_Dec_Mitra01_12,Ha ...
E_C19_Dec_Mitra01_13,Warum seid Ihr so wütend geworden?
E_C19_Dec_Mitra01_14,...
E_C19_Dec_Mitra01_15,"Wow, was war das gerade?"
E_C19_Dec_Mitra01_16,Wir müssen nicht jedes Mal laden!
E_C19_Dec_Mitra01_17,"Auf einmal, Knall!"
E_C19_Dec_Mitra01_18,Diese alte Waffe braucht zu viele Kugeln!
E_C19_Dec_Mitra01_19,...
E_C19_Dec_Mitra01_20,"Natürlich! Meine ich damit nicht, dass ich nicht zufrieden bin ..."
E_C19_Dec_Mitra01_21,"Ich denke, es wäre schön, irgendwann andere Dinge zu benutzen!"
E_C19_Dec_Mitra01_22,...
E_C19_Dec_Mitra01_23,...
E_C19_Dec_Mitra01_24,"Dann werde ich sie wohl darum bitten, es für mich zu machen ..."
E_C19_Dec_Mitra01_25,Was ist das für eine Reaktion? Was ist es!?
E_C19_Dec_Mitra01_26,Crow?
E_C19_Dec_Mitra01_27,"Ist das, worum ich dich gebeten habe, schon fertig?"
E_C19_Dec_Mitra01_28,Das Ding habe ich schon lange fertig gemacht.
E_C19_Dec_Mitra01_29,Aber ... das ist anders und passt nicht zu deiner Waffe ...
E_C19_Dec_Mitra01_30,Akistra benötigt keinen Schnelllader.
E_C19_Dec_Mitra01_31,Ist es sein Geburtstagsgeschenk?
E_C19_Dec_Mitra01_32,...
E_C19_Dec_Mitra01_33,Du kümmerst dich so oder so um ihn.
E_C19_Dec_Mitra01_34,... Er braucht viel Fürsorge.
E_C19_Dec_Mitra01_35,Da bin ich mir sicher.
E_C19_Dec_Mitra01_36,Stirb! Stirb! Du auch!!
E_C19_Dec_Mitra01_37,"Gibt es jemanden, der stärker ist?!"
E_C19_Dec_Mitra01_38,Hahahahahahahah!!
E_C19_Dec_Mitra01_39,Oh? Wohin gehst du!
E_C19_Dec_Mitra01_40,"Es gibt eine Menge Kugeln, mit denen ich dir den Kopf zerschießen kann ..."
E_C19_Dec_Mitra01_41,Verdammt ...
E_C19_Dec_Mitra01_42,Gut! Lass uns das hier machen ...
E_C19_Dec_Mitra01_43,Was? Sie sind schon weggelaufen!?
E_C19_Dec_Mitra01_44,Verdammt!!!
E_C19_Dec_Mitra01_45,Waren das Jäger?
E_C19_Dec_Mitra01_46,Keine Ahnung!
E_C19_Dec_Mitra01_47,"Sie haben mich so gelangweilt, weil sie alle so schwach waren."
E_C19_Dec_Mitra01_48,"Wenn das Laden einfacher wäre, würde ich 15 mehr töten ..."
E_C19_Dec_Mitra01_49,Es ist so nervig!
E_C19_Dec_Mitra01_50,In solchen Fällen brauche ich ihre Hilfe.
E_C19_Dec_Mitra01_51,Oh? Hey ...
E_C19_Dec_Mitra01_52,Kekk!!
E_C19_Dec_Mitra01_53,Jetzt hör auf dich zu beschweren.
E_C19_Dec_Mitra01_54,Das hat dich nicht zu interessieren.
E_C19_Dec_Mitra01_55,"Das könnt Ihr mir doch sagen, oder?"
E_C19_Dec_Mitra01_56,Willst du auch sterben?
E_C19_Dec_Mitra01_57,Es tut mir leid.
E_C19_Dec_Mitra01_58,"Oh, da ist ein Brief für Euch."
E_C19_Dec_Mitra01_59,Da ist ein Wolf auf der Briefmarke.
E_C19_Dec_Mitra01_60,Ist das vielleicht ...
E_C19_Dec_Mitra01_61,Das ist ...
E_C19_Dec_Mitra01_62,Kommandant? Ist alles in Ordnung?
E_C19_Dec_Mitra01_63,Hey! Ich bin dann mal los!
E_C19_Dec_Mitra01_64,Wohin geht Ihr!?
E_C19_Dec_Mitra01_65,Huh? Ich muss den Kommandanten treffen!
E_C19_Dec_Mitra01_66,Kommandant!? Was meint Ihr damit!?
E_C19_Dec_Mitra01_67,Kommandant!!!
E_C19_Dec_Mitra01_68,"Oh, ihr seid so laut!! Haltet den Mund!"
E_C19_Dec_Naila01_01,Naila ... Bitte pass auf die verbleibenden Leute auf.
E_C19_Dec_Naila01_02,Schwester ...
E_C19_Dec_Naila01_03,Ich kann jetzt den Fluss des Windes lesen!
E_C19_Dec_Naila01_04,Vielleicht werde ich eine Windmeisterin wie du.
E_C19_Dec_Naila01_05,Ahhhh ich glaube Windmagie ist nicht für mich!
E_C19_Dec_Naila01_06,"Ich bin glücklich, wenn ich mit dem Wind fliege."
E_C19_Dec_Naila01_07,"Ich muss keine Windmeisterin sein, weil du es schon bist."
E_C19_Dec_Naila01_08,Ich werde dich stattdessen als Kriegerin beschützen!
E_C19_Dec_Naila01_09,"Haha, du wirst eine großartiger Kriegerin sein."
E_C19_Dec_Naila01_10,"Damals war ich zu schwach und machtlos,"
E_C19_Dec_Naila01_11,um dich zu beschützen.
E_C19_Dec_Naila01_12,Aber!
E_C19_Dec_Naila01_13,Ich werde mein Versprechen halten.
E_C19_Dec_Naila01_14,"Sei stolz wie eine Harpie, Naila."
E_C19_Dec_Naila01_15,Noch nicht ...
E_C19_Dec_Naila01_16,Meine Kraft ist nicht genug.
E_C19_Dec_Naila01_17,Hmm? Wer ist das?
E_C19_Dec_Naila01_18,"Ihr seid zum Berg gegangen, wie ich es mir dachte."
E_C19_Dec_Naila01_19,Alle haben Euch gesucht.
E_C19_Dec_Naila01_20,"Ist es so dringend, dass Ihr, Prinzessin Selene, mich persönlich aufsucht?"
E_C19_Dec_Naila01_21,Natürlich.
E_C19_Dec_Naila01_22,Heute ist Euer Geburtstag.
E_C19_Dec_Naila01_23,"Ich glaube nicht, dass es so wichtig ist ..."
E_C19_Dec_Naila01_24,Ihr seid der Anführer der Harpienkrieger.
E_C19_Dec_Naila01_25,"Dies ist ein Anlass, bei dem Ihr die Harmonie aller Völker feiern solltet."
E_C19_Dec_Naila01_26,Ihr müsst Euch dafür nicht schämen.
E_C19_Dec_Naila01_27,Ich bin einfach nicht genug dafür.
E_C19_Dec_Naila01_28,"Öfters denke ich auch, dass ich nicht genug für den Titel der Prinzessin bin,"
E_C19_Dec_Naila01_29,aber genau deswegen muss ich mir mehr Mühe geben.
E_C19_Dec_Naila01_30,Ich habe verstanden.
E_C19_Dec_Naila01_31,"Wie auch immer, es gibt einen anderen Grund, warum ich zu Euch gekommen bin."
E_C19_Dec_Naila01_32,"Das ist für Euch. Ich habe eine Schleife mit der Magie von Notos gemacht, in der Höffnung, dass es Euch helfen wird."
E_C19_Dec_Naila01_33,"Dies ist bei offiziellen Feierlichkeiten schwer zu geben, weil es ein zu kleines Geschenk ist."
E_C19_Dec_Naila01_34,Also gebe ich es Euch jetzt.
E_C19_Dec_Naila01_35,D...danke.
E_C19_Dec_Naila01_36,"Ich werde das Geschenk und das, was Ihr zu mir gesagt habt, niemals vergessen."
E_C19_Dec_Naila01_37,Nach den heutigen weiteren großen Geschenke und den vielen Gästen
E_C19_Dec_Naila01_38,werdet Ihr mein kleines Geschenk bald wieder vergessen.
E_C19_Dec_Naila01_39,Nein ... Das stimmt nicht ...
E_C19_Dec_Naila01_40,Hahaha. Ich mache doch nur Witze.
E_C19_Dec_Naila01_41,Ihr werdet den heutigen Vorfall nie vergessen. Jeder weiß das.
E_C19_Dec_Naila01_42,"Lass uns gehen, alle warten bereits."
E_C19_Dec_Naila01_43,"(Sie kam früher hierher, um mir Vertrauen zuzusprechen.)"
E_C19_Dec_Naila01_44,"Prinzessin Selene, ich möchte Euch um etwas bitten."
E_C19_Dec_Naila01_45,"Ich denke, meine Stärke als Anführer der Harpienkrieger ist nicht genug."
E_C19_Dec_Naila01_46,Könnt Ihr mir beim Üben helfen?
E_C19_Dec_Naila01_47,Aber gerne doch.
E_C19_Dec_Naila01_48,"(Der Wind, den Königin Balalaika erzeugte ...)"
E_C19_Dec_Naila01_49,(Sie überwindete dieseen Wind.)
E_C19_Dec_Naila01_50,"Bleib an meiner Seite, Schwester!"
