KEY,"German"
CONVERSATION_1803,"Ihr Maden...vielleicht habe ich euch unterschätzt."
CONVERSATION_1804,"Es ist zu spät, um den Keim der Dunkelheit aufzuhalten. Meinen Zauberspruch zu unterbrechen wird nichts daran ändern."
CONVERSATION_1805,"Der Keim der Dunkelheit wird bald explodieren"
CONVERSATION_1806,"Hahahaha!"
CONVERSATION_1807,"Nein!"
CONVERSATION_1808,"Frey, bleib bei mir!"
CONVERSATION_1809,"Wir müssen alles versuchen, um es aufzuhalten!"
CONVERSATION_1810,"Ja, Cleo!"
CONVERSATION_1811,"So leicht geben wir nicht auf!"
CONVERSATION_1812,"Es wäre eine Schande, hier sinnlos zu sterben!"
CONVERSATION_1813,"Uahh!"
CONVERSATION_1814,"Aaah!"
CONVERSATION_1815,"Ärgerst du immer noch Kinder, Malduk?"
CONVERSATION_1816,"Epis, du Verräter! Wie bist du immer noch am Leben!"
CONVERSATION_1817,"Ich habe die Schauze gestrichen voll von dir!"
CONVERSATION_1818,"Oh, genau dasselbe kann ich von dir sagen!"
CONVERSATION_1819,"Du bist solch ein langweiliger Mann!"
CONVERSATION_1820,"Sehen wir mal, wie lange du große Töne spucken kannst."
CONVERSATION_1821,"Du wirst dir selbst den Tod wünschen, wenn mein Meister zurückkehrt."
CONVERSATION_1822,"Hahaha! Versuche, dich davon zu befreien!"
CONVERSATION_1823,"Hey! Rennst du schon wieder weg?"
CONVERSATION_1824,"Wie erwartet, diese knochigen Idioten!"
CONVERSATION_1825,"Clause!"
CONVERSATION_1826,"Clause!"
CONVERSATION_1827,"Was ist passiert?"
CONVERSATION_1828,"...eine Tragödie."
CONVERSATION_1829,"Tragödie?"
CONVERSATION_1830,"Clause! Bleib bei Sinnen!"
CONVERSATION_1831,"Die Wunde ist zu tief. Eine Notbehandlung ist nicht genug!"
CONVERSATION_1832,"Es ist immer noch besser als gar keine Behandlung!"
CONVERSATION_1833,"Argh...Kasel..."
CONVERSATION_1834,"Clause, hörst du mich?"
CONVERSATION_1835,"Tut mir leid. Das Bier...ein anderes mal..."
CONVERSATION_1836,"Sag sowas nicht, Clause!"
CONVERSATION_1837,"Clause? Clause?"
CONVERSATION_1838,"Nein, nein, nein...Nein, Clause..."
CONVERSATION_1839,"Schau mich an! Sag etwas!"
CONVERSATION_1840,"Komm schon! Clause..."
CONVERSATION_1841,"Nein..."
CONVERSATION_1842,"Du bist doch kein Ritter geworden, um so zu enden, Clause..."
CONVERSATION_1843,"So viele Menschen brauchen deine Hilfe."
CONVERSATION_1844,"Du kannst hier nicht aufhören."
CONVERSATION_1845,"Was soll ich denn ohne dich tun...wir können nicht..."
CONVERSATION_1846,"Bitte wach auf!"
CONVERSATION_1847,"Bitte..."
CONVERSATION_1848,"Hmm...Ich bin wohl ein bisschen zu spät dran."
CONVERSATION_1849,"Es ist zu spät. Dich trifft keine Schuld."
CONVERSATION_1850,"Ich habe kein schlechtes Gewissen. Ich bin ein Dämon."
CONVERSATION_1851,"......aber du bist gealtert."
CONVERSATION_1852,"Im Gegensatz zu dir altere ich."
CONVERSATION_1853,"Vielleicht sind wir beide zu spät dran."
CONVERSATION_1854,"Kyle und Maria...die beiden konnten wir auch nicht retten."
CONVERSATION_1855,"Ich wusste nicht, dass dir das nahegeht. Du warst ja nicht mal da."
CONVERSATION_1856,"Ich mag ein Dämon sein, aber Freunde sind auch mir wichtig."
CONVERSATION_1857,"Ich weiß."
CONVERSATION_1858,"Deshalb bist du jetzt hier."
CONVERSATION_1859,"....Ja."
CONVERSATION_1860,"Ein Diener Luas, Schüler ihrer Lehren,"
CONVERSATION_1861,"ein Wächter der Gerechtigkeit und Beschützer der Schwachen."
CONVERSATION_1862,"Hier und heute legt Ritter Clause seine Ritterpflichten nieder."
CONVERSATION_1863,"Lua, nimm dich seiner Seele an,"
CONVERSATION_1864,"und möge er in Frieden ruhen."
CONVERSATION_1865,"...Euch trifft keine Schuld."
CONVERSATION_1866,"Er war ein guter Ritter."
CONVERSATION_1867,"Ehrenvoll wie die Ritter, die vor 100 Jahren ihre Leben für die Menscheit niederlegten."
CONVERSATION_1868,"Diesen Ort könnt ihr mir überlassen."
CONVERSATION_1869,"....Danke sehr."
CONVERSATION_1870,"Mit seinem letzten Zauber hat Malduk eine ziemliche Sauerei angestellt."
CONVERSATION_1871,"Das aufzuräumen wird eine Weile dauern."
CONVERSATION_1872,"Keine Sorge. Epis und ich sind ja auch da."
CONVERSATION_1873,"Sobald ich hier fertig bin, werde ich nach Windland gehen und nach Lorraine suchen."
CONVERSATION_1874,"Wir sehen uns dort."
CONVERSATION_1875,"In welcher Richtung liegt Arrovina?"
CONVERSATION_1876,"Folge diesem Weg."
CONVERSATION_1877,"Du willst nach Arrovina?"
CONVERSATION_1878,"Sei vorsichtig. Ich habe Gerüchte gehört."
CONVERSATION_1879,"Die Bewohner Arrovinas galten nie als feindselig,"
CONVERSATION_1880,"aber neuerdings gehen Gerüchte herum, dass sie Reisende angreifen."
CONVERSATION_1881,"Danke sehr."
CONVERSATION_1882,"Auf Wiedersehen, Phillop."
CONVERSATION_1883,"Ich hoffe, wir sehen uns wieder."
CONVERSATION_1884,"Wiederschauen, kleines Fräulein."
CONVERSATION_1885,"Lass uns gehen, Kasel."
CONVERSATION_1886,"Clause darf nicht umsonst gestorben sein."
CONVERSATION_1887,"Du hast Recht. Wir sollten los."
CONVERSATION_1888,"Wir wissen nicht, was sie sonst nocht geplant haben."
CONVERSATION_1889,"Wir werden sie finden und aufhalten."
CONVERSATION_1890,"Hört zu, unsere Ziele haben sich geändert."
CONVERSATION_1891,"War das Ziel nicht, die Siegel des heiligen Schwertes zu entfernen?"
CONVERSATION_1892,"Letztendlich ist es doch unser Ziel, die Dämonen ein für alle mal zu besiegen."
CONVERSATION_1893,"Und es könnte ein weiteres Keim der Dunkelheit existieren."
CONVERSATION_1894,"Wir müssen ihn finden und zerstören...so etwas darf nie wieder passieren."
CONVERSATION_1895,"Hmpf...Ich habe befürchtet, dass so etwas passieren könnte."
CONVERSATION_1896,"Ich mache mir Sorgen um dich."
CONVERSATION_1897,"Denk daran, was Phillop gesagt hat. Es war nicht deine Schuld."
CONVERSATION_1898,"Clause wird sich im Grab umdrehen, wenn du auch im Kampf fällst."
CONVERSATION_1899,"...Ich verstehe."
CONVERSATION_1900,"......."
CONVERSATION_1901,"......."
CONVERSATION_1902,"Wir werden bald Arrovina erreichen."
CONVERSATION_1903,"Land der Pfeile. Wie der Name bereits anmutet, gehört dieses Land den Dunkelelfen."
CONVERSATION_1904,"Dunkelelfen haben nichts mit der Dunkelheit zu tun."
CONVERSATION_1905,"Ihren Namen haben sie nur ihrer Hautfarbe und der Farbe der Erde hier zu verdanken."
CONVERSATION_1906,"......."
CONVERSATION_1907,"Okay..."
CONVERSATION_1908,"Das hier führt zu nichts."
CONVERSATION_1909,"Ich verstehe dich, aber das kann hier so nicht weitergehen."
CONVERSATION_1910,"Ich weiß auch, dass nichts, was ich sage, dir gerade helfen wird."
CONVERSATION_1911,"Es ist hart."
CONVERSATION_1912,"Vielleicht heilt Zeit wirklich alle Wunden."
CONVERSATION_1913,"Für mich war es so."
CONVERSATION_1914,"Wir leben in einer dunklen Zeit."
CONVERSATION_1915,"Schaut, Gnolle."
CONVERSATION_1916,"Gnolle? Dumme, idiotische Gnolle?"
CONVERSATION_1917,"Fall' nicht auf ihre ungeschickten Bewegungen herein."
CONVERSATION_1918,"Es sind Bestien. Unterschätze sie niemals."
CONVERSATION_1919,"Ich würde sie lieber umgehen."
CONVERSATION_1920,"...Hmm?"
CONVERSATION_1921,"Roi, steht hinter den Gnollen eine...Person?"
CONVERSATION_1922,"Gehen wir los."
CONVERSATION_1923,"Einverstanden."
CONVERSATION_1924,"Hey, wartet!"
CONVERSATION_1925,"Es ist, als wären 3 Rois da!"
CONVERSATION_1926,"Ich bin zwar gut, aber nicht SO gut!"
CONVERSATION_1927,"Egal, lasst uns beeilen. Es sieht gefährlich aus!"
CONVERSATION_1928,"Kyaaak! Kyaaak!"
CONVERSATION_1929,"Puh, sie laufen weg."
CONVERSATION_1930,"Hehe, sie haben bestimmt noch nie ein Feuer wie meines gesehen!"
CONVERSATION_1931,"Bist du in Ordnung?"
CONVERSATION_1932,"Du scheinst verletzt zu sein. Lass mich dir helfen."
CONVERSATION_1933,"Jetzt hat es sogar die Menschen getroffen?"
CONVERSATION_1934,"Da kann man wohl nichts machen."
CONVERSATION_1935,"Pass auf, Kasel!"
CONVERSATION_1936,"Au!!"
CONVERSATION_1937,"Bist du okay?"
CONVERSATION_1938,"Ja, es ist nur ein Kratzer."
CONVERSATION_1939,"Nun müssen wir Gewalt anwenden."
CONVERSATION_1940,"Wir wissen nichts über dieses Gebiet."
CONVERSATION_1941,"Wir könnten einen Führer gebrauchen."
CONVERSATION_1942,"Verdammt!"
CONVERSATION_1943,"Hör' auf, dich zu wehren, oder du wirst es bereuen."
CONVERSATION_1944,"Vielleicht sollte ich mit deinen Spitzohren anfangen."
CONVERSATION_1945,"Noch eine Totem-Marionette?"
CONVERSATION_1946,"Totem?"
CONVERSATION_1947,"Es ist ein Katalyst für schwarze Magie."
CONVERSATION_1948,"Wenn der Elf Recht hat,"
CONVERSATION_1949,"sollte ein solches Totem in der Nähe sein."
CONVERSATION_1950,"Hmm...vielleicht seid ihr doch keine Marionetten. Ihr scheint sauber zu sein."
CONVERSATION_1951,"Steckt die Waffen weg. Ich habe keinen Grund, euch anzugreifen."
CONVERSATION_1952,"Ich dachte, ihr wäret under der Kontrolle des Totems. Tut mir leid."
CONVERSATION_1953,"Er ändert seine Einstellung zu schnell, mir gefällt das nicht."
CONVERSATION_1954,"Vertraue ihm nicht, Kasel."
CONVERSATION_1955,"Wir können ihn zumindest fragen, ob er uns helfen will."
CONVERSATION_1956,"Bringe uns bis zur Straße nach Windland, und wir werden dich laufen lassen."
CONVERSATION_1957,"Wie unhöflich."
CONVERSATION_1958,"Nun gut, das schulde ich euch wohl."
CONVERSATION_1959,"Ich bin Dimael Barka von der 44. Jäger-Division der königlichen Arrovina-Armee."
CONVERSATION_1960,"Ich bin Kasel, ein Ritter des Königreichs Orvelia."
CONVERSATION_1961,"Mehr brauchst du nicht zu wissen."
CONVERSATION_1962,"Ich bin auf einer königlichen Mission, und muss Windland erreichen."
CONVERSATION_1963,"Du musst in Eile sein."
CONVERSATION_1964,"Es tut mir leid, aber im Norden ist unsere Festung."
CONVERSATION_1965,"Wir müssen den Weg nach Süden nehmen."
CONVERSATION_1966,"Warum Süden?"
CONVERSATION_1967,"Irgendwas ist nicht in Ordnung. Die Königin ist völlig außer Kontrolle."
CONVERSATION_1968,"Ich kehrte von einer Mission in der Aegina-Wüste zurück."
CONVERSATION_1969,"Ich sah, wie das ganze Land dem Wahnsinn verfiel. Es war ein Gemetzel."
CONVERSATION_1970,"Denen wird es egal sein, woher ihr kommt - sie werden euch töten."
CONVERSATION_1971,"Wie kommt es, dass du unverändert bist?"
CONVERSATION_1972,"Ich war für eine lange Zeit in Aegina, das ist wahrscheinlich der Grund."
CONVERSATION_1973,"Diese Magie hat alle Bewohner Arrovinas korrumpiert."
CONVERSATION_1974,"Das kann nicht von heute auf morgen passiert sein."
CONVERSATION_1975,"Er hat Recht."
CONVERSATION_1976,"Gedankenkontroll-Magie braucht eine lange Zeit, um wirksam zu werden."
CONVERSATION_1977,"Elfen im Besonderen sind von Natur aus magieresistent."
CONVERSATION_1978,"Aber das macht ihn nicht sofort vertrauenswürdig."
CONVERSATION_1979,"Kasel, lass ihn vorangehen."
CONVERSATION_1980,"Das ist besser."
CONVERSATION_1981,"Hmpf...nagut."
CONVERSATION_1982,"Das ist nicht der Blick einer Priesterin. Irgendwas scheint passiert zu sein."
CONVERSATION_1983,"Wie auch immer. Ich werde euren Anweisungen folgen."
CONVERSATION_1984,"Hier entlang."
CONVERSATION_1985,"Warum sind hier so viele Bestien?"
CONVERSATION_1986,"Ich hoffe für dich, dass es keine Falle ist."
CONVERSATION_1987,"Selbst Soldaten wissen ihr eigenes Leben zu schätzen, du Idiot."
CONVERSATION_1988,"Naja, vielleicht nicht, wenn sie nicht einmal ihre Familie beschützen können..."
CONVERSATION_1989,"Normalerweise ist es unsere Aufgabe, dieses Gebiet zu patrollieren."
CONVERSATION_1990,"Nur sind jetzt alle Jäger wahnsinnig und sind mit anderen DIngen beschäftigt."
CONVERSATION_1991,"Das ist der Grund, warum hier so viele Bestien sind."
CONVERSATION_1992,"Zu viele. Wir sind umzingelt."
CONVERSATION_1993,"Ich kann fühlen, wie sie sich bewegen."
CONVERSATION_1994,"Ich auch."
CONVERSATION_1995,"Und die Gnolle greifen uns an."
CONVERSATION_1996,"Seid kampfbereit!"
CONVERSATION_1997,"Du bist nicht mein Boss!"
CONVERSATION_1998,"GRRRR!!"
CONVERSATION_1999,"Rache!"
CONVERSATION_2000,"Kyaaah!"
CONVERSATION_2001,"Rückzug!"
CONVERSATION_2002,"Zurück zum Boss!"
CONVERSATION_2003,"Scheinbar haben sie einen Boss."
CONVERSATION_2004,"Sie haben einen Boss, ja."
CONVERSATION_2005,"Wir haben ihn etliche Male in die Enge getrieben, aber er ist gewieft."
CONVERSATION_2006,"Er muss es sein, der die Gnolle anführt."
CONVERSATION_2007,"Schauen wir mal nach, Kasel."
CONVERSATION_2008,"Es könnte wieder schwarze Magie sein."
CONVERSATION_2009,"Warte, aber sie haben nicht danach gerochen, oder?"
CONVERSATION_2010,"Doch, ich konnte es riechen."
CONVERSATION_2011,"F-Frey?"
CONVERSATION_2012,"Ich konnte es riechen."
CONVERSATION_2013,"Wir haben keine Wahl, Cleo."
CONVERSATION_2014,"Lass es uns so schnell wie möglich hinter uns bringen."
CONVERSATION_2015,"Ja..."
CONVERSATION_2016,"Ich rieche Gnolle."
CONVERSATION_2017,"Ich rieche auch den Boss, von dem ihr gesprochen habt."
CONVERSATION_2018,"Haben alle Elfen so gute Nasen?"
CONVERSATION_2019,"Nein, nur erfahrene Fährtenleser."
CONVERSATION_2020,"Wir haben Glück. Ich sehe keine Spuren anderer Fährtenleser."
CONVERSATION_2021,"Wir können ungestört jagen."
CONVERSATION_2022,"Gut. Ich geh voran."
CONVERSATION_2023,"Frey, halt' uns den Rücken frei."
CONVERSATION_2024,"Verstanden."
CONVERSATION_2025,"Grrr...Nein!"
CONVERSATION_2026,"So kann es nicht enden...!"
CONVERSATION_2027,"Das ist dein Ende!"
CONVERSATION_2028,"Warte, stopp, Kasel!"
CONVERSATION_2029,"Au!"
CONVERSATION_2030,"Argh."
CONVERSATION_2031,"Verflixt, einige Wahnsinnige sind immer noch auf ihrer Mission."
CONVERSATION_2032,"Feinde!"
CONVERSATION_2033,"Für El Rosed!"
CONVERSATION_2034,"Das reicht, ihr Hunde der Königin!"
CONVERSATION_2035,"Verdammt!"
CONVERSATION_2036,"Ihr dreckiger Abschaum!"
CONVERSATION_2037,"Feinde...Müssen sterben..."
CONVERSATION_2038,"Stirb!"
CONVERSATION_2039,"Bleib liegen!"
CONVERSATION_2040,"Ihr verfluchten Bastarde!"
CONVERSATION_2041,"Bleibt liegen und verrottet!"
CONVERSATION_2042,"Dieser Ort ist voller wahnsinniger Energie."
CONVERSATION_2043,"Er scheint einen überwältigenden Hass auf seine eigene Rasse zu haben."
CONVERSATION_2044,"...Seltsam."
CONVERSATION_2045,"Gedankenkontrolle kann nicht der Grund für solch einen Hass sein."
CONVERSATION_2046,"Ist es eine große Schande, kontrolliert zu werden?"
CONVERSATION_2047,"Puh, endlich sind sie tot."
CONVERSATION_2048,"Versteht ihr jetzt, was ich meine?"
CONVERSATION_2049,"Lasst uns weiterziehen. Ich will hier keine Sekunde länger bleiben."
CONVERSATION_2050,"Gute Entscheidung."
CONVERSATION_2051,"Einverstanden. Lasst uns hier schleunigst verschwinden."
CONVERSATION_2052,"Das ist doch bescheuert."
CONVERSATION_2053,"Clause war es definitiv wert."
CONVERSATION_2054,"Ich schweige, weil ich nicht weiß, was ich sagen soll."
CONVERSATION_2055,"Ich habe dich kämpfen sehen. Du bist sehr begabt."
CONVERSATION_2056,"Allerdings scheinst du keine Ausbildung genossen zu haben."
CONVERSATION_2057,"Hast du etwa alles in Schlachten gelernt?"
CONVERSATION_2058,"Das geht dich nichts an."
CONVERSATION_2059,"Huch? Und ich dachte, Menschen liebten es, über sich selbst zu reden."
CONVERSATION_2060,"Halt."
CONVERSATION_2061,"Uff, dieser Gestank."
CONVERSATION_2062,"Der Keim der Dunkelheit ist überall."
CONVERSATION_2063,"Ja, nur das Innenland von Orvelia war frei davon."
CONVERSATION_2064,"Die Wiederkehr des Dunklen Lords hört sich nun viel überzeugender an."
CONVERSATION_2065,"Ich weiß! Solch ein mächtiges Artefakt benötigt eine ebenso kraftvolle Magie."
CONVERSATION_2066,"Nur jemand wie der Dunkle Lord ist zu so etwas fähig."
CONVERSATION_2067,"Also das ist der Totem."
CONVERSATION_2068,"Frey, was denkst du?"
CONVERSATION_2069,"Es pulsiert regelrecht mit Boshaftigkeit."
CONVERSATION_2070,"Es verschlingt die Lebenskraft der Elfen, um die Magie zu generieren."
CONVERSATION_2071,"Es ist mächtig, aber der Träger wird von innen heraus sterben."
CONVERSATION_2072,"Das ist typisch für schwarze Magie."
CONVERSATION_2073,"Doofe Männer. Fallen auf so etwas herein und verschwenden ihre Lebensenergie."
CONVERSATION_2074,"Hey, da vorne ist den Ort, den wir passieren müssen."
CONVERSATION_2075,"Lasst uns beeilen und es zerstören."
CONVERSATION_2076,"Da muss ich dir zustimmen."
CONVERSATION_2077,"Frey, bist du bereit?"
CONVERSATION_2078,"Ich bin immer bereit."
CONVERSATION_2079,"Ich seit Anfang der Reise bereit."
CONVERSATION_2080,"Ich weiß nicht, ob ich gegen diese armen Verworrenen kämpfen will."
CONVERSATION_2081,"Roi, ist das Mitleid oder Hass in deiner Stimme?"
CONVERSATION_2082,"Denk, was du willst. Ich werde ihnen helfen!"
CONVERSATION_2083,"Puh..."
CONVERSATION_2084,"Ihr zehrt nur an euch selbst, könnt ihr das denn nicht sehen..."
CONVERSATION_2085,"Das Totem ist Geschichte. Es sollte nun okay sein."
CONVERSATION_2086,"Das ist Wahnsinn. Wie kann jemand nur so etwas tun."
CONVERSATION_2087,"Die eigene Zukunft für etwas Macht aufzugeben..."
CONVERSATION_2088,"Hey, hinter dir!"
CONVERSATION_2089,"Hmm?"
CONVERSATION_2090,"Frey!"
CONVERSATION_2091,"Cleo!"
CONVERSATION_2092,"Ich bin hier, keine Sorge!"
CONVERSATION_2093,"Ich bin direkt neben dir!"
CONVERSATION_2094,"Ahhh...Nein!"
CONVERSATION_2095,"Bitte nicht, Epigael!"
CONVERSATION_2096,"Lass meine Schwester in Ruhe!"
CONVERSATION_2097,"Hör auf!"
CONVERSATION_2098,"Wo kommt das her?"
CONVERSATION_2099,"Ich weiß nicht. Das scheint uns nicht zu beeinflussen."
CONVERSATION_2100,"Ich weiß nicht, woher es kommt."
CONVERSATION_2101,"Frey, jag' alles hoch!"
CONVERSATION_2102,"Im Namen der Göttin Lua befehle ich dir,"
CONVERSATION_2103,"kehre zurück in die Dunkelheit!"
CONVERSATION_2104,"Ich bin der Zorn des Lichts,"
CONVERSATION_2105,"und werde über dich richten!"
CONVERSATION_2106,"*Keuch* *Keuch*"
CONVERSATION_2107,"Hey, alles in Ordnung?"
CONVERSATION_2108,"Was ist los mit dir?"
CONVERSATION_2109,"Verdammt, Epigael..."
CONVERSATION_2110,"Räche Epigael...räche..."
CONVERSATION_2111,"Hey!"
CONVERSATION_2112,"Schon gut, es war etwas persönliches."
CONVERSATION_2113,"Ich bin in Ordnung."
CONVERSATION_2114,"Es war nicht stark genug, um jemanden völlig zu kontrollieren."
CONVERSATION_2115,"Muss Teil des Vorgangs sein, Leute zu verwirren und sie zu beeinflussen."
CONVERSATION_2116,"Hier entlang, bitte."
CONVERSATION_2117,"Er hat nach seiner Schwester gerufen."
CONVERSATION_2118,"Hat er etwa auch seine Schwester verloren?"
CONVERSATION_2119,"Das könnte der Grund sein, warum er keine Skrupel gegenüber seinen eigenen Leuten gegenüber hat."
CONVERSATION_2120,"Ich frage mich, was Clause dazu sagen würde."
CONVERSATION_2121,"...Clause."
CONVERSATION_2122,"Siehst du die Festung da drüben?"
CONVERSATION_2123,"Das ist die Festung Troy, das Herz der Dunkelelfen."
CONVERSATION_2124,"Was tust du da?!"
CONVERSATION_2125,"Feinde! Wir weden angegriffen!"
CONVERSATION_2126,"Lass sie nicht entwischen!"
CONVERSATION_2127,"Tut mir Leid. Ich hatte nicht vor, vom Weg abzuweichen."
CONVERSATION_2128,"Sie werden nicht vollständig kontrolliert."
CONVERSATION_2129,"Sie reagieren nur auf Fremde."
CONVERSATION_2130,"Sie sollte nicht allzu schwer abzuschütteln sein."
CONVERSATION_2131,"Du Verräter!"
CONVERSATION_2132,"Ich halte ihn fest!"
CONVERSATION_2133,"Nein, Frey."
CONVERSATION_2134,"Er rennt direkt zur Festung."
CONVERSATION_2135,"Wir sind das Köder."
CONVERSATION_2136,"Clause würde nicht versuchen, ihn hier aufzuhalten."
CONVERSATION_2137,"Wenn überhaupt würde er helfen."
CONVERSATION_2138,"Habe ich nicht Recht?"
CONVERSATION_2139,"Ja, aber..."
CONVERSATION_2140,"Komm schon, lass uns ihm folgen."
CONVERSATION_2141,"Jetzt ist nicht die Zeit, wegzurennen."
CONVERSATION_2142,"Sollte schwarze Magie hier vorhanden sein, ist es unsere Pflicht, diesen Ort zu befreien."
CONVERSATION_2143,"Und ich habe das heilige Schwert!"
CONVERSATION_2144,"Wenn wir hier aufgeben, waren all unsere Mühen umsonst!"
CONVERSATION_2145,"Kommt her! Stellt euch mir!"
CONVERSATION_2146,"Gut, sie haben die Festung verlassen und verfolgen ihn."
CONVERSATION_2147,"Das wäre niemals passiert, wenn sie bei Sinnen wären..."
CONVERSATION_2148,"Aber sie sind alle wahnsinnig. Dagegen kann ich nicht viel tun."
CONVERSATION_2149,"Agamemnon, Ich bin zurückgekehrt!"
CONVERSATION_2150,"Ich bin hier, um es ein für alle mal zu beenden!"
CONVERSATION_2151,"Du hast mein Leben ruiniert, und ich werde..."
CONVERSATION_2152,"Urgh...argh..."
CONVERSATION_2153,"Was zur..."
CONVERSATION_2154,"Nicht einmal du konntest entkommen."
CONVERSATION_2155,"Meine Schwester wurde geopfert, und du konntest es nicht aufhalten."
CONVERSATION_2156,"Schau dich nur an."
CONVERSATION_2157,"Lass es uns beenden."
CONVERSATION_2158,"Ich habe genug von diesem Schicksal."
CONVERSATION_2159,"Meine Rache ist vollendet."
CONVERSATION_2160,"Ich dachte, das würde etwas ändern..."
CONVERSATION_2161,"...Mir zumindest etwas Frieden geben..."
CONVERSATION_2162,"Aber nichts hat sich verändert."
CONVERSATION_2163,"Die Festung ist dieselbe. Die Kämpfe draußen ebenfalls."
CONVERSATION_2164,"Die Welt dreht sich einfach weiter."
CONVERSATION_2165,"Wofür habe ich...Wofür war das alles...?"
CONVERSATION_2166,"Wer ist da?"
CONVERSATION_2167,"Warum ist hier noch jemand?"
CONVERSATION_2168,"Epigael?"
CONVERSATION_2169,"Was tust du hier?"
CONVERSATION_2170,"Ich habe allen befohlen, die Eindringlinge zu erledigen!"
CONVERSATION_2171,"Epigael, bist du das?"
CONVERSATION_2172,"Das kann kein Traum sein, du bist es wirklich!"
CONVERSATION_2173,"Mit wem verwechselst du mich?"
CONVERSATION_2174,"Ich bin deine Königin, El Rosed."
CONVERSATION_2175,"Du hast es geschafft, dich meiner Kontrolle zu entziehen. Das kann ich nicht zulassen."
CONVERSATION_2176,"Dein Tod wird dir beweisen, wie erbärmlich dein Leben ist."
CONVERSATION_2177,"Das ist unmöglich..."
CONVERSATION_2178,"Dimael, Bewegung! Was machst du da?"
CONVERSATION_2179,"Ahh!"
CONVERSATION_2180,"Ich verstehe es nicht. Warum sollte Epigael mich angreifen..."
CONVERSATION_2181,"Wach' auf, du Idiot!"
CONVERSATION_2182,"Reiß dich zusammen und schau!"
CONVERSATION_2183,"Ich übernehme die Führung. Versucht, sie lebend gefangen zu nehmen!"
CONVERSATION_2184,"Halt' mir den Rücken frei!"
CONVERSATION_2185,"Puhh...Nach diesem Kampf wirst du mir ein paar Fragen beantworten."
CONVERSATION_2186,"Du wirst es bereuen, mich dermaßen zu erschöpfen!"
CONVERSATION_2187,"Kasel! Wir sind hier, um den Keim der Dunkelheit zu finden!"
CONVERSATION_2188,"Du bist nicht hier, um alles und jeden kleinzuhacken!"
CONVERSATION_2189,"Ich weiß, keine Sorge!"
CONVERSATION_2190,"Er ist jetzt nutzlos. Nur wir können jetzt noch kämpfen!"
CONVERSATION_2191,"Sei bereit!"
CONVERSATION_2192,"Hyaaaaaah!"
CONVERSATION_2193,"Argh!"
CONVERSATION_2194,"B....Bruder...."
CONVERSATION_2195,"Epigael!"
CONVERSATION_2196,"Huch, du bist es..."
CONVERSATION_2197,"Bin ich nun bei Lua?"
CONVERSATION_2198,"Seltsam, du scheinst älter, sogar im Jenseits. Du siehst gut aus."
CONVERSATION_2199,"Wovon redest du da, Epigael?"
CONVERSATION_2200,"Spürst du meine Körperwärme nicht?"
CONVERSATION_2201,"Wir sind beide am Leben."
CONVERSATION_2202,"Was ist mit dir passiert? Ich dachte, du wärst tot."
CONVERSATION_2203,"...Die Zeremonie...erinnerst du dich daran?"
CONVERSATION_2204,"Ich wurde von der Klippe gestoßen und landete auf einem Leichenberg."
CONVERSATION_2205,"Der Berg von Leichen hat mir mein Leben gerettet."
CONVERSATION_2206,"Dort traf ich auf den schwarzen Ritter."
CONVERSATION_2207,"Er war weder Mensch noch Dämon. Er war von Trauer gezeichnet."
CONVERSATION_2208,"Her nahm meine Hände in seine und zeigte mir, wie du im Kampf fielst."
CONVERSATION_2209,"Es war also alles nur ein magischer Reick."
CONVERSATION_2210,"Ahh...ich wollte dich so sehr rächen."
CONVERSATION_2211,"Ich dachte, du seist für mich gestorben. Ich wollte, dass sie dafür bezahlen."
CONVERSATION_2212,"Ich habe den schwarzen Ritter angefleht. Mir war es egal,"
CONVERSATION_2213,"ob ich meine Seele verkaufen musste. Ich wollte die Kraft, um Rache zu üben."
CONVERSATION_2214,"Und schau mich nun an."
CONVERSATION_2215,"Ich werden dem schwarzen Ritter niemals verzeihen!"
CONVERSATION_2216,"Er ist der Grund für all meinen Schmerz!"
CONVERSATION_2217,"Ruhig, Bruder."
CONVERSATION_2218,"Rachedurst war die Ursache für all dies."
CONVERSATION_2219,"Ich werde mich wieder den Elfen anschließen."
CONVERSATION_2220,"Ich bin euch zur Dankbarkeit verpflichtet. Ich werde deinen Freunden helfen."
CONVERSATION_2221,"....Du meinst uns?"
CONVERSATION_2222,"Ja, Ritter des heiligen Schwertes."
CONVERSATION_2223,"Ich mag nur eine Marionette gewesen sein, aber ich bin immer noch die Königin."
CONVERSATION_2224,"Ich bin nicht mehr geblendet."
CONVERSATION_2225,"Wie? Was? Heiliges Schwert?"
CONVERSATION_2226,"Ist das wahr?"
CONVERSATION_2227,"Oh, stimmt. Diesen Teil haben wir ausgelassen."
CONVERSATION_2228,"Du warst nicht allzu vertrauenswürdig."
CONVERSATION_2229,"Ja, ich bin der Träger des heiligen Schwertes."
CONVERSATION_2230,"Du bist nicht nur ein Träger."
CONVERSATION_2231,"Das Schwert hat dich auserwählt."
CONVERSATION_2232,"Und du hast deinen Wert eindrucksvoll unter Beweis gestellt."
CONVERSATION_2233,"...Ich weiß noch nicht so recht."
CONVERSATION_2234,"Heute in dieser Festung hast du gelernt, zu vergeben."
CONVERSATION_2235,"Du hast meinen Bruder nicht zurückgelassen, trotz seines Verrats."
CONVERSATION_2236,"Du warst zur Vergebung fähig und hast uns beide gerettet."
CONVERSATION_2237,"Du bist ein Held."
