KEY,"Thai"
CONVERSATION_TU_72,"ข้า คืออัศวินฝึกหัด Kasel"
CONVERSATION_TU_73,"ข้าถูกอัญเชิญมา ณ ที่แห่งนี้ "
CONVERSATION_TU_74,"อ่า, เจ้าน่าจะเป็น Kasel สินะ"
CONVERSATION_TU_75,"พวกเราคอยเจ้ามานานแล้ว"
CONVERSATION_TU_76,"ได้มีการค้นพบหลุมฝังศพที่ซ่อนอยู่ภายใต้ห้องพิจารณาคดี"
CONVERSATION_TU_77,"ทรัพย์สมบัติมากมายถูกค้นพบ,  แต่พวกมอนสเตอร์ก็ได้ปรากฏขึ้นมาเช่นกัน"
CONVERSATION_TU_78,"เราจะเอาใจช่วยให้เจ้าสามารถปราบมอนสเตอร์แห่ง Orvelia ลงได้ ด้วยความปลอดภัย"
CONVERSATION_TU_79,"ข้าขอน้อมรับคำสั่งท่าน"
CONVERSATION_TU_87,"เฮ้, อัศวินที่ทั้งหนุ่มและทั้งหล่อ"
CONVERSATION_TU_88,"ข้าว่าเหมือนมีคนเรียกเจ้าอยู่นะ, Kasel?"
CONVERSATION_TU_89,"เอ๊ะ, เป็นไปไม่ได้หน่า"
CONVERSATION_TU_90,"สวัสดี, ชื่อของข้าคือ May ข้าทำงานอยู่ที่ร้านนี้"
CONVERSATION_TU_91,"ข้ากำลังแจกของขวัญเพื่อเป็นการฉลองการเปิดร้านอยู่เลย"
CONVERSATION_TU_92,"ถ้าพวกท่านแวะมาที่ร้านของข้า, ข้าจะมอบของขวัญที่พิเศษให้กับพวกท่าน"
CONVERSATION_TU_93,"ขะ...ขอบคุณ..."
CONVERSATION_TU_94,"เฮ, งั้นเราแวะไปดูร้านนี้กันหน่อยดีกว่า, ท่านอัศวินที่ทั้งหนุ่มและทั้งหล่อ"
CONVERSATION_TU_95,"Frey, ข้าอายพอแล้วหน่า.. เลิกล้อข้าเถอะ..."
CONVERSATION_TU_96,"ยินดีต้อนรับสู่ ร้านค้าทั่วไปของ May!"
CONVERSATION_TU_97,"เรามีทั้งอาวุธและเกราะที่เหมาะสำหรับเหล่าอัศวินที่ทั้งหนุ่มและทั้งหล่อ!"
CONVERSATION_TU_98,"กดที่ปุ่มใช้ร้านค้า เพื่อใช้ร้านค้า!"
CONVERSATION_TU_99,"ท่านสามารถที่จะใช้Rubyเพื่อที่จะรีเฟรซรายการไอเทมได้"
CONVERSATION_TU_100,"แต่ถ้าท่านไม่สนใจหลังจากที่เรียกดูสินค้าแล้ว...."
CONVERSATION_TU_101,"May คงจะรู้สึกผิดหวังม๊ากกก"
CONVERSATION_TU_102,"เฮ, ดูเหมือนว่าเจ้าจะไม่มีทางเลือกแล้วนะ, พ่ออัศวินที่มั้งหนุ่มและทั้งหล่อ?"
CONVERSATION_TU_103,"ได้โปรดเหอะ Cleo..."
CONVERSATION_TU_104,"100 ปีที่ผ่านมา, พ่อมดได้เปิดประตูแห่งโลกปีศาจ,\nจึงทำให้เหล่าปีศาจได้ออกมายังโลกมนุษย์และอาราวาดไปทั่วทุกดินแดนบนโลก"
CONVERSATION_TU_105,"พื้นดินทุกย่อมหญ้าต่างลุกเป็นไฟ, เหล่าฮีโร่ได้ถือกำเนิดขึ้น "
CONVERSATION_TU_106,"ฮีโร่ทั้งหลายได้ฝ่าด่านของสมุนปีศาจ \nจนมาถึงป้อมปราการอันเป็นที่ ที่จอมปีศาจ Angmund อาศัยอยู่ "
CONVERSATION_TU_107,"ผู้กล้า Kyle, ได้กำจัดจอมปีศาจที่ชั่วร้าย ด้วยดาบศักดิ์สิทธิ์แห่ง Aea "
CONVERSATION_TU_108,"แต่หลังจากนั้นเขาก็สูญหายไป, คงเหลือเพียงดาบศักดิ์สิทธิ์ไว้เท่านั้น "
CONVERSATION_TU_108A,"ปีศาจที่ไม่มีหัวหน้า ต่างกระจัดกระจายไปทั่ว, \nและเหล่าผู้กล้าก็ได้ปิดผนึกดาบศักดิ์สิทธิ์ไว้ ณ ต้นไม้กำเนิดโลก "
CONVERSATION_TU_109,"100 ปีที่ผ่านมา, สิ่งมีชีวิตในทุกดินแดนต่างใช้ชีวิตกันอย่างสงบสุข\nจนกระทั่งลืมเลือนบาดแผลจากสงครามในครั้งอดีต "
CONVERSATION_TU_110,"วันหนึ่ง, มีมนุษย์ ผู้ที่สัมผัสได้ถึงพลังแห่งปีศาจในบริเวณที่ไม่ไกลไปจากต้นไม้กำเนิดโลก "
CONVERSATION_TU_111,"ณ. เมืองของมนุษย์, Orvel\nผู้นำได้ตัดสินใจที่จะส่งกองกำลังออกไปสำรวจเพื่อตรวจสอบที่มาของพลังแห่งที่ชั่วร้าย... "
CONVERSATION_TU_114,"Kasel, ดาบของเจ้าเป็นสนิม"
CONVERSATION_TU_115,"ใช่, อย่างนั้นแหละ ข้าใช้มันมาตั้งแต่ยังไม่ได้เข้ารับการฝึกหัด"
CONVERSATION_TU_116,"ดูเหมือนว่าเจ้าจะมีดาบอีกอันไม่ใช่เหรอ? ทำไมเจ้าไม่ใช้อันนั้นหล่ะ?"
CONVERSATION_TU_117,"เอ่อ ... อธิบายข้าที ว่าข้าจะใช้มันยังไง "
CONVERSATION_TU_118,"ก่อนอื่น, แตะปุ่มฮีโร่เพื่อที่จะย้ายไปยังหน้าต่างข้อมูลฮีโร่"
CONVERSATION_TU_119,"จากนั้น กดรายการที่เจ้าต้องการที่จะเลือก และกดติดตั้ง"
CONVERSATION_TU_120,"มันไม่ใช่การผ่าตัดสมองซักหน่อย ลองทำดูสิ!"
CONVERSATION_TU_121,"อืม, ดาบก็ไม่เลวนะ,  แต่มันเหมือนยังขาดอะไรบางอย่าง"
CONVERSATION_TU_122,"งั้นเจ้าก็ควรจะ 'เพิ่มประสิทธิภาพ' ไอเทม"
CONVERSATION_TU_123,"เพิ่มประสิทธิภาพ?"
CONVERSATION_TU_124,"ไอเทมทั้งหมดสามารถเพิ่มประสิทธิภาพได้โดยไม่ต้องคำนึงถึงประเภทของมัน"
CONVERSATION_TU_125,"เมื่อเพิ่มประสิทธิภาพแล้วสถิติของไอเทมจะเพิ่มขึ้น"
CONVERSATION_TU_126,"มันก็เหมือนกับ การติดตั้งแหละ เพียงแต่ตอนนี้เจ้าต้องกด\nเพิ่มประสิทธิภาพ' แทน 'ติดตั้ง'"
CONVERSATION_TU_127,"ลองดูสิ, Kasel!"
CONVERSATION_TU_128,"อืมม.. ดูเหมือนทักษะของข้าจะไม่สามารถสร้างความเสียหายกับศัตรูได้รุนแรงพอ"
CONVERSATION_TU_129,"ถ้าอย่างนั้น เจ้าลองเรียนคุณสมบัติทักษะใหม่ดูไหมล่ะ?"
CONVERSATION_TU_130,"คุณสมบัติของทักษะ?"
CONVERSATION_TU_131,"เจ้ายังฝึกฝนการเป็นอัศวินไม่จบอีกเหรอ Kasel?"
CONVERSATION_TU_132,"ฮ่า ฮ่า ฮ่า แน่นอนข้าผ่านแล้ว!"
CONVERSATION_TU_133,"อย่างนั้นก็ช่วยไม่ได้ เจ้ามีหนังสือทักษะไหม?"
CONVERSATION_TU_134,"ในนั้นจะมีคุณสมบัติ เจ้าสามารถเรียนรู้ด้วยหนังสือทักษะได้ ลองทำดูสิ"
CONVERSATION_TU_135,"แล้วข้าต้องทำอย่างไรบ้าง?"
CONVERSATION_TU_136,"ก่อนอื่น เปิดหน้าต่างฮีโร่และเลือกทักษะของฮีโร่ที่เจ้าต้องการจะเสริมพลัง"
CONVERSATION_TU_137,"แล้ว แตะที่ 'ทักษะ' เพื่อเปิดหน้าต่างทักษะ และแตะที่คุณสมบัติเพื่อได้รับ"
CONVERSATION_TU_138,"เจ้าจะเห็นปุ่ม ได้รับคุณสมบัติ เจ้าสามารถใช้งานได้ก็ต่อเมือมีหนังสือทักษะเพียงพอแล้ว"
CONVERSATION_TU_139,"สงสัยต้องทดสอบ มาลองดูกัน!"
CONVERSATION_TU_175,"เจ้าจะได้รับคุณสมบัติของสกิลต่างๆ"
CONVERSATION_TU_176,"และเพิ่มระดับสกิลของ Kasel ในปัจจุบัน"
CONVERSATION_TU_177,"การเพิ่มทักษะจำเป็นต้องใช้ทอง ดังนั้นให้แน่ใจว่าว่าเจ้ามีทองคำเพียงพอ"
CONVERSATION_TU_178,"มาลองเพิ่มทักษะกัน, Kasel"
CONVERSATION_TU_179,"อืม นั่นดูเหมือนฐานทัพของพวก Goblin"
CONVERSATION_TU_180,"มันอาจจะเป็นป้อมปราการหรือเปล่า?"
CONVERSATION_TU_181,"ดูเหมือนจะใช่ ถ้าอย่างข้าก็รู้แล้วว่าทำไมจำนวนของพวก Goblin ถึงเพิ่มขึ้น"
CONVERSATION_TU_182,"ข้าประหลาดใจจัง พวกมันมาจากไหนกันนะ ดูเหมือนพวกมันจะสร้างฐานที่นี่"
CONVERSATION_TU_183,"เราต้องทำลายมันก่อนที่มันจะไปโจมตีหมู่บ้านอื่นๆ"
CONVERSATION_TU_184,"ครับท่าน"
CONVERSATION_TU_185,"ดีมาก อัศวินต้องมีสปิริตแบบนี้สิ"
CONVERSATION_TU_186,"นำทางไปเลย ข้าจะคอยระวังหลังให้เจ้าเอง"
CONVERSATION_TU_187,"ขอบคุณมาก"
CONVERSATION_TU_188,"แฮ่ก แฮ่ก นั่นเป็นการต่อสู้ที่เอาเรื่องทีเดียว"
CONVERSATION_TU_189,"ใช่แต่เราก็ได้ของมาพอสมควรเลยนะ"
CONVERSATION_TU_190,"ที่นั่นอาจจะมีป้อมปราการที่คล้ายๆกันอีก"
CONVERSATION_TU_191,"มันไม่ใช่ภาระกิจของเราที่จะจัดการพวกมัน แต่เราอาจลองดูถ้าเจ้าอยากลองนะ"
CONVERSATION_TU_192,"ข้าให้เจ้าเลือกแล้วกัน"
CONVERSATION_TU_193,"ข้าเข้าใจครับท่าน Roi"
CONVERSATION_TU_194,"ถ้าอย่างนั้น เราไปกันต่อเถอะ เราไม่มีเวลาแล้ว"
CONVERSATION_TU_195,"รอก่อน, Kasel"
CONVERSATION_TU_196,"นั่นอะไรอ่ะ, Frey?"
CONVERSATION_TU_197,"หมาป่าที่พวกเราจัดการไปเมื่อกี้มันดรอปชุดเกราะ"
CONVERSATION_TU_198,"และดูเหมือนว่ามันน่าจะทนทานพอที่จะให้เจ้าใช้ได้นะ"
CONVERSATION_TU_199,"แต่การต่อสู้กำลังจะเริ่มขึ้นแล้ว..."
CONVERSATION_TU_200,"ฮี่ๆ มันมีวิธีง่ายๆที่จะจัดการกับเกียร์ถึงแม้ว่าการต่อสู้จะเริ่มแล้วก็เถอะ"
CONVERSATION_TU_201,"ยังไงหล่ะ?"
CONVERSATION_TU_202,"กดค้างไว้ที่ภาพของฮีโร่บนหน้าจอนี้"
CONVERSATION_TU_203,"จากนั้นเจ้าจะสามารถข้ามไปยังหน้าต่างข้อมูลฮีโร่"
CONVERSATION_TU_204,"เลือกปุ่มรูปเกียร์ที่หน้าต่างข้อมูลฮีโร่"
CONVERSATION_TU_205,"และเลือกที่ปุ่มอุปกรณ์อัตโนมัติด้านล่าง"
CONVERSATION_TU_206,"วิธีนี้เจ้าจะสามารถติดตั้งเกียร์ได้อย่างง่ายดาย"
CONVERSATION_TU_207,"ว้าว, มันช่างเป็นวิธีที่ง่ายและรวดเร็วจริงๆนะเนี่ย!"
CONVERSATION_TU_208,"ขอบคุณ, Frey!"
CONVERSATION_TU_209,"ข้าดีใจ ที่ข้าได้ช่วยเจ้า"
CONVERSATION_TU_210,"อ๊า!"
CONVERSATION_TU_211,"เป็นไร, Cleo?"
CONVERSATION_TU_212,"ข้าต้องรีบออกไปจากหอคอยแห่งปัญญาแล้วหล่ะ "
CONVERSATION_TU_213,"ข้าลืมเอาของบางอย่างมาด้วยหน่ะสิ"
CONVERSATION_TU_214,"แล้วแน่นอนว่าพลังในการต่อสู้ของข้าก็จะลดลงถ้าไม่มีของชิ้นนี้"
CONVERSATION_TU_215,"ทำไมเจ้าไม่ลองไปที่ร้านค้าพิเศษดูหล่ะ, Cleo? "
CONVERSATION_TU_216,"พิเศษเหรอ ... ยังไงอะ?"
CONVERSATION_TU_217,"สุ่มไอเทมพิเศษได้จากร้านค้าพิเศษ"
CONVERSATION_TU_218,"เราอาจจะได้พบเกียร์ที่มีระดับที่เหมาะกับเจ้าที่นั่น Cleo"
CONVERSATION_TU_219,"แน่หล่ะ ข้ารู้หน่า ใช่แล้ว จริงๆด้วย"
CONVERSATION_TU_220,"เอาล่ะ รีบไปร้านค้าพิเศษแล้วลองสุ่มไอเทมพิเศษกันเถอะ!"
CONVERSATION_TU_221,"อา... ข้าลืมดาบของข้าไว้ที่นั่น.. เพราะดาบเก่าด้ามนี้"
CONVERSATION_TU_222,"นักรบที่ปราศจากดาบ, ข้าเห็นถึงอนาคตที่มืดมนเลยนะ"
CONVERSATION_TU_223,"อ่า ... ไม่ใช่อย่างนั้น? ฮ่าๆๆๆ"
CONVERSATION_TU_224,"หุหุ- เพราะอย่างงั้นข้าถึงต้องเอามันมาไง!"
CONVERSATION_TU_225,"ตอนที่ข้าไปหาเจ้า ข้าเห็นดาบถูกทิ้งไว้ในห้อง ..."
CONVERSATION_TU_226,"ว้าว! เฟรย์, ขอบคุณมาก!"
CONVERSATION_TU_227,"ไม่เป็นไร! แต่เจ้าอย่าลืมเกียร์หล่ะ"
CONVERSATION_TU_228,"ดาบเล่มนี้ ...ข้าสัมผัสได้ถึงพลังอันยิ่งใหญ่ในนั้น"
CONVERSATION_TU_229,"ข้าอยากที่จะลองใช้มัน!"
CONVERSATION_TU_230,"ดาบศักดิ์สิทธิ์ จะไม่แสดงพลังที่แท้จริงของมันให้กับคนอื่นสัมผัสได้ นอกจากเจ้าของที่แท้จริง"
CONVERSATION_TU_236,"และเพิ่มพลังของ Rune ลงไปในดาบศักดิ์สิทธิ์ Aea ด้วย"
CONVERSATION_TU_237,"Rune จะเพิ่มพลังพิเศษให้กับเกียร์ต่างๆ"
CONVERSATION_TU_238,"หินชิ้นเล็กๆนี่สามารถทำได้ขนาดนั้นเลย?"
CONVERSATION_TU_239,"ชิ้นส่วนของหิน ?!"
CONVERSATION_TU_240,"Rune เป็นสิ่งมีค่าที่มีพลังแห่งเวทย์อยู่ในนั้น!"
CONVERSATION_TU_241,"แต่น่าเสียดายที่มีเกียร์ไม่มากนักที่จะสามารถรับพลังแห่งรูนนี้ได้"
CONVERSATION_TU_242,"เอาล่ะ ทำไมเจ้าไม่ลองมันดูหล่ะ, Kasel"
CONVERSATION_TU_243,"ข้าไม่ได้โกหก!"
CONVERSATION_TU_244,"ใช่จริงๆ... ข้าเองรู้สึกได้ถึงพลังที่เพิ่มขึ้นของมัน"
CONVERSATION_TU_245,"ถ้าเจ้ายิ่งแข็งแกร่งขึ้น Kasel, มันก็จะให้อำนาจที่เพิ่มขึ้นให้กับเจ้า เช่นกัน"
CONVERSATION_TU_246,"ข้าเองก็อยากได้เหมือนกัน!"
CONVERSATION_TU_247,"Roi! รีบไปเลย ไปหามาให้ข้าบ้าง! นี่คือคำสั่ง!"
CONVERSATION_TU_248,"ไม่มีทาง"
CONVERSATION_HERO_EMPTY,"เจ้าได้สร้างความสัมพันธ์กับเหล่าฮีโร่ทั้งหลายเรียบร้อยแล้ว!\nกรุณาแวะมาบ่อยๆหล่ะ!"
CONVERSATION_5625,"แชปเตอร์ 2 การสืบทอด"
STORY_RE_TITLE_10000,"1. คนที่ไปและคนที่อยู่ต่อ"
STORY_RE_TITLE_10010,"2. ภาวนาของ Frey"
STORY_RE_TITLE_10020,"3. จอมเวทย์กับผู้คุ้มกันของนางที่มาจากหอคอยแห่งนักปราชญ์"
STORY_RE_TITLE_10030,"4. ไอเทม"
STORY_RE_TITLE_10031,"5. กระแสหยั่งรู้ของ Frey ไม่นิ่ง"
STORY_RE_TITLE_10040,"4. สไลม์ที่น่ารัก"
STORY_RE_TITLE_10041,"7. ทักษะสกิลจากสมุดสกิล"
STORY_RE_TITLE_10050,"8. อุปกรณ์ที่ติดในตัวสไลม์"
STORY_RE_TITLE_10051,"5. ยืมพลังจาก Lua"
STORY_RE_TITLE_10060,"10. ไม่เคยเจอตัวที่ใหญ่ขนาดนี้มาก่อนเลย"
STORY_RE_TITLE_10070,"6. Fire Ball และ Curtain of Darkness"
STORY_RE_TITLE_10080,"7. สำหรับเธอ Kasel ยังเป็นแค่เด็กน้อย"
STORY_RE_TITLE_10090,"8. มีคนอยากได้ชีวิตของ Kasel"
STORY_RE_TITLE_10100,"9. สิ่งที่นักฆ่าปรารถนา"
STORY_RE_TITLE_10110,"10. สมควรที่จะได้รับการลงโทษ"
STORY_RE_TITLE_10120,"11. ก๊อบลินที่ทะเยอทะยาน"
STORY_RE_TITLE_10130,"12. ความตื่นเต้นของก๊อบลินขาว"
STORY_RE_TITLE_10140,"13. ก๊อบลินที่ได้รับพลังงานของปีศาจ"
STORY_RE_TITLE_10150,"14. ที่อยู่ที่ไม่เคยพบเห็น"
STORY_RE_TITLE_10160,"15. วิหารอัศวินและฮิลลา"
STORY_RE_TITLE_10170,"16. ทำการชำระความมืดภายใน"
STORY_RE_TITLE_10180,"17. ซื้อเลยดีกว่า"
STORY_RE_TITLE_10190,"23. ทางไปยังต้นไม้กำเนิดโลก"
STORY_RE_TITLE_10200,"18. เหตุผลที่ต้องลุกขึ้นและการตอบรับจากดาบ"
STORY_RE_TITLE_10210,"19. ดาบศักดิ์สิทธิ์ Aea"
STORY_RE_TITLE_10220,"26. เหตุผลของ Cleo ทื่ต้องเดินจากไป"
STORY_RE_TITLE_10230,"20. เพื่อนๆ"
STORY_RE_TITLE_10240,"21. ไปเส้นทางแห่งความยากลำบากด้วยกัน"
STORY_RE_TITLE_10250,"22. โบดักก้า"
STORY_RE_TITLE_10260,"23. ทางของก๊อบลิน"
STORY_RE_TITLE_10270,"24. ชิ้นส่วนในคลังอาวุธและดินปืนสีดำ"
STORY_RE_TITLE_10280,"25. เธอเป็นแม่มดผู้ยิ่งใหญ่"
STORY_RE_TITLE_10290,"33. เดินจากไปอีกครั้ง"
STORY_RE_TITLE_10300,"26. ที่ๆองค์ราชาสงสัย"
STORY_RE_TITLE_20000,"1. ความทรงจำของ Kasel ในวันนั้น"
STORY_RE_TITLE_20010,"2. ไม่สามารถสร้างความเสียหายทางกายภาพแก่วิญญาณ"
STORY_RE_TITLE_20020,"3. นางฟ้าที่เฝ้ารักษาของที่ไม่ใช่ของของตัวเอง"
STORY_RE_TITLE_20030,"4. ความไม่สบายใจของ Frey"
STORY_RE_TITLE_20040,"5. ไม่รู้จะขอโทษพวกต้นไม้ยังไง"
STORY_RE_TITLE_20050,"6. พลังงานแรกที่ถูกแบ่งของดาบศักสิทธิ์"
STORY_RE_TITLE_20060,"7. การต่อสู้เพื่อที่จะทำการชำระล้าง"
STORY_RE_TITLE_20070,"8. ถ้าคบกันแบบไม่เกินเลยละก็คงไม่เป็นไรหรอกมั้ง"
STORY_RE_TITLE_20080,"9. เจ้าหญิงกับอัศวิน"
STORY_RE_TITLE_20090,"10. ฮาร์ปี้ที่ประสงค์ดาบศักสิทธิ์"
STORY_RE_TITLE_20100,"11. ความสงสัยของ Roi และ Selene"
STORY_RE_TITLE_20110,"12. ฮาร์ปี้ที่ตกกอยู่ในความมืด"
STORY_RE_TITLE_20120,"13. ระมัดระวังฮาร์ปี้"
STORY_RE_TITLE_20130,"14. ทางเลือกเพื่อความปลอดภัย"
STORY_RE_TITLE_20140,"15. ความมืดที่ความโกรธและความรู้สึกผิดสร้างขึ้น"
STORY_RE_TITLE_20150,"16. ความสับสนกับดาบศักดิ์สิทธิ์"
STORY_RE_TITLE_20160,"17. เพื่อ Elidora"
STORY_RE_TITLE_20170,"18. ผู้สืบทอดดาบศักสิทธิ์"
STORY_RE_TITLE_20180,"19. รับฝากชั่วคราวเท่านั้น"
STORY_RE_TITLE_30010,"1. ความโกรธแค้นต่อพวกมนุษย์"
STORY_RE_TITLE_30020,"2. โกเล็มของเธอ"
STORY_RE_TITLE_30030,"3. เข้าข้างข้าก็พอแล้ว"
STORY_RE_TITLE_30040,"4. ก๊อบลินที่ Ogria"
STORY_RE_TITLE_30050,"5. Cleo ที่ตื่นตระหนก"
STORY_RE_TITLE_30060,"6. ของขวัญจาก Lua"
STORY_RE_TITLE_30070,"7. หัวหน้า Lakrak"
STORY_RE_TITLE_30080,"8. ไม่มีทางที่มนุษย์จะจับออร์คไปเป็นทาส"
STORY_RE_TITLE_30090,"9. เครื่องรางแห่ง Aeatola"
STORY_RE_TITLE_30100,"10. ธาอิน ลูกศิษย์ของ Kaulah"
STORY_RE_TITLE_30110,"11. ทางเลือกแด่คุณครู"
STORY_RE_TITLE_30120,"12. สิ่งที่สำคัญและสิ่งที่สามารถทำได้"
STORY_RE_TITLE_30130,"13. ไม่มีทางที่จะทำให้เข้าใจ"
STORY_RE_TITLE_30140,"14. ก๊อบลินที่อยากอิสระ"
STORY_RE_TITLE_30150,"15. อย่าเกลียดก๊อบลินกันเลย"
STORY_RE_TITLE_30160,"16. เสียงหัวเราะชั่วร้ายที่ Ogria"
STORY_RE_TITLE_30170,"17. พลังงานที่ไม่สามารถควบคุมได้"
STORY_RE_TITLE_30180,"18. คิดว่าลืมได้แล้ว"
STORY_RE_TITLE_40000,"1. แผ่นดินแห่งความตาย Galluah"
STORY_RE_TITLE_40010,"2. โลกความมืด"
STORY_RE_TITLE_40020,"3. สุ่มไอเทมและ Lua"
STORY_RE_TITLE_40030,"4. โกเล็มแห่ง Galluah"
STORY_RE_TITLE_40040,"5. โรคแห่งความมืด"
STORY_RE_TITLE_40050,"6. แม่มดที่ยิ่งใหญ่ไม่เกรงกลัวอันตราย"
STORY_RE_TITLE_40060,"7. เจ้าไม่ใช่เด็กน้อยเมื่อตอนนั้นแล้ว"
STORY_RE_TITLE_40070,"8. วัยเด็กของ Frey และ Kasel"
STORY_RE_TITLE_40080,"9. อดีตเคยเป็นตำนาน"
STORY_RE_TITLE_40090,"10. เสียงในความมืด ข้าคือเจ้า"
STORY_RE_TITLE_40100,"11. คำที่ปีศาจไม่ล่วงรู้"
STORY_RE_TITLE_40110,"12. ความปลอดภัยต่อ Cleo สำคัญที่สุดสำหรับ Roi"
STORY_RE_TITLE_40120,"13. ปีศาจและนักลอบสังหาร"
STORY_RE_TITLE_40130,"14. ใครทำให้ลูกสาวข้าสกปรกถึงขนาดนี้กัน"
STORY_RE_TITLE_40140,"15. การคาดเดาที่น่าสนุกของ Epis"
STORY_RE_TITLE_40150,"16. ศัตรูมีอยู่จริง"
STORY_RE_TITLE_40160,"17. ข้าไม่บอกคนที่ข้าเกลียดหรอก"
STORY_RE_TITLE_50000,"1. ราชาเด็กแห่ง Arrovina"
STORY_RE_TITLE_50010,"2. เต่าและสิงโตที่ความมืดควบคุม"
STORY_RE_TITLE_50020,"3. Roi กลัวการบิน"
STORY_RE_TITLE_50030,"4. พวกที่เกินจะเยียวยาทำลายบรรยากาศ"
STORY_RE_TITLE_50040,"5. ผู้ที่หนีไปใน Arrovina"
STORY_RE_TITLE_50050,"6. เมื่อครู่เกิดเรื่องอะไรกัน"
STORY_RE_TITLE_50060,"7. โรคแห่งความมืดที่ถูกเมิน"
STORY_RE_TITLE_50070,"8. คนสูงอายุผู้น่าสงสารที่รับความทรมานจากความจำเสื่อม"
STORY_RE_TITLE_50080,"9. ดาร์คเอลฟ์โดนพวกไฮยีน่าล้อมอยู่"
STORY_RE_TITLE_50090,"10. การนำทางของดาร์คเอลฟ์"
STORY_RE_TITLE_50100,"11. คฑาราชินี"
STORY_RE_TITLE_50110,"12. โศกนาฏกรรมแห่ง Arrovina"
STORY_RE_TITLE_50120,"13. ความเกลียดชังของ Dimael"
STORY_RE_TITLE_50130,"14. เอพิเกล"
STORY_RE_TITLE_50140,"15. เราต้องคุยกัน"
STORY_RE_TITLE_50150,"16. เรื่องที่ไม่เกี่ยวกับ Dimael"
STORY_RE_TITLE_50160,"17. เรื่องทำลายจิดใจที่ความมืดควบคุม"
STORY_RE_TITLE_50170,"18. ชื่อที่ไม่คุ้นเคย"
STORY_RE_TITLE_50180,"19. หลอกใช้ไฮยีน่าด้วยคำโกหก"
STORY_RE_TITLE_50190,"20. สิ่งที่ต้องหาและต้องทำให้ดีกว่า"
STORY_RE_TITLE_50200,"21. ยังมีชีวิตอยู่"
STORY_RE_TITLE_50210,"22. พวกท่านเป็นฮีโร่ของเรา"
STORY_RE_TITLE_50220,"23. Morrah ที่ร่าเริง"
STORY_RE_TITLE_50230,"24. Frey จะเสียใจนะ"
STORY_RE_TITLE_50240,"25. ครอบงำผ่านตัวกลางที่เรียกว่าความสำนึกผิด"
STORY_RE_TITLE_50250,"26. ความมืดมหาศาลของเขาเข้ามาในตัวข้า"
STORY_RE_TITLE_60000,"1. ไปที่ Dragia"
STORY_RE_TITLE_60010,"2. ก้ามแบบนั้นน่ะอร่อยที่สุด"
STORY_RE_TITLE_60020,"3. อย่าเข้าใจผิด : ลดค่าแรง"
STORY_RE_TITLE_60030,"4. ทหารรับจ้างสายฟ้า"
STORY_RE_TITLE_60040,"5. อย่างนั้นคงต้องยกหน้าที่คุมกันให้"
STORY_RE_TITLE_60050,"6. สถานการณ์ที่พวกเราไม่ได้อยู่ในอันตราย"
STORY_RE_TITLE_60060,"7. เด็กชายที่ตามหาสมบัติ"
STORY_RE_TITLE_60070,"8. กลุ่มโจรสลัด Miruru"
STORY_RE_TITLE_60080,"9. ความระมัดระวังต่อ Miruru"
STORY_RE_TITLE_60090,"10. เชื่อฟังคำพูดของพี่เท่านั้นก็พอ"
STORY_RE_TITLE_60100,"11. ไปเพราะคิดว่าจะมีเบาะแสของแม่น่ะสิ"
STORY_RE_TITLE_60110,"12. เรื่องที่ไม่เหมาะกับมนุษย์กิ้งก่า"
STORY_RE_TITLE_60120,"13. ปล่อยเจ้าหนูน่ารักของข้านะ"
STORY_RE_TITLE_60130,"14. พวกล่าหาสมบัติ"
STORY_RE_TITLE_60140,"15. ขัดขวางการอบทรายของคนแคระ"
STORY_RE_TITLE_60150,"16. ราชาคนแคระ"
STORY_RE_TITLE_60160,"17. เกมการแย่งชิงบัลลังก์"
STORY_RE_TITLE_60170,"18. เจ้าคนตาบอดกำลังโทษตัวเองกันอยู่"
STORY_RE_TITLE_60180,"19. ให้โอกาสกับพวกที่ความมืดควบคุม"
STORY_RE_TITLE_60190,"20. ข้าอยากหลับตาไปในสภาพที่เป็นอยู่ตอนนี้"
STORY_RE_TITLE_60200,"21. เด็กน้อยของอาร์เล็ตเต้"
STORY_RE_TITLE_70000,"1. ตื่นมาเดี๋ยวก็ดีขึ้นเอง"
STORY_RE_TITLE_70010,"2. Kasel เสียสละให้"
STORY_RE_TITLE_70020,"3. มันเป็นแค่การหนีไปสำหรับมุมมองของเขา"
STORY_RE_TITLE_70030,"4. ถึงอยากย้อนจะเวลากลับไป"
STORY_RE_TITLE_70040,"5. Cleo รู้สึกไม่เป็นธรรม"
STORY_RE_TITLE_70050,"6. เด็กน้อยที่ไม่โต"
STORY_RE_TITLE_70060,"7. การโจมตีของยักษ์น้ำแข็ง"
STORY_RE_TITLE_70070,"8. บ้านของ Rodina"
STORY_RE_TITLE_70080,"9. พลังงานแห่งความมืดที่ป้องกันไม่ได้"
STORY_RE_TITLE_70090,"10. ชื่อที่ไม่อยากได้ยิน"
STORY_RE_TITLE_70100,"11. เสียงดังก้องในถ้ำคริสตัลน้ำแข็ง"
STORY_RE_TITLE_70101,"12. ทางเลือกเพื่อป้องกันโศกนาฏกรรมที่ใหญ่กว่า"
STORY_RE_TITLE_70110,"13. Rodina ช่วยชีวิตของ Pavel"
STORY_RE_TITLE_70120,"14. แต่ที่ข้ารู้ ก็แค่ที่ข้าเห็น"
STORY_RE_TITLE_70130,"15. ถ้ามันหยุดกันง่ายขนาดนั้นก็คงจะดี"
