KEY,"Vietnamese"
CONVERSATION_TU_104,"Khoảng một thế kỷ trước, một thuật sĩ đơn độc mở cánh Cổng của Quỷ dữ và cho phép quỷ xâm chiếm toàn bộ lục địa."
CONVERSATION_TU_105,"Các vị anh hùng xuất hiện khi toàn bộ lục địa đã chìm trong ngọn lửa."
CONVERSATION_TU_106,"Các vị anh hùng đẩy lùi quỷ dữ đến pháo đài của Chúa tể Hắm ám"
CONVERSATION_TU_107,"Kyle giết Chúa tể Hắc ám bằng Thanh kiếm Thánh của Aea, và rồi biến mất chỉ để lại thanh kiếm thánh."
CONVERSATION_TU_108,"Những con quỷ mất thủ lĩnh phân tán trên khắp lục địa"
CONVERSATION_TU_108A,"và các anh hùng giấu kín thanh kiếm thánh trong Cây Thế Giới."
CONVERSATION_TU_109,"Một trăm năm sau, hòa bình đã được khôi phục tại lục địa, những vết thương của chiến tranh cũ đã bị lãng quên từ lâu."
CONVERSATION_TU_110,"Tuy nhiên, một ngày bình yên, con người khám phá ra bằng chứng về ma quỷ gần Cây Thế Giới."
CONVERSATION_TU_111,"Orvel, cảnh giới của con người, gửi một đoàn viễn chinh đi điều tra ma quỷ."
CONVERSATION_TU_114,"Kasel, lưỡi gươm của bạn trông rất mòn."
CONVERSATION_TU_115,"Đúng thế. Tôi đã sử dụng nó từ khi còn là một cảnh vệ."
CONVERSATION_TU_116,"Bạn không có một thanh kiếm thứ hai ư? Tại sao bạn không sử dụng nó?"
CONVERSATION_TU_117,"Uh ... Tôi phải làm gì?"
CONVERSATION_TU_118,"Đầu tiên, hãy nhấp vào nút Tướng và chọn một tướng để đi đến cửa sổ Thông tin tướng."
CONVERSATION_TU_119,"Hãy nhấp vào mục bạn muốn trang bị, và sau đó bấm vào nút Trang bị."
CONVERSATION_TU_120,"Không quá phức tạp đâu. Hãy thử một lần!"
CONVERSATION_TU_121,"Um, thanh kiếm không phải là tệ, nhưng còn thiếu gì đó."
CONVERSATION_TU_122,"Sau đó, bạn nên nâng cấp các trang bị."
CONVERSATION_TU_123,"Nâng cấp ư?"
CONVERSATION_TU_124,"Tất cả các trang bị đều có thể được nâng cấp dù nó thuộc loại nào."
CONVERSATION_TU_125,"Sau khi một vật phẩm được nâng cấp, khả năng của nó sẽ được tăng cường."
CONVERSATION_TU_126,"Cường hóa một vật phẩm tương tự như trang bị vật phẩm. Bấm nút Cường hóa thay vì Trang bị."
CONVERSATION_TU_127,"Nhanh lên, Kasel!"
CONVERSATION_TU_128,"Hmm ... Kỹ năng của tôi dường như chưa gây ra nhiều sát thương cho kẻ địch."
CONVERSATION_TU_129,"Bận nghĩ sao về việc sở hữu một thuộc tính kỹ năng mới?"
CONVERSATION_TU_130," Thuộc tính kỹ năng?"
CONVERSATION_TU_131,"Bạn đã hoàn thành huấn luyện hiệp sĩ chưa, Kasel?"
CONVERSATION_TU_132,"Ha ha ha. Tất nhiên tôi đã huấn luyện xong!"
CONVERSATION_TU_133,"Hah. Oh tốt, vì không ai giúp được bạn cả. Bạn có cuốn sách kỹ năng nào không?"
CONVERSATION_TU_134,"Bạn có thể chọn 1 thuộc tính với cuốn sách kỹ năng bạn sở hữu, Kasel. Hãy thử xem!"
CONVERSATION_TU_135,"Tôi phải làm gì?"
CONVERSATION_TU_136,"Đầu tiên, mở cửa sổ Tướng và chọn anh hùng có kỹ năng bạn muốn nâng cấp."
CONVERSATION_TU_137,"Nhấp vào Kỹ năng để mở cửa sổ kỹ năng, và sau đó nhấp vào các kỹ năng cho các thuộc tính bạn muốn có được."
CONVERSATION_TU_138,"Sẽ có một nút Nhận Thuộc tính. Bạn có thể nâng cấp các thuộc tính kỹ năng của bạn nếu bạn có đủ sách kỹ năng."
CONVERSATION_TU_139,"Có vẻ đáng tin đấy! Thử xem nào!"
CONVERSATION_TU_175,"Không chỉ giúp bạn có được các thuộc tính kỹ năng tốt hơn ,"
CONVERSATION_TU_176,"mà bạn còn có thể nâng cao kỹ năng bằng với cấp độ hiện nay của Kasel."
CONVERSATION_TU_177,"Cần vàng để nâng cấp kỹ năng, vì vậy hãy đảm bảo là bạn tiết kiệm đủ vàng."
CONVERSATION_TU_178,"Hãy nâng cấp kỹ năng, Kasel."
CONVERSATION_TU_179,"Hm. Trông giống như một căn cứ yêu tinh."
CONVERSATION_TU_180,"Có thể đó là một tiền đồn?"
CONVERSATION_TU_181,"Rất có thể. Tôi hiểu tại sao số lượng các yêu tinh đã tăng lên."
CONVERSATION_TU_182,"Tôi đã tự hỏi chúng đã đến từ đâu. Có vẻ như chúng đã lập trại ở đây."
CONVERSATION_TU_183,"Hãy tiêu diệt chúng trước khi chúng tấn công một ngôi làng khác."
CONVERSATION_TU_184,"Vâng thưa ngài."
CONVERSATION_TU_185,"Tốt. Một hiệp sĩ cần khí phách như vậy."
CONVERSATION_TU_186,"Dẫn đường đi, tôi sẽ lo phía sau của bạn."
CONVERSATION_TU_187,"Cảm ơn bạn."
CONVERSATION_TU_188,"Huff, puff. Thật là một cuộc chiến khó khăn."
CONVERSATION_TU_189,"Phải, nhưng chúng ta đã thu được một số tiền hợp lý sau lần cướp cuối cùng."
CONVERSATION_TU_190,"Có thể sẽ có một vài tiền đồn tương tự như thế này."
CONVERSATION_TU_191,"Chúng ta không có nghĩa vụ phải xoá sổ chúng, nhưng chúng ta sẽ nhận được vật phẩm nếu làm vậy!"
CONVERSATION_TU_192,"Tôi sẽ để chúng cho cậu."
CONVERSATION_TU_193,"Vâng thưa ngài."
CONVERSATION_TU_194,"Sau đó, hãy tiếp tục đi. Chúng ta không có thời gian để lãng phí nữa."
CONVERSATION_TU_195,"Chờ đã, Kasel."
CONVERSATION_TU_196,"Gì vậy, Frey?"
CONVERSATION_TU_197,"Những con sói chúng ta đã bắt làm rơi áo giáp của chúng,"
CONVERSATION_TU_198,"trông khá bền, đủ cho bạn để sử dụng, Kasel."
CONVERSATION_TU_199,"Nhưng cuộc chiến sắp bắt đầu ..."
CONVERSATION_TU_200,"Haha. Có một cách đơn giản để trang bị đồ cường hoá trước khi trận chiến bắt đầu."
CONVERSATION_TU_201,"Như thế nào?"
CONVERSATION_TU_202,"Nhấn và giữ vào ảnh anh hùng trên màn hình này."
CONVERSATION_TU_203,"Sau đó, bạn có thể đến cửa sổ Thông tin tướng tương ứng."
CONVERSATION_TU_204,"Bấm vào nút Trang bị trong cửa sổ Thông tin tướng,"
CONVERSATION_TU_205,"và sau đó bấm vào nút Trang bị tự động dưới đây."
CONVERSATION_TU_206,"Bằng cách này bạn có thể dễ dàng trang bị đồ cường hoá."
CONVERSATION_TU_207,"Wow, thực sự là một cách dễ dàng và nhanh chóng để trang bị đồ cường hoá!"
CONVERSATION_TU_208,"Cảm ơn, Frey!"
CONVERSATION_TU_209,"Rất vui khi được giúp bạn."
CONVERSATION_TU_210,"Ugh!"
CONVERSATION_TU_211,"Gì vậy, Cleo?"
CONVERSATION_TU_212,"Tôi đã vội vã rời khỏi Tháp Hiền Triết,"
CONVERSATION_TU_213,"tôi bỏ quên mất đồ!"
CONVERSATION_TU_214,"Tất nhiên, không phải vì ngọn lửa của tôi sẽ yếu hơn khi bị thiếu đồ..."
CONVERSATION_TU_215,"Sao bạn không thử Cửa hàng Đặc biệt, Cleo?"
CONVERSATION_TU_216,"Đặc biệt gì?"
CONVERSATION_TU_217,"Bạn có thể triệu hồi các mặt hàng đặc biệt từ cửa hàng đặc biệt."
CONVERSATION_TU_218,"Chúng ta thậm chí có thể tìm thấy các mặt hàng chất lượng cao phù hợp với bạn, Cleo."
CONVERSATION_TU_219,"Oh ... Tất nhiên, tôi biết điều đó. Phải, đúng là vậy"
CONVERSATION_TU_220,"Tốt, chúng ta hãy nhanh chóng đi đến cửa hàng đặc biệt và triệu hồi một số mặt hàng đặc biệt!"
CONVERSATION_TU_221,"Ồ không! Tôi đã để thanh kiếm của tôi lại đó ... Với thanh kiếm mòn này ..."
CONVERSATION_TU_222,"Một chiến binh không có kiếm. Tôi dự đoán một tương lai ảm đạm."
CONVERSATION_TU_223,"Phải không? Hahaha ..."
CONVERSATION_TU_224,"Huhu, Kasel! Tôi có đây này!"
CONVERSATION_TU_225,"Khi tôi đang tìm bạn, tôi thấy bạn đã bỏ quên thanh kiếm trong phòng của mình ..."
CONVERSATION_TU_226,"Wow! Frey, cảm ơn bạn!"
CONVERSATION_TU_227,"Không có gì! Trong tương lai, đừng để các trang bị của bạn lung tung như vậy!"
CONVERSATION_TU_228,"Thanh kiếm này ... Tôi cảm thấy sức mạnh vĩ đại của Nữ thần Lua."
CONVERSATION_TU_229,"Tôi muốn dùng nó!"
CONVERSATION_TU_230,"Các thanh kiếm thánh không tiết lộ sức mạnh của mình cho bất cứ ai, ngoại trừ chủ sở hữu thực sự của nó."
CONVERSATION_TU_236,"Trang bị cổ tự này lên Thánh Kiếm Aea."
CONVERSATION_TU_237,"Cổ tự sẽ ếm bùa các trang bị với hiệu ứng đặc biệt."
CONVERSATION_TU_238,"Viên sỏi này có thể làm điều đó?"
CONVERSATION_TU_239,"Sỏi ư?!"
CONVERSATION_TU_240,"Cổ tự là thứ quý giá và có sức mạnh kỳ diệu!"
CONVERSATION_TU_241,"Thật không may, không có nhiều trang bị có thể chịu sức mạnh của cổ tự."
CONVERSATION_TU_242,"Ừ ừ. Tại sao bạn không thử nó, Kasel? Để xem cô ấy nói có đúng không"
CONVERSATION_TU_243,"Tôi không nói dối!"
CONVERSATION_TU_244,"Chắc rồi ... Tôi có thể cảm thấy một sức mạnh to lớn hơn từ nó."
CONVERSATION_TU_245,"Khi bạn trở nên mạnh mẽ hơn, Kasel, bạn sẽ có thể phát huy sức mạnh lớn hơn."
CONVERSATION_TU_246,"Tôi cũng muốn một viên như vậy!"
CONVERSATION_TU_247,"Roi! Đi và tìm cho tôi một viên! Đó là một mệnh lệnh!"
CONVERSATION_TU_248,"Đừng có thấy vậy."
CONVERSATION_HERO_EMPTY,"Bạn đã kết nối với nhiều tướng! Hãy trở lại!"
CONVERSATION_5625,"Chương 2. Hoàn thành"
STORY_RE_TITLE_10000,"1. Người ra đi và Kẻ ở lại"
STORY_RE_TITLE_10010,"2. Lời nguyện cầu của Frey"
STORY_RE_TITLE_10020,"3. Linh Mục và Hậu Duệ từ Tháp Hiền Nhân"
STORY_RE_TITLE_10030,"4. Chiến lợi phẩm"
STORY_RE_TITLE_10031,"5. Ý thức của Frey không bị trượt."
STORY_RE_TITLE_10040,"4. Nhớt Đáng Yêu"
STORY_RE_TITLE_10041,"7. Đặc tính kĩ năng thông qua sách kĩ năng"
STORY_RE_TITLE_10050,"8. Trang Bị Chôn Vùi Trong Nhớt"
STORY_RE_TITLE_10051,"5. Mượn sức mạnh của Lua"
STORY_RE_TITLE_10060,"10. Lần đầu tiên thấy thứ nhớt to vậy"
STORY_RE_TITLE_10070,"6. Cầu Lửa và Bức Màn Bóng Tối"
STORY_RE_TITLE_10080,"7. Với bà, Kasel chỉ là một đứa trẻ."
STORY_RE_TITLE_10090,"8. Ai đó muốn đoạt mạng của Kasel."
STORY_RE_TITLE_10100,"9. Mục tiêu của những Sát Thủ"
STORY_RE_TITLE_10110,"10. Hình Phạt Thích Đáng"
STORY_RE_TITLE_10120,"11. Yêu Tinh Tham Vọng"
STORY_RE_TITLE_10130,"12. Hứng khởi của Yêu Tinh Trắng"
STORY_RE_TITLE_10140,"13. Yêu Tinh với sức mạnh Ma Quỷ"
STORY_RE_TITLE_10150,"14. Địa Điểm Lạ Lẫm"
STORY_RE_TITLE_10160,"15. Đại Lộ Anh Hùng và Hilia"
STORY_RE_TITLE_10170,"16. Thanh tẩy Bóng Tối Bên Trong"
STORY_RE_TITLE_10180,"17. Mua đi thôi!"
STORY_RE_TITLE_10190,"23. Đường tới Cây Thế Giới"
STORY_RE_TITLE_10200,"18. Lý do để Vực Dậy và Hồi đáp của Kiếm Thánh"
STORY_RE_TITLE_10210,"19. Kiếm Thánh Aea"
STORY_RE_TITLE_10220,"26. Lí do lên đường của Cleo"
STORY_RE_TITLE_10230,"20. Đồng đội"
STORY_RE_TITLE_10240,"21. Cùng nhau trên Con Đường Khổ Nạn"
STORY_RE_TITLE_10250,"22. Bodakka"
STORY_RE_TITLE_10260,"23. Đường lui của Yêu Tinh"
STORY_RE_TITLE_10270,"24. Mảnh ghép Kho Thuốc Súng Đen"
STORY_RE_TITLE_10280,"25. Nữ Đại Ma Pháp"
STORY_RE_TITLE_10290,"33. Lại một lần nữa, Lên Đường"
STORY_RE_TITLE_10300,"26. Nơi chạm tới Nhà Vua"
STORY_RE_TITLE_20000,"1. Kí Ức của Kasel"
STORY_RE_TITLE_20010,"2. Tấn Công Vật Lý và Linh Hồn"
STORY_RE_TITLE_20020,"3. Nỗ Lực của Thần Tiên"
STORY_RE_TITLE_20030,"4. Niềm Bất An của Frey"
STORY_RE_TITLE_20040,"5. Lời xin lỗi không hồi đáp"
STORY_RE_TITLE_20050,"6. Sức Mạnh đầu tiên của Mảnh Kiếm Thánh"
STORY_RE_TITLE_20060,"7. Trận Đấu Thức Tỉnh"
STORY_RE_TITLE_20070,"8. Lãng mạn một chút cũng không tồi"
STORY_RE_TITLE_20080,"9. Công Chúa và Chàng Dũng Sĩ"
STORY_RE_TITLE_20090,"10. Hapry rình rập Kiếm Thánh"
STORY_RE_TITLE_20100,"11. Sự nghi ngờ của Roi và Selene"
STORY_RE_TITLE_20110,"12. Trong Bóng Tối của Harpy"
STORY_RE_TITLE_20120,"13. Cảnh Giác với Harpy"
STORY_RE_TITLE_20130,"14. Lựa chọn An Toàn"
STORY_RE_TITLE_20140,"15. Bóng Tối của Phẫn Nộ và Tội Lỗi"
STORY_RE_TITLE_20150,"16. Nỗi Day Dứt về Kiếm Thánh"
STORY_RE_TITLE_20160,"17. Vì Elidora"
STORY_RE_TITLE_20170,"18. Người thừa kế Kiếm Thánh"
STORY_RE_TITLE_20180,"19. Chỉ nhờ cậy... trong chốc lát"
STORY_RE_TITLE_30010,"1. Lòng Thù Hận của Con Người"
STORY_RE_TITLE_30020,"2. Golem của cô gái đó"
STORY_RE_TITLE_30030,"3. Hãy đứng về phía tôi"
STORY_RE_TITLE_30040,"4. Yêu Tinh Ogria"
STORY_RE_TITLE_30050,"5. Nỗi Bàng Hoàng của Cleo"
STORY_RE_TITLE_30060,"6. Món Quà của Lua"
STORY_RE_TITLE_30070,"7. Thủ Lĩnh Lakrak"
STORY_RE_TITLE_30080,"8. Con Người và Nô Lệ"
STORY_RE_TITLE_30090,"9. Bùa Hộ mệnh của Aeatola"
STORY_RE_TITLE_30100,"10. Dain, Đệ Tử của Kaulah"
STORY_RE_TITLE_30110,"11. Vì Sư Phụ"
STORY_RE_TITLE_30120,"12. Điều Quan Trọng, Điều Tôi có thể Làm"
STORY_RE_TITLE_30130,"13. Lời Khuyên Chưa Lọt Tai"
STORY_RE_TITLE_30140,"14. Huyền thoại giải phóng Yêu Tinh"
STORY_RE_TITLE_30150,"15. Đừng lăng mạ Yêu Tinh"
STORY_RE_TITLE_30160,"16. Tiếng Cười Gian Ác"
STORY_RE_TITLE_30170,"17. Sức Mạnh Vô Địch"
STORY_RE_TITLE_30180,"18. Tưởng như Quên Lãng"
STORY_RE_TITLE_40000,"1. Galluah, Mảnh Đất Chết"
STORY_RE_TITLE_40010,"2. Thế Giới Đen Tối"
STORY_RE_TITLE_40020,"3. Triệu Hồi cùng Lua"
STORY_RE_TITLE_40030,"4. Golem của Galluah"
STORY_RE_TITLE_40040,"5. Bệnh Dịch Đen Tối"
STORY_RE_TITLE_40050,"6. Nữ Đại Ma Pháp không ngại Hiểm Nguy"
STORY_RE_TITLE_40060,"7. Cậu không còn là một Đứa Trẻ"
STORY_RE_TITLE_40070,"8. Thưở thơ ấu của Kasel và Frey"
STORY_RE_TITLE_40080,"9. Thời kì Huyền Thoại"
STORY_RE_TITLE_40090,"10. Tiếng vọng trong Bóng Tối \n Ta là Ngươi"
STORY_RE_TITLE_40100,"11. Không có trong Từ Điển Ác Ma"
STORY_RE_TITLE_40110,"12. Với Roi An Toàn của Cleo là Trên Hết"
STORY_RE_TITLE_40120,"13. Ác Ma và Sát Thủ"
STORY_RE_TITLE_40130,"14. Kẻ Nào Đụng Vào Con Gái Ta"
STORY_RE_TITLE_40140,"15. Lời tiên đoán thú vị của Epis"
STORY_RE_TITLE_40150,"16. Kẻ Thù"
STORY_RE_TITLE_40160,"17. Không muốn mở lời"
STORY_RE_TITLE_50000,"1. Vị Vua trẻ tuổi của Arrovina"
STORY_RE_TITLE_50010,"2. Rùa Nhỏ và Sư Tử Đen Tối"
STORY_RE_TITLE_50020,"3. Roi sợ Bay"
STORY_RE_TITLE_50030,"4. Phá vỡ Bầu Không Khí"
STORY_RE_TITLE_50040,"5. Trẻ Đào Tẩu khỏi Arrovina"
STORY_RE_TITLE_50050,"6. Điều Gì Vừa Xảy Ra"
STORY_RE_TITLE_50060,"7. Bệnh Dịch bị bỏ mặc"
STORY_RE_TITLE_50070,"8. Dementia Lú Lẫn Đáng Thương"
STORY_RE_TITLE_50080,"9. Dark Elves, Thua Cuộc trước Gnolls"
STORY_RE_TITLE_50090,"10. Kẻ Dẫn Đường Dark Elves"
STORY_RE_TITLE_50100,"11. Sự Bảo Hộ của Nữ Hoàng"
STORY_RE_TITLE_50110,"12. Bi Kịch của Arrovina"
STORY_RE_TITLE_50120,"13. Nỗi Thù Hận của Dimael"
STORY_RE_TITLE_50130,"14. Epigael"
STORY_RE_TITLE_50140,"15. Chúng ta cần nói chuyên"
STORY_RE_TITLE_50150,"16. Không can dự đến Dimael"
STORY_RE_TITLE_50160,"17. Lời nói không giá trị"
STORY_RE_TITLE_50170,"18. Tên Gọi chưa từng nghe"
STORY_RE_TITLE_50180,"19. Ngụy Tạo Dối Trá"
STORY_RE_TITLE_50190,"20. Vực lại, Làm lại"
STORY_RE_TITLE_50200,"21. Còn Sống"
STORY_RE_TITLE_50210,"22. Anh Hùng của Chúng Tôi"
STORY_RE_TITLE_50220,"23. Morrah Hạnh Phúc"
STORY_RE_TITLE_50230,"24. Đừng vậy nếu không muốn Frey buồn"
STORY_RE_TITLE_50240,"25. Dẫn Dắt Lỗi Lầm"
STORY_RE_TITLE_50250,"26. Bóng Tối Sâu Thẳm"
STORY_RE_TITLE_60000,"1. Tiến về Dragia"
STORY_RE_TITLE_60010,"2. Mấy Cái Chân Thiệt Ngon"
STORY_RE_TITLE_60020,"3. Giảm Giá Thuê"
STORY_RE_TITLE_60030,"4. Ánh Sáng Tia Chớp"
STORY_RE_TITLE_60040,"5. Ra lệnh cho hậu vệ của ta"
STORY_RE_TITLE_60050,"6. Cẩn Tắc Vô Ưu"
STORY_RE_TITLE_60060,"7. Cậu Bé Tìm Bảo Vật"
STORY_RE_TITLE_60070,"8. Hải Tặc Miruru"
STORY_RE_TITLE_60080,"9. Đề Phòng với Miruru"
STORY_RE_TITLE_60090,"10. Cứ Nghe Chị Đi"
STORY_RE_TITLE_60100,"11. Ngỡ rằng có Manh Mối của Mẫu Thân"
STORY_RE_TITLE_60110,"12. Không như Loài Rắn Mối"
STORY_RE_TITLE_60120,"13. Trả lại Vẻ Đáng Yêu"
STORY_RE_TITLE_60130,"14. Người tìm Bảo Vật"
STORY_RE_TITLE_60140,"15. Chườm Cát lại Bị Quấy Nhiễu"
STORY_RE_TITLE_60150,"16. Vua Dwarves"
STORY_RE_TITLE_60160,"17. Trò Đùa Ngai Vị"
STORY_RE_TITLE_60170,"18. Cảnh Giới của Những Kẻ Mờ Mắt"
STORY_RE_TITLE_60180,"19. Cơ Hội cho Những Kẻ Nhuốm Vào Đen Tối"
STORY_RE_TITLE_60190,"20. Tôi Chỉ Muốn Nhắm Mắt Tại Giây Phút Này"
STORY_RE_TITLE_60200,"21. Đứa Trẻ của Arlette"
STORY_RE_TITLE_70000,"1. Ngủ Một Giấc rồi sẽ Ổn Cả Thôi"
STORY_RE_TITLE_70010,"2. Một Bước Lùi của Kasel"
STORY_RE_TITLE_70020,"3. Chạy Trốn"
STORY_RE_TITLE_70030,"4. Dù Có Muốn Quay Đầu Lại"
STORY_RE_TITLE_70040,"5. Nỗi Uất Ức của Cleo"
STORY_RE_TITLE_70050,"6. Đứa Trẻ chưa Trưởng Thành"
STORY_RE_TITLE_70060,"7. Cuộc Đột Kích của Người Khổng Lồ Tuyết"
STORY_RE_TITLE_70070,"8. Căn cứ của Rodina"
STORY_RE_TITLE_70080,"9. Sức Mạnh ĐenTối không thể Ngăn Chặn"
STORY_RE_TITLE_70090,"10. Cái Tên Phát Ngán"
STORY_RE_TITLE_70100,"11. Tiếng Vọng từ Động Pha Lê Băng"
STORY_RE_TITLE_70101,"12. Để Ngăn Chặn Bi Kịch \n Cần Lựa Chọn"
STORY_RE_TITLE_70110,"13. Rodina cứu rỗi Pavel"
STORY_RE_TITLE_70120,"14. Tôi Chỉ Biết Những Gì Tôi Thấy"
STORY_RE_TITLE_70130,"15. Có Hiểm Nguy Nào Dễ Dàng"
STORY_RE_TITLE_70140,"16. Đứa Trẻ quen biết với Rồng Băng"
STORY_RE_TITLE_70150,"17. Sai Lầm của Con Người, Trách Nhiệm của Con Người"
STORY_RE_TITLE_70160,"18. Thể Chế của Lei"
STORY_RE_TITLE_70170,"19. Lua và Kiếm Thánh"
STORY_RE_TITLE_70180,"20. Con Đường Phải Chọn"
STORY_RE_TITLE_80000,"1. Núi lửa"
STORY_RE_TITLE_80010,"2. Dòng dung nham"
STORY_RE_TITLE_80020,"3. Đoàn quân quỷ săn rồng"
STORY_RE_TITLE_80030,"4. Bạn đồng hành mới"
STORY_RE_TITLE_80040,"5. Các chiến binh và cuộc chiến chống ác quỷ"
STORY_RE_TITLE_80050,"6. Đập tay"
STORY_RE_TITLE_80060,"7. Sự bảo vệ của rồng"
STORY_RE_TITLE_80070,"8. Khống chế tâm trí"
STORY_RE_TITLE_80080,"9. Sức mạnh cô ấy thu được"
STORY_RE_TITLE_80090,"10. Con người thật khôi hài"
STORY_RE_TITLE_80100,"11. Trận chiến quyết định: Rồng điên Temeraire"
STORY_RE_TITLE_80110,"12. Hoạt động khác"
STORY_RE_TITLE_80120,"13. Mồi nhử"
STORY_RE_TITLE_80130,"14. Phóng thích Temeraire"
STORY_RE_TITLE_80140,"15. Cơn thịnh nộ"
STORY_RE_TITLE_80150,"16. Thử nghiệm của Morrah"
STORY_RE_TITLE_80160,"17. Cạm bẫy"
STORY_RE_TITLE_80170,"18. Chase điềm báo"
STORY_RE_TITLE_80180,"19. Trợ giúp bất ngờ"
STORY_RE_TITLE_80190,"20. Mưu đồ của Roi"
STORY_RE_TITLE_80200,"21. Bạn đồng hành mới?"
STORY_RE_TITLE_80210,"22. Hai lúa và Mọt sách"
STORY_RE_TITLE_80220,"23. Lối vào núi lửa"
STORY_RE_TITLE_80230,"24. Trận chiến cuối cùng ở núi lửa"
STORY_RE_TITLE_80240,"25. Tới khu đầm lầy Gargoss"
STORY_RE_TITLE_80250,"26. Hiệp sỹ đen"
STORY_RE_TITLE_90000,"1. King's Raid - Xứ quỷ -"
STORY_RE_TITLE_90010,"2. Ý chí của Lua"
STORY_RE_TITLE_90020,"3. Ý chí thức tỉnh"
STORY_RE_TITLE_90030,"4. Dũng cảm đối diện với sự thật"
STORY_RE_TITLE_90040,"5. Ăn năn và hối hận"
STORY_RE_TITLE_90050,"6. Ký ức của Kyle"
STORY_RE_TITLE_90060,"7. Trợ giúp bất ngờ"
STORY_RE_TITLE_90070,"8. Nuôi hy vọng, vượt qua bóng tối"
STORY_RE_TITLE_90080,"9. Quân tiếp viện"
STORY_RE_TITLE_90090,"10. Người em đáng tự hào"
STORY_RE_TITLE_90100,"11. Các anh hùng của Orvelia"
STORY_RE_TITLE_90110,"12. Lý do để rút kiếm"
STORY_RE_TITLE_90120,"13. Phơi bày sự thật"
STORY_RE_TITLE_90130,"14. Sức mạnh khó tin của kiếm thánh"
STORY_RE_TITLE_90140,"15. Năng lượng ác quỷ thịnh nộ"
STORY_RE_TITLE_90150,"16. Đấu với Scarlet"
STORY_RE_TITLE_90160,"17. Sụp đổ"
STORY_RE_TITLE_90170,"18. Chó săn"
STORY_RE_TITLE_90180,"19. Tất cả chó đều tuân lệnh chủ"
STORY_RE_TITLE_90190,"20. Tiếng vọng từ quá khứ"
STORY_RE_TITLE_90200,"21. Tháp truyền tin"
STORY_RE_TITLE_90210,"22. Di sản của Vương quốc Pháp nghệ"
STORY_RE_TITLE_90220,"23. Lời hứa"
STORY_RE_TITLE_90230,"24. Tìm kiếm soái ca"
STORY_RE_TITLE_90240,"25. Bức tường cuối cùng"
STORY_RE_TITLE_90250,"26. Cái kết của Malduk và sau đó"
