KEY,"Thai"
INN_MIRIANNE_CONVERSATION02,"ข้ากำลังคิดว่าจะไปหาคุณปู่ดีมั้ยน่ะค่ะ ไม่ได้เจอกันมาตั้งนานแล้ว"
INN_MIRIANNE_CONVERSATION03,"อ่า ข้าไม่ใช่แม่บ้านจริงๆหรอก.. แต่ว่าชุดมันสวยมากก็เลย.. แหะๆ"
INN_MIRIANNE_GIFT01,"อ้ะ ขอบคุณนะคะ! ไม่เห็นต้องทำขนาดนี้เลย.."
INN_ASELICA_INNIDLE01,"นี่คือที่ที่ฮีโร่พักอาศัยสินะ..."
INN_ASELICA_GREETING01,"ขอให้พรแห่งดวงอาทิตย์จงสถิตอยู่กับเจ้า"
INN_ASELICA_CONVERSATION01,"ข้าจะไม่แพ้พวกปีศาจกระจอกหรอก"
INN_ASELICA_CONVERSATION02,"ดวงอาทิตย์ไม่แบ่งแยกความแตกต่าง และแบ่งปันแสงสว่างกับทุกคน"
INN_ASELICA_CONVERSATION03,"เจ้ารู้จักชายที่ชื่อ Arch ไหม"
INN_ASELICA_GIFT01,"นี่ไม่มีประโยชน์กับข้าหรอก...แต่ก็ขอบคุณนะ"
INN_CROW_INNIDLE01,"อย่ามาขวางทางข้า"
INN_CROW_GREETING01,"เจ้ามีธุระอะไรกับข้าเหรอ"
INN_CROW_CONVERSATION01,"ข้าจะรับแค่ 1 งานเท่านั้น คิดให้ดีก่อนที่เจ้าจะพูด"
INN_CROW_CONVERSATION02,"แถวนี้หาอาวุธยากจริงๆ…"
INN_CROW_CONVERSATION03,"นี่ไม่ใช่บุหรี่ เป็นแค่ลูกกวาดต่างหาก"
INN_CROW_GIFT01,"อืม ด้วยเงินนี้ ข้าจะซื้อบุหรี่ใหม่…ไม่สิ ข้าแค่จะซื้อลูกกวาดเพิ่ม"
INN_SHEA_INNIDLE01,"ลาลาลา~ลาลาลา~ลา…หา"
INN_SHEA_GREETING01,"ดวงอาทิตย์ที่ส่องสว่าง ขอให้วันนี้เป็นอีกวันที่มีความสุขเถอะ"
INN_SHEA_CONVERSATION01,"เจ้าได้ยินไหม ท่วงทำนองเพลงที่ล่องลอยมากับลมบน…"
INN_SHEA_CONVERSATION02,"อืมม~ เจ้าเห็นพิณของข้าแถวนี้ไหม"
INN_SHEA_CONVERSATION03,"เจ้ารู้ไหม Shuwanheit กับข้าเจอกันครั้งแรกในป่าแหละ"
INN_SHEA_GIFT01,"ขอบคุณนะ~ สำหรับเรื่องนั้น ข้าจะเล่นเพลงให้เจ้าฟัง"
INN_SHAMILLA_INNIDLE01,"โอ้ ผู้คนที่มีจิตวิญญาณอันทรงพลังเยอะแยะเลย... ฮ่าฮ่าฮ่าฮ่า..."
INN_SHAMILLA_GREETING01,"ฮ่าฮ่า มีอะไรให้ข้าช่วยเหรอ"
INN_SHAMILLA_CONVERSATION01,"จิตวิญญาณของเจ้าพิเศษมาก... ฮ่าฮ่า น่าสนใจจริงๆ"
INN_SHAMILLA_CONVERSATION02,"ปีศาจเหรอ เอ่อ ข้าไม่รู้ว่าเจ้ากำลังพูดอะไร"
INN_SHAMILLA_CONVERSATION03,"ชีวิตของมนุษย์ไม่ใช่งานศิลปะที่ยอดเยี่ยมที่สุดหรอกเหรอ"
INN_SHAMILLA_GIFT01,"โอ้... ของขวัญให้ข้า ฮ่าฮ่า เจ้ามีเป้าหมายอะไรกันแน่..."
INN_KARA_INNIDLE01,"มนุษย์เยอะแยะเลย เยอะกว่าที่ข้าเคยเห็นมา"
INN_KARA_GREETING01,"สวัสดี"
INN_KARA_CONVERSATION01,"อากาศวันนี้ช่าง... แจ่มใสดีทีเดียว จะมีเมฆบ้างในตอนกลางคืน"
INN_KARA_CONVERSATION02,"อาหารที่นี่มีคุณภาพสูง มันไม่มียาพิษ ดังนั้นไม่ต้องกังวลไป"
INN_KARA_CONVERSATION03,"วังเงียบสงัด แต่ที่นี่อึกทึกครึกโครม"
INN_KARA_GIFT01,"นี่คือเงินตราที่ใช้อยู่ในปัจจุบันสินะ เจ้านายของข้าคงชอบมันแน่"
INN_CHASE_INNIDLE01,"บรรยากาศที่ไม่คุ้นเคย ภูมิประเทศที่ไม่คุ้นเคย..."
INN_CHASE_GREETING01,"ข้าจำเจ้าไม่ได้"
INN_CHASE_CONVERSATION01,"มีใครที่นี่ที่รู้จักข้าบ้างไหม"
INN_CHASE_CONVERSATION02,"ข้ารู้แน่ๆ ว่าข้าได้ฆ่าผู้คนไปมากมาย แต่เพราะอะไรล่ะ... ทำไมกัน"
INN_CHASE_CONVERSATION03,"วันนี้มีคนจ้องมองข้า หรือว่าจะเป็น... คนที่อาจจะรู้จักข้ากันนะ"
INN_CHASE_GIFT01,"ขอบคุณ นั่นเป็นคำที่ข้าควรจะพูด"
INN_ZAFIR_INNIDLE01,"ว้าว ข้าไม่เคยเห็นเครื่องดื่มแบบนี้มาก่อนเลย"
INN_ZAFIR_GREETING01,"ขอให้คำอวยพรแห่งราชาเทพเจ้าจงสถิตอยู่กับเจ้า"
INN_ZAFIR_CONVERSATION01,"อืม ที่นี่แตกต่างจากบาร์ในทะเลทรายมากเลย เราไม่ต้องนั่งบนพื้นใช่ไหม"
INN_ZAFIR_CONVERSATION02,"นักรบทะเลทรายเห็นความสำคัญของพวกพ้องมาก่อนสิ่งอื่นใด"
INN_ZAFIR_CONVERSATION03,"...ข้าไม่ชอบสถานที่ที่แออัดเป็นพิเศษ แต่บรรยากาศที่ไร้ความกังวลใจแบบนี้... ข้าพูดว่าข้าเกลียดมันไม่ได้"
INN_ZAFIR_GIFT01,"ช่างมีน้ำใจเหลือหลายยิ่งนัก ขอบคุณนะ"
INN_LILIA_INNIDLE01,"...มะ-มนุษย์เยอะเกินไป..."
INN_LILIA_GREETING01,"ขอให้พลังไหลเวียนจงสถิตอยู่กับเจ้า!"
INN_LILIA_CONVERSATION01,"ข้าไม่ได้ใจดีเหมือนกับพี่สาวของข้า"
INN_LILIA_CONVERSATION02,"มังกรฟ้าอ่อนแองั้นเหรอ เจ้าคิดผิดถนัดแล้ว"
INN_LILIA_CONVERSATION03,"ข้าคือมังกรที่โตเต็มวัย ข้าโตพอแล้ว!"
INN_LILIA_GIFT01,"ขอบใจนะ เจ้ามนุษย์น้อย"
INN_LAUDIA_INNIDLE01,"โอ้ ช่างเป็นสถานที่ที่น่าสนใจมาก มีที่ไหนให้ข้าเต้นได้ไหม"
INN_LAUDIA_GREETING01,"สวัสดี ขอให้พลังที่ไหลเวียนจงสถิตอยู่กับเจ้านะ"
INN_LAUDIA_CONVERSATION01,"เจ้าไม่เห็นนักบวชหญิงเหรอ เธอเด่นสะดุดตามากเลยนะ..."
INN_LAUDIA_CONVERSATION02,"เอ่อ ถ้าเจ้าดูข้าเต้นละก็ เจ้าจะไม่สามารถคิดถึงสิ่งอื่นได้เลย"
INN_LAUDIA_CONVERSATION03,"ข้าไม่อยากเห็นโลกที่สวยงามใบนี้ถูกทำลายมากไปกว่านี้อีกแล้ว"
INN_LAUDIA_GIFT01,"ขอบคุณสำหรับของขวัญนะ สนใจจะเต้นไหม"
INN_ERZE_INNIDLE01,"พวกเขาดูช่างน่ากินเหลือเกิน... *อ่าห์*"
INN_ERZE_GREETING01,"ข้ารู้จักเกมที่น่าตื่นเต้นที่เราเล่นด้วยกันได้นะ สนไหมล่ะ"
INN_ERZE_CONVERSATION01,"ทำไมเจ้าถึงดูหวาดกลัวแบบนั้นกัน"
INN_ERZE_CONVERSATION02,"ทำไมเหรอ เจ้ากลัวข้าจะกัดคอเจ้าเหรอ"
INN_ERZE_CONVERSATION03,"เจ้าจะไม่ได้รู้สึกตื่นเต้นแบบนี้มาก่อนในชีวิตเลย ข้ารับประกันได้"
INN_ERZE_GIFT01,"ฮ่าฮ่า ไม่จำเป็นต้องลีลาหรอก... เจ้าเปิดคอให้ข้าเลยดีกว่านะ"
INN_NERAXIS_INNIDLE01,"ฮึ่ม ข้ามาทำอะไรอยู่ที่นี่กันเนี่ย..."
INN_NERAXIS_GREETING01,"ฮึ่ม มนุษย์ต้องการอะไรจากข้ากัน"
INN_NERAXIS_CONVERSATION01,"เจ้าไม่มีค่าพอที่จะพูดด้วย"
INN_NERAXIS_CONVERSATION02,"เจ้าต้องการอะไร"
INN_NERAXIS_CONVERSATION03,"หึ เหลวไหล"
INN_NERAXIS_GIFT01,"ข้าไม่รู้ว่าเจ้าต้องการอะไร แต่มันไม่ได้ผลหรอก"
INN_SERIA_INNIDLE01,"ที่นี่มันอบอุ่นดีจริงๆ"
INN_SERIA_GREETING01,"เอาล่ะ"
INN_SERIA_CONVERSATION01,"ดูเหมือนถนนยามค่ำคืนจะยังคงปลอดภัยอยู่ที่นี่"
INN_SERIA_CONVERSATION02,"เจ้ามีเหล่าสหายที่ใช้ได้เลยทีเดียว เหล่าสหาย... ฮา"
INN_SERIA_CONVERSATION03,"ข้าจะมีศรัทธาในตัวคนอื่นได้อีกมั้ยนะ ..."
INN_SERIA_GIFT01,"ข้าไม่ขอรับคำขอใดๆ ทั้งนั้นในตอนนี้ ข้ามีเหตุผลของข้าเอง"
INN_LUCIAS_INNIDLE01,"สถานที่แห่งนี้... ข้ารู้สึกถึงพลังแห่งแสงและความปรองดองได้"
INN_LUCIAS_GREETING01,"ขอส่งคำอวยพรที่แสนอบอุ่นให้กับเจ้า ข้าหวังว่าเจ้าจะมีความสุขในวันนี้"
INN_LUCIAS_CONVERSATION01,"พิธีแต่งงาน อ่าา ช่างเป็นอะไรที่ศักดิ์สิทธิ์จริงๆ"
INN_LUCIAS_CONVERSATION02,"เจ้าเห็นหลวงพี่ Baudouin บ้างไหม ข้าได้ยินมาว่าเขาค่อนข้างเมาเลยเมื่อวานนี้..."
INN_LUCIAS_CONVERSATION03,"ข้ารู้สึกถึงพลังทุกประเภทที่นี่ รู้สึกราวกับเป็นศูนย์กลางของโลก..."
INN_LUCIAS_GIFT01,"ขอให้แสงสว่างอวยพรเจ้า"
INN_CHRISHA_INNIDLE01,"โอ้ โรงแรมของ Orvel ไม่ได้แย่เลยนะ"
INN_CHRISHA_GREETING01,"...เจ้ามีแผนอะไรกันแน่"
INN_CHRISHA_CONVERSATION01,"คนที่อยากรู้เรื่องจักรวรรดิต้องพิสูจน์ตัวเองก่อน"
INN_CHRISHA_CONVERSATION02,"คำสั่งขององค์จักรพรรดิเป็นที่สุดและต้องปฏิบัติตามอย่างเคร่งครัด"
INN_CHRISHA_CONVERSATION03,"ข้าได้ยินมาว่ามีผู้ที่เชี่ยวชาญสิ่งประดิษฐ์เวทย์ใน Orvel ข้าสงสัยจริงๆ ว่าคนๆ นั้นเป็นอย่างไร"
INN_CHRISHA_GIFT01,"ของขวัญ ให้ข้าเหรอ เจ้ามีวัตถุประสงค์อะไรกันแน่เนี่ย"
INN_NIA_INNIDLE01,"ฮึ่ม... มนุษย์... เยอะเกินไปแล้วนะ..."
INN_NIA_GREETING01,"*ฟืด ฟืด* ข้าได้กลิ่นความสว่าง... และความมืด..."
INN_NIA_CONVERSATION01,"..เมื่อไหร่... จะได้เวลาอาหาร...?"
INN_NIA_CONVERSATION02,"ข้าหิว... ข้าหิว... ได้เวลาออกล่าแล้ว..."
INN_NIA_CONVERSATION03,"ฮื่อ... ข้าได้กลิ่น...พรีเดเตอร์..."
INN_NIA_GIFT01,"ข้ากินเจ้านี่ไม่ได้หรอก..."
INN_LAVRIL_INNIDLE01,"อ่า... อืมม... มีคนแปลกหน้ามากเกินไปแล้ว..."
INN_LAVRIL_GREETING01,"สะ-สวัสดี..."
INN_LAVRIL_CONVERSATION01,"ดะ-ได้โปรดอย่าใจร้ายกับข้าเลย..."
INN_LAVRIL_CONVERSATION02,"พวกเราไม่ร้าย... ได้โปรดอย่าเกลียดพวกเราเลย..."
INN_LAVRIL_CONVERSATION03,"ยะ-อยู่กับพวกเราอีกสักแป๊บได้ไหม..."
INN_LAVRIL_GIFT01,"เอ๋... ขะ-ขอบคุณนะ!"
INN_ESKER_INNIDLE01,"ชู่วว! อย่าบอกใครว่าเจ้าเห็นข้า"
INN_ESKER_GREETING01,"เจ้าอยากจะลองเล่นดูหน่อยมั้ย\nข้าอาจจะปล่อยให้เจ้าชนะสักสองสามเกมก็ได้นะ"
INN_ESKER_CONVERSATION01,"จงเปิดตาและเฝ้ามองให้ดี\nในทันทีที่ข้าทอยลูกเต๋านี้ โลกแห่งการสร้างสรรค์จะปรากฏต่อหน้าเจ้า"
INN_ESKER_CONVERSATION02,"โอ๊ะโอ ข้ารู้แล้วว่าลูกเต๋าจะออกหน้าอะไร\nเจ้าพ่ายแพ้ตั้งแต่ในตอนที่เจ้าปล่อยให้คู่ต่อสู้อ่านใจได้แล้ว"
INN_ESKER_CONVERSATION03,"รู้สึกโกรธไหมที่ข้าชนะอยู่ฝ่ายเดียว มาสิ ครั้งหน้าข้าจะปล่อยให้เจ้าชนะบ้าง"
INN_ESKER_GIFT01,"แค่นั้นเหรอ"
INN_GLENWYS_INNIDLE01,"เป็นโรงแรมที่เยี่ยม ทุกอย่างดูดีและสะอาด อาหารก็น่ารับประทานเช่นกัน"
INN_GLENWYS_GREETING01,"สวัสดี เจ้าเป็นไงบ้าง"
INN_GLENWYS_CONVERSATION01,"หมู่บ้านดูปลอดภัยดีในวันนี้"
INN_GLENWYS_CONVERSATION02,"โอ้ แค่ขนมปังกับซุปก็พอแล้ว ข้าไม่ชอบกินอาหารหรูๆ เท่าไหร่"
INN_GLENWYS_CONVERSATION03,"ฮ่าฮ่า อัศวินก็ต้องพักเหมือนกันนะ"
INN_GLENWYS_GIFT01,"ของขวัญ... สำหรับข้าเหรอ อะ-อืม... ขะ-ขอบคุณสำหรับความมีน้ำใจของเจ้านะ"
INN_BERNHEIM_INNIDLE01,"...ในฐานะทหารรับจ้าง ข้ารู้จักสถานที่เหล่านี้ดีเหมือนกับหลังมือของตัวเอง"
INN_BERNHEIM_GREETING01,"อืมม คำร้องของั้นหรือ"
INN_BERNHEIM_CONVERSATION01,"อากาศวันนี้ดีจัง สำหรับการฝึกฝนน่ะนะ"
INN_BERNHEIM_CONVERSATION02,"เหตุผลของข้าในการกวัดแกว่งดาบงั้นเหรอ ...บางคำถามก็ไม่มีคำตอบหรอก"
INN_BERNHEIM_CONVERSATION03,"อาหารเป็นเพียงเชื้อเพลิงที่ช่วยผลักดันให้ข้าก้าวต่อไปได้ ไม่มีที่ว่างสำหรับความหรูหราบนสนามรบหรอกนะ"
INN_BERNHEIM_GIFT01,"เอ๋ ของขวัญ ไม่ใช่คำร้องขอเหรอ ข้าไม่เข้าใจความหมายเลยแฮะ"
INN_YURIA_INNIDLE01,"อ่า แถวนี้คึกคักดีจังเลย! ดูเหมือนว่าทุกคนกำลังสนุกสนาน"
INN_YURIA_GREETING01,"โอ้ สวัสดี เจ้าอยากได้เสื้อผ้าใหม่ไหม"
INN_YURIA_CONVERSATION01,"เหมือนกับจิตกรที่สร้างสรรค์ผลงานบนผืนผ้าใบที่ว่างเปล่า ข้าเองก็ถ่ายทอดสิ่งที่คิดในใจออกมาในรูปแบบของเสื้อผ้า!"
INN_YURIA_CONVERSATION02,"ข้าได้ยินว่ามีช่างตัดเย็บที่เลื่องชื่อคนหนึ่งในเมืองนี้ ข้าแทบจะรอพบใครคนนั้นไม่ไหวแล้ว"
INN_YURIA_CONVERSATION03,"ผู้คนเกิดมาด้วยโชคชะตาที่ต่างกัน ข้าอยากเห็นว่าโชคชะตาของเจ้าจะนำพาเจ้าไปสู่เส้นทางใด"
INN_YURIA_GIFT01,"ว้าว ขอบคุณนะ ไม่ช้าก็เร็วข้าจะตัดเสื้อผ้าให้เป็นการตอบแทน"
INN_CECILIA_INNIDLE01,"ข้าเชื่อในศักยภาพไร้ขีดจำกัดของเจ้า!"
INN_CECILIA_GREETING01,"ข้าอยากให้เจ้าอยู่เคียงข้างข้าระหว่างการเดินทาง"
INN_CECILIA_CONVERSATION01,"หรือว่าเจ้าจะรู้จักปู่ของข้า"
INN_CECILIA_CONVERSATION02,"จิตวิญญาณอันเด็ดเดี่ยวคือสิ่งที่สำคัญที่สุดเมื่อต่อสู้เพื่อความยุติธรรม!"
INN_CECILIA_CONVERSATION03,"ฝึกฝนวันนี้! ฝึกฝนทุกวัน!"
INN_CECILIA_GIFT01,"เอ๋ ให้ฉันจริงๆ เหรอ"
INN_DAKARIS_INNIDLE01,"นี่หรือโรงแรมของพวกมนุษย์... สบายกว่าที่คิดนะเนี่ย"
INN_DAKARIS_GREETING01,"ยินดีที่ได้รู้จัก เหล่านักเดินทาง"
INN_DAKARIS_CONVERSATION01,"หืม รสชาติอาหารที่นี่เป็นอย่างไรกันล่ะนี่ วัฒนธรรมการกินของมนุษย์นี่ ดูยังไงก็ยอดเยี่ยมเสียจริง"
INN_DAKARIS_CONVERSATION02,"วัฒนธรรมใหม่ โลกใหม่ ประสบการณ์ใหม่ การเรียนรู้ไม่เคยหยุดหย่อนจริงๆ"
INN_DAKARIS_CONVERSATION03,"มนุษย์กิ้งก่าที่ออกจากฐานและเผ่าเพื่อการเดินทางมีไม่มากนัก"
INN_DAKARIS_GIFT01,"โอ้โห ของขวัญหรือนี่ ขอบใจนะ ครั้งหน้าจะต้องตอบแทนด้วยเมนูปลาซะแล้ว"
INN_KIRZE_INNIDLE01,"ฮ่าฮ่า... นำมาสู่บรรยากาศที่มีชีวิตชีวาแล้วสินะ..."
INN_KASEL_GREETING02,"ข้าเริ่มเห็นหน้าเจ้าอยู่บ่อยๆ นะ เจ้าจะไปเมืองหลวงแล้วเหรอ"
INN_KASEL_CONVERSATION04,"เรื่องทั้งหมดนี้จะจบลงมั้ยเมื่อข้าค้นพาพลังของดาบศักดิ์สิทธิ์"
INN_KASEL_CONVERSATION05,"ข้าไม่อยากให้คนอื่นมาทำให้ข้าไขว้เขว ข้าจะไปตามทางของข้า"
INN_KASEL_GIFT02,"ของขวัญสำหรับชายที่ไร้ชื่อเสียงเช่นข้า... ขอบคุณ"
INN_KASEL_CONNECT_GREETING_MAX,"ข้ารู้สึกขอบคุณเสมอที่เจ้าช่วยเหลือ"
INN_KASEL_CONNECT_CONVERSATION01,"ถ้าบอกว่าไม่ยากก็คงจะโกหก แต่ข้าก็คิดว่านั่นคือชีวิตแหละนะ"
INN_KASEL_CONNECT_CONVERSATION02,"ขอบคุณที่ช่วยแบ่งเบาภาระข้านะ ขอบคุณจริงๆ"
INN_KASEL_CONNECT_CONVERSATION03,"ชีวิตที่สมบูรณ์แบบไม่มีอยู่หรอก เอ่อ แต่ก็มีบางช่วงเวลาที่สมบูรณ์แบบอยู่นะ ฮ่าฮ่า..."
INN_FREY_GREETING02,"เจ้าอยู่นี่เอง เจ้าไม่ได้บาดเจ็บใช่มั้ย"
INN_FREY_CONVERSATION04,"บางครั้งข้าเห็นแสงสว่างในความฝันของข้า ผู้คนที่มีปีกสีขาวและดวงอาทิตย์ส่องสว่างมาจากด้านหลังพวกเขา..."
INN_FREY_CONVERSATION05,"ข้าชอบใครงั้นเหรอ น-นั่นมันเป็นความลับระหว่างข้ากับ Lua"
INN_FREY_GIFT02,"ขอบคุณ ข้าจะไม่ลืมน้ำใจของเจ้าเลย"
INN_FREY_CONNECT_GREETING_MAX,"ข้าขอภาวนาด้วยความจริงใจให้ Lua คุ้มครองเจ้านะ"
INN_FREY_CONNECT_CONVERSATION01,"ความปลอดภัยของ Kasel เป็นสิ่งสำคัญ เพราะอย่างไรก็ตาม เขาก็ถูกเลือกโดยเทพธิดา"
INN_FREY_CONNECT_CONVERSATION02,"การตัดสินใจทุกอย่างก็อาจโดนดูถูกเหยียดหยามได้ ข้าไม่ว่าอะไรหรอกตราบใดที่เทพธิดาพึงพอใจ"
INN_FREY_CONNECT_CONVERSATION03,"ความสัมพันธ์ระหว่างพระเจ้ากับนักบวชไม่ต่างอะไรไปจากความสัมพันธ์ระหว่างคนธรรมดาหรอก บางครั้ง...เราไม่เห็นด้วย"
INN_CLEO_GREETING02,"เจ้ามาสายนะ! เจ้ากล้าดียังไงที่ปล่อยให้หัวหน้าจอมเวทย์มารอเจ้า!"
INN_CLEO_CONVERSATION04,"ข้าชอบใครมากกว่า ระหว่าง Frey กับ Roi งั้นเหรอ คำถามนั่นฟังดูเข้าท่าเหรอ แน่นอน ต้องเป็น Frey สิ!"
INN_CLEO_CONVERSATION05,"ข้าสงสัยจังว่าแม่ข้าอยู่ที่ไหน... ตราบใดที่ข้ายังมีชีวิตอยู่ ข้าน่าจะได้พบกับนางอีกครั้งใช่มั้ย"
INN_CLEO_GIFT02,"โอ้! ข้าคิดว่ามันจะเข้ากับหัวหน้าจอมเวทย์ได้ดีเลย! ขอบคุณนะ!"
INN_CLEO_CONNECT_GREETING_MAX,"โอ้โห สรุปว่าเจ้ามาเพื่อพบกับหัวหน้าจอมเวทย์ที่ยอดเยี่ยมที่สุดตลอดกาลสินะ!"
INN_CLEO_CONNECT_CONVERSATION01,"Frey เป็นยิ่งกว่าหมอนสำหรับข้า!"
INN_CLEO_CONNECT_CONVERSATION02,"อย่าลืมเสียล่ะ เป็นเพราะข้า เราถึงสามารถเดินทางไปทั่วได้อย่างรวดเร็วขนาดนี้"
INN_CLEO_CONNECT_CONVERSATION03,"เจ้าจะอยู่กับเราใช่ไหม"
INN_ROI_GREETING02,"เฮ้ เจ้าควรจะพักก่อนนะ"
INN_ROI_CONVERSATION04,"เจ้าเบื่อเรื่องนี้บ้างมั้ย Cleo เป็นความรับผิดชอบของข้า... ข้าได้ยินมาว่าตอนนี้นางจะได้รับบทบาทที่สำคัญ"
INN_ROI_CONVERSATION05,"เจ้าเคยทำอะไรที่เจ้าเสียใจในภายหลังมั้ย ถ้าเจ้าคิดว่าเจ้าจะเสียใจ งั้นก็หยุดทำมันซะตอนนี้เถอะ"
INN_ROI_GIFT02,"เจ้าไม่เคยลืม... ขอบใจนะ"
INN_ROI_CONNECT_GREETING_MAX,"อ้า เจ้ามาแล้ว"
INN_ROI_CONNECT_CONVERSATION01,"ช่วย Kasel หน่อยเมื่อเจ้าทำได้ เขามีภาระหนัก"
INN_ROI_CONNECT_CONVERSATION02,"แม้ว่าข้าจะไม่ใช่คนที่มีจิตศรัทธา แต่ข้าก็ยังพึ่ง Lua สุดท้ายแล้วข้าก็ไม่สามารถทำอะไรได้มาก นอกจากสวดภาวนาให้แก่ผู้คนที่ข้าฆ่า…"
INN_ROI_CONNECT_CONVERSATION03,"ข้าไม่เสียใจกับอดีตของข้าอีกต่อไป มันเปลี่ยนแปลงไม่ได้ แต่สิ่งที่สามารถเปลี่ยนแปลงได้ก็คืออนาคต"
INN_GAU_GREETING02,"มันค่อนข้างที่จะน่าอายที่ต้องมาทำเรื่องเช่นนี้"
INN_GAU_CONVERSATION04,"เจ้าพบกับ Yanne เมื่อเร็วๆ นี้บ้างมั้ย ข้าสงสัยจังว่านางจะเป็นยังไงบ้าง..."
INN_GAU_CONVERSATION05,"อะไรนะ ข้ารู้จัก Lewisia ได้ยังไงเหรอ เจ้าเด็กนั่น... แม้ว่านางจะโตขึ้น... มันคงจะไม่เวิร์คเพียงเพราะข้าชอบนางหรอก..."
INN_GAU_GIFT02,"ขอบคุณ ครั้งหน้าข้าจะเลี้ยงเจ้าเอง"
INN_GAU_CONNECT_GREETING_MAX,"ฮ่า! เราเจอกันอีกแล้ว! สบายดีไหม"
INN_GAU_CONNECT_CONVERSATION01,"อ้า...Lei ตัวน้อยคนนั้นกลายเป็นหญิงงามขนาดนี้แล้ว...และเมื่อคิดว่าอายุที่แท้จริงของนางก็คือ...ฮ่าฮ่าฮ่า!"
INN_GAU_CONNECT_CONVERSATION02,"ข้าจะป่นเจ้าให้เป็นชิ้นๆ! เอ่อ นั่นเป็นยังไงบ้างล่ะ พวกเด็กๆ หัวเราะกันใหญ่เมื่อข้าทำท่าทางแบบนั้น"
INN_GAU_CONNECT_CONVERSATION03,"ฮ่าฮ่าฮ่า ข้ากับคนแคระเฒ่าบางคนดื่มไปเยอะเลยเมื่อคราวที่แล้ว จริงๆ แล้ว เราดื่มเหล้าทั้งหมดที่โรงแรม! ฮ่าฮ่าฮ่าฮ่า!!"
INN_PHILLOP_GREETING02,"ยินดีต้อนรับ นี่! ยกแก้วของเจ้าขึ้น!"
INN_PHILLOP_CONVERSATION04,"สงครามจาก 100 ปีที่ผ่านมา... ข้าอายุเท่ากับเจ้าในตอนที่ข้าอยู่กับราชาไคล์"
INN_PHILLOP_CONVERSATION05,"บางครั้ง ข้าก็คิดถึงวันเก่าๆ ที่ข้าเป็นนักรบ ย้อนกลับไปตอนนั้น ข้าไม่ได้มีปัญหาเยอะเช่นนี้"
INN_PHILLOP_GIFT02,"เจ้าไม่ต้องทำแบบนี้ก็ได้ แต่ข้าก็ยังอยากดื่มสุรานะ ฮ่าฮ่า!"
INN_PHILLOP_CONNECT_GREETING_MAX,"สวัสดี เพื่อน! ดื่มหน่อยไหม"
INN_PHILLOP_CONNECT_CONVERSATION01,"สมัยก่อนข้าสังหารมังกรบ้าคลั่งและดราโกนิคมากมาย ถึงขนาดเอามาม้วนเคราคนแคระได้เลยล่ะ"
INN_PHILLOP_CONNECT_CONVERSATION02,"ต้องการอาวุธใหม่เหรอ ข้ามีขวานคนแคระอยู่ในหีบของข้าแหละ"
INN_PHILLOP_CONNECT_CONVERSATION03,"ฮ่าฮ่าฮ่า เจ้าเป็นคนตลกนะเนี่ย ใช่ ถ้าเกิดเจ้าต้องการความช่วยเหลือจากเหล่าคนแคระล่ะก็ เราพร้อมจะช่วยเสมอ"
INN_LAKRAK_GREETING02,"ยินดีต้อนรับ!!! เจ้าอยากเห็นงานวิจัยข้าไหม"
INN_LAKRAK_CONVERSATION04,"ข้าอยากพูดภาษามนุษย์ได้ดี! เอ-บี-ซี-ดีด!!! ดีเป็นปัญหาเสมอ!!!"
INN_LAKRAK_CONVERSATION05,"ไม่มีมนุษย์เหมือนเจ้า! โดดเด่น! เจ้าเป็นเพื่อนที่โดดเด่น! ตอนนี้ข้ามี Roi กับเจ้า!!!"
INN_LAKRAK_GIFT02,"เจ้านำของดีมาเหรอ! ข้ารู้จักของดี! เยี่ยม!!!"
INN_LAKRAK_CONNECT_GREETING_MAX,"กูกากั่ก! การวิจัยของวันนี้ดีมาก!!"
INN_LAKRAK_CONNECT_CONVERSATION01,"ดินปืน! ระเบิด!!! กากากั่ก!!"
INN_LAKRAK_CONNECT_CONVERSATION02,"การทดลอง! การทดลอง! การทดลองเพิ่มอีก! การพัฒนาอาวุธสนุกจังเลย!"
INN_LAKRAK_CONNECT_CONVERSATION03,"ข้อมูลการวิจัยชั้นดี ขอบใจนะ!! เพื่อนรัก!!"
INN_KAULAH_GREETING02,"ข้าหวังว่าสายลมของข้าจะช่วยให้เจ้าผ่อนคลาย แม้จะเป็นเพียงช่วงเวลาสั้นๆ ก็ตาม"
INN_KAULAH_CONVERSATION04,"ยังไงข้าก็ไม่คุ้นกับเมืองสักที แต่มันก็ดีที่ได้เห็นผู้คนที่มีชีวิตชีวา"
INN_KAULAH_CONVERSATION05,"สายลมไม่เคยหยุดพัด แม้เวลาจะผ่านไป... เช่นเดียวกับหนทางที่ยากลำบากของเจ้า มันจะผ่านพ้นไปเช่นกัน"
INN_KAULAH_GIFT02,"ข้าจะใช้มันอย่างดีระหว่างการเดินทางครั้งนี้"
INN_KAULAH_CONNECT_GREETING_MAX,"ข้าคิดว่าข้ารู้สึกถึงสายลมที่เป็นมิตรแหละ ยินดีต้อนรับกลับมานะ เพื่อน"
INN_KAULAH_CONNECT_CONVERSATION01,"แข็งแกร่งดั่งก้อนหิน อ่อนโยนดั่งสายลม ออร่าของเจ้าให้ความรู้สึกแบบนั้นแหละ"
