KEY,Vietnamese
CS_CH3_Main_14_003,Những lời nói vô dụng mà ngươi luyên thuên mãi.
CS_CH3_Main_14_004,Đo không phải sự thật.
CS_CH3_Main_14_005,Các Yêu tinh đã bắt đầu đấu tranh.
CS_CH3_Main_14_006,Oh ... ngươi phải là...
CS_CH3_Main_14_007,kẻ kế thừa thanh kiếm thánh ...
CS_CH3_Main_14_008,"Chờ đã, làm thế nào ngươi ..."
CS_CH3_Main_14_009,"Hãy nhìn xem, Throne. Đây là kẻ kế thừa thanh kiếm thánh như ta đã nói với ngươi."
CS_CH3_Main_14_010,"Một thanh kiếm thánh? Psh ... dù sao thì, nó có ý nghĩa gì vậy?"
CS_CH3_Main_14_011,"Hãy nhìn xem, Throne. Sự xuất hiện của thanh kiếm thánh có nghĩa là thế giới đang gặp nguy hiểm."
CS_CH3_Main_14_012,Các Yêu tinh đã gặp một cuộc khủng hoảng.
CS_CH3_Main_14_013,Bởi vì những con người đó!
CS_CH3_Main_14_014,Chúng tôi không biết gì về những điều ngươi đang nói ...
CS_CH3_Main_14_015,Di chuyển đi! Kaulah. Ta sẽ chặt ngươi ra nếu ngươi không.
CS_CH3_Main_14_016,...
CS_CH3_Main_14_017,"Ah ... tha thứ cho chúng tôi, Throne."
CS_CH3_Main_15_001,Kaulah !!!
CS_CH3_Main_15_002,ngươi ... đồ phản bội ...
CS_CH3_Main_15_003,Làm thế nào ngươi có thể đứng về phía họ ... những kẻ gây nguy hiểm ...
CS_CH3_Main_15_004,"Xin lỗi. Tôi xin lỗi, Throne."
CS_CH3_Main_15_005,ngươi ... đồng loại của ta sẽ đánh bật ngươi ra ngoài.
CS_CH3_Main_15_006,Họ sẽ đuổi theo ngươi đến tận cùng thế giới ... đuổi theo kẻ phản bội Kaulah ..
CS_CH3_Main_15_007,ngươi sẽ phải trả cho sự phản bội của ngươi ..
CS_CH3_Main_15_008,...
CS_CH3_Main_15_009,.. Throne Throne !!
CS_CH3_Main_15_010,Tôi xin lôi. Xin hãy tha thứ cho tôi vì điều này ..
CS_CH3_Main_15_011,Có thể Lua sẽ phù hộ ngươi.
CS_CH3_Main_15_012,Tôi xin lôi. ngươi phải giết đồng loại và bị mang danh là một kẻ phản bội. Tất cả vì tôi.
CS_CH3_Main_15_013,Làm thế nào ngươi có biết rằng Kasel là người kế thừa của thanh kiếm thánh.
CS_CH3_Main_15_014,tên hắn là Kasel?
CS_CH3_Main_15_015,"Trong giấc mơ của tôi, tôi đã thấy Kasel với thanh kiếm thánh trong tay."
CS_CH3_Main_15_016,Một giấc mơ thấy trước tương lai?!
CS_CH3_Main_15_017,Tôi đã nghe nói về nó.
CS_CH3_Main_15_018,Một số Yêu tinh phù thủy cao cấp có thể nhìn thấy tương lai qua những giấc mơ của họ.
CS_CH3_Main_15_019,ngươi đã nói rằng Yêu tinh đang gặp nguy hiểm vì con người. Chuyện gì đang xảy ra?
CS_CH3_Main_15_020,"Gần đây, các đồng loại của tôi đang mất tích từng người một."
CS_CH3_Main_15_021,Có tin đồn lan ra rằng ..
CS_CH3_Main_15_022,con người đã bắt chúng ta làm nô lệ ...
CS_CH3_Main_15_023,Vô lý!
CS_CH3_Main_15_024,nô lệ yêu tinh ư!? Hoàn toàn vô nghĩa!
CS_CH3_Main_15_025,Chúng tôi chưa bao giờ nghe nói cũng như nhìn thấy điều đó !!
CS_CH3_Main_15_026,Tôi biết. Vâng. Nhưng đó chỉ là bản thân tôi.
CS_CH3_Main_15_027,Nhưng đồng loại của tôi tin rằng con người đã bắt chúng tôi làm nô lệ.
CS_CH3_Main_15_028,"Đặc biệt, đại thủ lĩnh Sieg mang hận thù chống lại con người."
CS_CH3_Main_15_029,Thủ lĩnh đứng đầu hiện nay là Sieg?
CS_CH3_Main_15_030,Còn Garuk?
CS_CH3_Main_15_031,Ngài Garuk đã tin con người.
CS_CH3_Main_15_032,"Vì vậy, Sieg đã thách đấu và giết Garuk để trở thành đại thủ lĩnh."
CS_CH3_Main_15_033,Đó không phải là ...chính biến sao?
CS_CH3_Main_15_034,Các Yêu tinh đôi khi chọn người đứng đầu của họ như thế.
CS_CH3_Main_15_035,Điều Đó khá là man rợ.
CS_CH3_Main_15_036,"Trong thực tế, đó là truyền thống lâu đời của chúng tôi."
CS_CH3_Main_15_037,"Nhưng vì đồng loại của tôi đã hiểu lầm con người, cơn giận dữ của họ đã bị dồn nén"
CS_CH3_Main_15_038,"Sieg đã khẳng định sẽ trả thù con người,và được sự đồng ý của nhiều người"
CS_CH3_Main_15_039,"Hắn bắt đầu phô trương thanh thế cho mình, nói với mọi người rằng hắn sẽ mang truyền thống trở lại."
CS_CH3_Main_15_040,Tôi tự hỏi nếu con người thực sự không nô dịch các Yêu tinh.
CS_CH3_Main_15_041,Ở một số quốc gia khác ngươi biết đấy.
CS_CH3_Main_15_042,ý ngươi là Vespia.
CS_CH3_Main_15_043,Có khả năng là do Vespia.
CS_CH3_Main_15_044,Không có lí nào họ lại đi xa như vậy để tìm kiếm nô lệ.
CS_CH3_Main_15_045,Hmm .. chấp nhận ý kiến đó.
CS_CH3_Main_15_046,Chúng ta nên đi gặp đại thủ lĩnh Sieg để giải quyết sự hiểu lầm này.
CS_CH3_Main_15_047,"ngươi cần gặp ai đó trước khi rời đi. Tùy tùng của ta, Dain sẽ có thể giúp ngươi một tay."
CS_CH3_Main_16_001,ngươi có biết sức mạnh của thanh kiếm thánh đã bị phân tán?
CS_CH3_Main_16_002,Vâng. Các tướng của yêu tộc đó đã giúp Kyle vào thời điểm đó.
CS_CH3_Main_16_003,"Thủ lĩnh vĩ đại huyền thoại của chúng tôi, Aeatola đã đưa sức mạnh vào lá bùa."
CS_CH3_Main_16_004,Những lá bùa đã được truyền lại cho các đại thủ lĩnh.
CS_CH3_Main_16_005,"Nghĩa là, Sieg có nó."
CS_CH3_Main_16_006,Đúng rồi.
CS_CH3_Main_16_007,Hah ............ đó là hết.
CS_CH3_Main_17_001,Đi về hướng Bắc và ngươi sẽ thấy Dain.
CS_CH3_Main_17_002,Tôi hy vọng anh ấy sẽ không bị hại vì người thầy đáng thương này.
CS_CH3_Main_17_003,"Lua, nữ thần của tôi, xin vui lòng bảo vệ Dain, các tín đồ của Kaulah."
CS_CH3_Main_17_004,Chúng ta nên nhanh lên trước khi có chuyện xảy ra.
CS_CH3_Main_18_001,Thưa thầy! Thầy đã ở đâu vậy?
CS_CH3_Main_18_002,Ohoh ... Dain .. ngươi vẫn an toàn. Ta đã sợ ngươi sẽ gặp rắc rối.
CS_CH3_Main_18_003,Ta vẫn đang lo lắng về ngươi cho đến hôm nay.
CS_CH3_Main_18_004,đi cùng với loài người người tại thời điểm này.
CS_CH3_Main_18_005,Tôi xin lỗi vì đã làm cho Kaulah bị cáo buộc phản bội.
CS_CH3_Main_18_006,"Ta phải nói chuyện với thầy của ngươi, các vị khách có thể chờ đợi ở đây một lúc không?"
CS_CH3_Main_18_007,Chúng tôi sẽ chờ.
CS_CH3_Main_18_008,"Gì, nó là gì vậy?"
CS_CH3_Main_18_009,Đó là một cái bẫy?
CS_CH3_Main_18_010,"ngươi đang làm gì vậy, Dain?"
CS_CH3_Main_18_011,"Con phải loại bỏ chúng, thưa thầy. Con xin lôi."
CS_CH3_Main_18_012,ngươi có thể sống như vậy ư.
CS_CH3_Main_18_013,ngươi thật vô lý .. Thế giới hiện tại đang bị bao trùm bởi bóng tối.
CS_CH3_Main_18_014,Đây không chỉ là vấn đề sự an toàn của Yêu tinh mà là cả thế giới!
CS_CH3_Main_18_015,Chúng tôi đang rơi xuống!
CS_CH3_Main_18_016,Kasel: Frey !!
CS_CH3_Main_18_017,Frey: (kêu lên)
CS_CH3_Main_18_018,"Kasel: Không, Lua, làm ơn ..."
CS_CH3_Main_18_019,"Kasel: Bảo vệ Frey .. Xin làm ơn !!! Nếu ngươi cần phải đưa cô ấy đi, hãy để tôi thay thế."
CS_CH3_Main_18_020,Cleo: Frey !!!
CS_CH3_Main_18_021,Roi: Ugh !!
CS_CH3_Main_18_022,Cleo: Tôi sẽ không để cô đi !!
CS_CH3_Main_18_023,"Roi: Đưa tay đây, Kasel !!!"
CS_CH3_Main_18_024,"Roi: nắm được rồi !! làm đi, Cleo!"
CS_CH3_Main_18_025,"Cleo: Được rồi, tôi sẽ cho các bạn biết tốc độ là thế nào !!!"
CS_CH3_Main_18_026,Cleo: cây đũa phép của tôi lao thẳng lên trờiiiiiiiiiii !!!!
CS_CH3_Main_18_027,"Roi: Ugh ... chúng ta đã cứu được hai người họ, ngươi có thể chậm lại ..."
CS_CH3_Main_19_001,ngươi làm vậy để làm gì.
CS_CH3_Main_19_002,Đây là lệnh của đại thủ lĩnh Sieg. Họ nói rằng họ sẽ giết thầy nếu con không giết những người này.
CS_CH3_Main_19_003,Vô lý ... Có phải ngươi đang cố gắng làm cho thế giới bị chếm bởi thế lực hắc ám vì ta !?
CS_CH3_Main_19_004,Đó là lý do tại sao chúng ta đến để cứu thế giới khỏi thế lực hắc ám!
CS_CH3_Main_19_005,Ohoh ... ngươi còn sống.
CS_CH3_Main_19_006,Khuk ... ngươi không nên sống !!!
CS_CH3_Main_19_007,Chết!!!
CS_CH3_Main_19_008,"Dừng lại, Dain, Dừng lại !!"
CS_CH3_Main_19_009,"Tôi xin lỗi, Kaulah. Chúng ta phải bảo vệ mình với những gì ở phía trước của chúng ta."
CS_CH3_Main_20_001,Kugh .... Họ rất mạnh
CS_CH3_Main_20_002,"...Hãy dừng lại, Dain. Những người này có thể ha Sieg."
CS_CH3_Main_20_003,Điều đó là khả thi.
CS_CH3_Main_20_004,Tất cả điều này là gì?!?!
CS_CH3_Main_20_005,"Hừm, Yêu tinh thật dễ lừa."
CS_CH3_Main_20_006,"Oh, yeah. Điều đó giải thích tình hình hiện tại."
CS_CH3_Main_20_007,Maria !! Tại sao ...
CS_CH3_Main_20_008,Điều đó không có ý nghĩa gì nếu tôi không gọi tên của ngươi cho 'Being Na? Ve Contest '. (What is it)
CS_CH3_Main_20_009,ngươi có nghĩ rằng ngươi có thể thuyết phục anh ta?
CS_CH3_Main_20_010,"Chúng ta nên cố gắng cho đến giây phút cuối cùng, phải k?"
CS_CH3_Main_20_011,Cuối cùng ngươi sẽ chết. Giống như chỉ một lúc trước đây.
CS_CH3_Main_20_012,ngươi chưa cần phải chết.
CS_CH3_Main_20_013,Lý do chúng ta chưa thể chết là gì?
CS_CH3_Main_20_014,"Fu, ngươi có nhớ không?"
CS_CH3_Main_20_015,Ta muốn nhìn thấy ngươi trong một tình huống nhất định.
CS_CH3_Main_20_016,Là việc Lua làm chúng tôi thất vọng?
CS_CH3_Main_20_017,Điều đó có gì đặc biệt? ngươi có ý gì?
CS_CH3_Main_20_018,"Fufufu, ngươi nên tự khai sáng bản thân."
CS_CH3_Main_20_019,Có rất nhiều thứ để cho ngươi biết bên cạnh cái đó.
CS_CH3_Main_20_020,"Được rồi, vậy hãy nói về mẹ tôi. Arlette .."
CS_CH3_Main_20_021,"Fufufu, Arlette .. Ta chưa bao giờ nói Arlette là mẹ của ngươi ..."
CS_CH3_Main_20_022,cái gì?
CS_CH3_Main_20_023,Ta chỉ nhận ra rằng tất cả bốn người trong chúng ta đều không biết cha mẹ của mình.
CS_CH3_Main_20_024,ngươi có biết bất cứ cha mẹ nào khác của chúng tôi không?
CS_CH3_Main_20_025,"Fufu, Đừng vội vàng. các ngươi sẽ sớm biết thôi. Hãy tận hưởng nó."
CS_CH3_Main_20_026,Ta đến để nói với ngươi một câu chuyện khác.
CS_CH3_Main_20_027,về một trong số những người gây ra sự thù hận của Yêu tinh với con người.
CS_CH3_Main_20_028,Malduk .. ngươi có nghe thấy không?
CS_CH3_Main_20_029,Malduk .. !!
CS_CH3_Main_20_030,Tay sai của Angmund ...? đó là Malduk?
CS_CH3_Main_20_031,Vâng. Hắn đã biến Yêu tinh thành xác sống kể từ lâu lắm rồi.
CS_CH3_Main_20_032,"Hắn đã thuyết phục Yêu tinh, đặc biệt là Sieg, đổ tất cả các trách nhiệm việc Yêu tinh mất tích cho con người."
CS_CH3_Main_20_033,Thật là bỉ ổi ..
CS_CH3_Main_20_034,Tại sao ngươi nói điều này với chúng ta?
CS_CH3_Main_20_035,ngươi đang ở cùng phe với Quỷ.
CS_CH3_Main_20_036,Ta không thích những bộ xương từ đầu.
CS_CH3_Main_20_037,Vậy đó là lý do ngươi đã làm cho quỷ lùn đối đầu với Yêu tinh qua Lakrak ...
CS_CH3_Main_20_038,"Vâng, Malduk đã lợi dụng Yêu tinh .."
CS_CH3_Main_20_039,Tôi đã bị những con quỷ lùn thù ghét Yêu tinh lợi dụng.
CS_CH3_Main_20_040,ngươi lén lút như Malduk vậy.
CS_CH3_Main_20_041,"Cả hai bộ tộc sẽ bị thiệt hại nếu ngươi tiếp tục mở rộng cuộc chiến,"
CS_CH3_Main_20_042,sự thù hận của họ đối với nhau sẽ còn lớn hơn.
CS_CH3_Main_20_043,"Nếu điều đó tạo thành một sự rạn nứt trên thế giới mà không thể được vá, đó không phải là điều tốt cho Quỷ tộc chúng ta ư?"
CS_CH3_Main_20_044,Cái Gì?
CS_CH3_Main_20_045,Đồ xấu xa .. ngươi đang chia rẽ các bộ tộc trong thế giới này.
CS_CH3_Main_20_046,Chúng ta phải báo cáo việc này đến Orvelia.
CS_CH3_Main_20_047,"Fufufu, Orvelians chẳng làm được gì cả."
CS_CH3_Main_20_048,Chúng chỉ có thể suy nghĩ về gia đình hoàng gia và quý tộc trong cái xứ Capial Orvel nhỏ bé đó.
CS_CH3_Main_20_049,Và ... họ sẽ giết ngươi để ngươi không nói được nữa.
CS_CH3_Main_20_050,Sao ngươi dám phán xét hoàng gia Orvelian như vậy!!
CS_CH3_Main_20_052,Fufu ... ngươi rất ngây ngô..
CS_CH3_Main_20_053,"Tuy nhiên, ngươi sẽ không muốn báo động Orvelia về việc này."
CS_CH3_Main_20_054,Ta thậm chí không tin rằng họ sẽ đến để chống lại chúng ta.
CS_CH3_Main_20_055,"Ngay cả khi nó thực sự xảy ra, sẽ dễ dàng để chúng ta tiêu diệt Orvel."
CS_CH3_Main_20_056,"Nghe lời ta. Nếu ngươi chơi đẹp với ta, ngươi sẽ tránh được chiến tranh."
CS_CH3_Main_20_057,Làm cách nào ta tin được ngươi?
CS_CH3_Main_20_058,Ta sẽ không cầu xin niềm tin của ngươi.
CS_CH3_Main_20_059,Sự lựa chọn là của ngươi.
CS_CH3_Main_20_060,Ta phải đi rồi ~ Gặp lại các ngươi sau.
CS_CH3_Main_20_061,Đồ chuột già...!
CS_CH3_Main_20_062,Đừng biến đi như thế!
CS_CH3_Main_21_001,"Lua Nữ thần của tôi, xin vui lòng tha thứ cho Dain"
CS_CH3_Main_21_002,người đã không có lựa chọn đối với thầy của mình.
CS_CH3_Main_21_003,Ngươi rất tốt bụng khi cầu nguyện cho Dain.
CS_CH3_Main_21_004,"sẽ không dễ dàng để thuyết phục Sieg, đánh bại hắn là cách duy nhất .."
CS_CH3_Main_21_005,Tôi biết đồng loại của ngươi sẽ chặn con đường của chúng tôi.
CS_CH3_Main_21_006,"Chúng tôi không có sự lựa chọn nào khác ngoài việc đánh bại họ, Kaulah."
CS_CH3_Main_21_007,Hãy để ta đi với các ngươi. Ta sẽ thuyết phục họ dù sao đi nữa.
CS_CH3_Main_21_008,Nếu không được ...
CS_CH3_Main_21_009,Ta sẽ tham gia với các ngươi. Tay ta đã dính máu của anh trai mình.
CS_CH3_Main_21_010,"Tôi xin lỗi, Kaulah vì đã kéo ông vào tình huống này."
CS_CH3_Main_21_011,"Đây không phải là lỗi của ngươi, Kasel."
CS_CH3_Main_21_012,Sẽ có mất mát lớn nếu chúng ta không ngăn chặn chiến tranh. Chúng ta phải làm hết sức mình.
CS_CH3_Main_21_013,"Kasel, tôi đồng ý với Maria .."
CS_CH3_Main_21_014,rằng bạn khoan hãy báo cáo cuộc khủng hoảng đến Orvelia.
CS_CH3_Main_21_015,Tôi biết tôi không nên.
CS_CH3_Main_21_016,những người mang mặt nạ cười ... Chúng ta không biết họ làm việc theo lệnh ai ....
CS_CH3_Main_21_017,và ai có ý muốn giết tôi ...
CS_CH3_Main_21_018,Kasel ...
CS_CH3_Main_21_019,"Một ngày nào đó mọi việc sẽ rõ thôi, tôi chắc chắn."
CS_CH3_Main_21_020,Nhưng đó không phải là điều quan trọng bây giờ. Chúng ta phải làm những gì chúng ta có thể làm trước.
CS_CH3_Main_22_001,Kaulah!
CS_CH3_Main_22_002,Đó là những kẻ phản bội Kaulah!
CS_CH3_Main_22_003,"Người anh em của tôi, Chúng ta đã bị lừa bởi Quỷ."
CS_CH3_Main_22_004,"Malduk, sứ giả của ma quỷ là một trong những người đã bắt cóc Yêu tinh của chúng ta và biến họ thành các xác sống.."
CS_CH3_Main_22_005,Chúng ta không ghe những gì một kẻ phản bội nói!
CS_CH3_Main_22_006,"Hãy đền mạng cho tội lỗi của ngươi, Kaulah!"
CS_CH3_Main_22_007,Tôi biết điều này sẽ xảy ra mà.
CS_CH3_Main_22_008,"bạn không được bỏ cuộc, Roi!"
CS_CH3_Main_22_009,"Đúng vậy, Roi, Chúng ta phải cố gắng hết sức mình!"
CS_CH3_Main_22_010,"(Thở dài) ,,, Cleo, ngươi nhìn vào gương đi?"
CS_CH3_Main_22_011,Một lát sau! Sau khi chúng ta hạ những kẻ này trước!
CS_CH3_Main_22_012,Xin đừng nặng tay với họ ...
CS_CH3_Main_23_001,Ở đây chúng ta đã có đánh nhau rồi.
CS_CH3_Main_23_002,"Wow, thật ấn tượng. Lakrak đã ở phía trước với quỷ lùn và thạch binh .."
CS_CH3_Main_23_003,Tôi không thích điều này ...! Hừm!
CS_CH3_Main_24_001,Thí nghiệm của tôi sắp hoàn thành rồi! Ak!
CS_CH3_Main_24_002,"Tôi phải rời đi để làm vũ khí mạnh mẽ hơn, ak!"
CS_CH3_Main_24_003,Lakrak. Còn đám quỷ lùn theo bạn..
CS_CH3_Main_24_004,Tôi không biết-ack.
CS_CH3_Main_24_005,"Tôi đã cho ngươi điều khiển thạch binh và các máy khác, muốn làm gì làm! Ack"
CS_CH3_Main_24_006,tôi cảm thấy tôi gặp một đối tượng tốt hơn cho các thử nghiệm ak!
CS_CH3_Main_24_007,Chờ thêm một chút thôi-! Tôi sẽ tham gia với bạn sớm! Sau khi hoàn tất thử nghiệm của tôi! Ack.
CS_CH3_Main_24_008,"Tôi sẽ chờ, bạn của tôi."
CS_CH3_Main_24_009,Tôi thì không. Tôi không muốn vào nhóm cùng với quỷ lùn-.
CS_CH3_Main_24_010,"Cleo, Bạn không nên phân biệt chủng tộc vô lí như vậy .."
CS_CH3_Main_24_011,Tôi ....xin lỗi.... Đừng nói với tôi là tôi không thể ngủ bên cạnh bạn .. !!
CS_CH3_Main_24_012,Tôi không thể ngủ mà k có Frey nữa ..
CS_CH3_Main_24_013,Đây có phải là vì cái gối của cô ấy k ...
CS_CH3_Main_24_014,"Frey, bạn có một vấn đề nhỏ kể từ bây giờ, hahaha."
CS_CH3_Main_25_001,Sieg !!
CS_CH3_Main_25_002,"có phải người bên cạnh hắn ta, Malduk?"
CS_CH3_Main_25_003,"Tôi đoán như vậy, cái đầu lâu đó !!"
CS_CH3_Main_25_004,Sieg !! Tất cả chúng tôi đều bị hắn ta lừa!
CS_CH3_Main_25_005,hắn đổ lỗi cho con người vì tất cả những gì hắn đã làm với yêu tộc của chúng tôi! hắn là một trong những người bắt yêu tinh và biến thành xác sống!
CS_CH3_Main_25_006,cái Gì?
CS_CH3_Main_25_007,"Thủ lĩnh nhân từ,"
CS_CH3_Main_25_008,"không tin được bạn giết Garuk mà bạn ngưỡng mộ, chỉ vì một số quan niệm sai lầm ngu ngốc."
CS_CH3_Main_25_009,Những gì bạn đã làm là vì yêu tộc. Vì lợi ích của bộ lạc của bạn.
CS_CH3_Main_25_010,"Nhưng bây giờ, họ đang chê bai và xúc phạm bạn."
CS_CH3_Main_25_011,bạn có nghĩ rằng anh ta phải trả giá bằng cuộc sống của mình cho điều đó.
CS_CH3_Main_25_012,...
CS_CH3_Main_25_013,"Có. Tôi, lãnh đạo của yêu tộc. Tôi không tha thứ cho những người người nô dịch đồng loại của tôi!"
CS_CH3_Main_25_014,"Kẻ phản bội Kaulah, ngươi cũng vậy!"
CS_CH3_Main_25_015,Thật là một kẻ cứng đầu. !!
CS_CH3_Main_25_017,Anh ta không thể chấp nhận sự thật.
CS_CH3_Main_25_018,Sự thật rằng hắn đã giết Garuk do quan niệm sai lầm.
CS_CH3_Main_25_019,hãy Trả giá cho lỗi của ngươi!!!
CS_CH3_Main_26_001,Đó là một thủ lĩnh. Thật là nóng nảy.
CS_CH3_Main_26_002,"Kasel, bạn có thể thể hiện sức mạnh của kiếm thánh k?"
CS_CH3_Main_26_003,Tôi xin lỗi ... Tôi ... Tôi chưa có khả năng kiểm soát nó hoàn toàn..
CS_CH3_Main_26_004,Sức mạnh chỉ đến khi nó muốn thôi.
CS_CH3_Main_26_005,Ugh .. Tôi không nói vậy chỉ để nge lời xin lỗi!
CS_CH3_Main_26_006,Sao cũng đc!!
CS_CH3_Main_27_001,Kugh ... Malduk .... Malduk !!!
CS_CH3_Main_27_002,Tôi đa xong....
CS_CH3_Main_27_003,hãy cứu bộ lạc của tôi ... khỏi những con người nguy hiểm đó.
CS_CH3_Main_27_004,Kkkkkkkkkkk
CS_CH3_Main_27_005,K..hahahahahahahahahah !!!!
CS_CH3_Main_27_006,bọn yêu tinh ngu ngốc.
CS_CH3_Main_27_007,Giii... tiếng cười đó là gì vậy !?
CS_CH3_Main_27_008,"Các yêu tinh biến mất khỏi Ogria sẽ được hồi sinh vào đội quan xác sống,"
CS_CH3_Main_27_009,chúng sẽ trở thành những con quỷ trung thành của ta.
CS_CH3_Main_27_010,... Tôi đã làm ..gì
CS_CH3_Main_27_011,ngươi đã giết Garuk thủ lĩnh trước đây của bộ lạc ... do một sự hiểu lầm lớn.
CS_CH3_Main_27_012,kkkk ....
CS_CH3_Main_27_013,N ... .Ngươi...!!!!!
CS_CH3_Main_27_014,Ugh ...
CS_CH3_Main_27_015,Sieg !!!!
CS_CH3_Main_27_016,ngươi có cần phải làm điều đó.
CS_CH3_Main_27_017,ngươi có cần phải xúc phạm một người chết k!!!!
CS_CH3_Main_27_018,kkkkk ...
CS_CH3_Main_27_019,Có .. ngươi... Người kế thừa của kiếm thánh ..
CS_CH3_Main_27_020,"ngươi thấy thế nào, huh? không cảm thấy bất kỳ sự giận dữ bên trong ngươi à?"
CS_CH3_Main_27_021,ngươi... ta sẽ không bao giờ tha thứ cho ngươi!
CS_CH3_Main_27_022,"đúng, phải vậy chứ."
CS_CH3_Main_27_023,Đẹp.
CS_CH3_Main_27_024,Hahahaha!
CS_CH3_Main_27_025,tức giận Hơn đi! nhuộm thanh kiếm thánh với bóng tối!
CS_CH3_Main_27_026,ta ước sẽ thấy ngươi với lòng căm thù khủng khiếp lần sau
CS_CH3_Main_27_027,Thằng nhóc! Dừng lại đó!
CS_CH3_Main_27_028,"Shoot, chúng ta trượt rồi."
CS_CH3_Main_27_029,Aaaaaaaah!
CS_CH3_Main_27_030,Kugh ... Kasel!
CS_CH3_Main_27_031,"Không, Kasel!"
CS_CH3_Main_27_032,"mạnh mẽ lên, làm ơn...."
CS_CH3_Main_27_033,Kugh ...
CS_CH3_Main_27_034,(Thở gấp)
CS_CH3_Main_27_035,Frey .. C..cám ơn..
CS_CH3_Main_27_036,Kasel!
CS_CH3_Main_28_001,Kasel ... Kasel !!!
CS_CH3_Main_28_002,Ugh ...
CS_CH3_Main_28_003,Malduk !!!
CS_CH3_Main_28_004,"Bình tĩnh, Kasel. Malduk đã biến mất."
CS_CH3_Main_28_005,Cơn thịnh nộ của tôi ...
CS_CH3_Main_28_006,đã bùng phát sau khi Malduk biến mất.
CS_CH3_Main_28_007,Yeah..nhưng...
CS_CH3_Main_28_008,Chúng ta đã có Frey! Không có gì phải lo lắng.
CS_CH3_Main_28_009,"Frey gọi Kasel và thật bất ngờ, anh đã trở lại!"
CS_CH3_Main_28_011,"Cảm ơn, Frey."
CS_CH3_Main_28_012,"Không có gì, Kasel."
CS_CH3_Main_28_013,còn Sieg ... còn những thủy quái trong Ogria.
CS_CH3_Main_28_014,Tôi sẽ dẫn dắt bộ lạc cho đến khi thủ lĩnh tiếp theo được chọn. Tôi là pháp sư cao nhất ở đây cho đến hiện tại.
CS_CH3_Main_28_015,Đừng lo lắng về chúng tôi.
CS_CH3_Main_28_016,"Bây giờ chúng ta đã có được những lá bùa của Aeatola, chúng ta nên đưa sức mạnh trở lại vào thanh kiếm thánh."
CS_CH3_Main_28_017,Không phải bây giờ ...
CS_CH3_Main_28_018,Xin vui lòng giữ bùa hộ mệnh cho chính các bạn.
CS_CH3_Main_28_019,Bạn nghĩ không nên đưa sức mạnh trở lại nó ư?
CS_CH3_Main_28_020,Quá sớm. Tôi chưa có khả năng điều khiển Aea.
CS_CH3_Main_28_021,Nếu tôi không kiểm soát nó sau khi nó mạnh hơn ...
CS_CH3_Main_28_022,Tôi không thể đảm bảo tôi sẽ chĩa kiếm về phía ai
CS_CH3_Main_28_023,Kasel ...
CS_CH3_Main_28_024,Nhưng chúng ta vẫn phải tìm ra nơi mà phần còn lại của sức mạnh đang thất lạc
CS_CH3_Main_28_025,chắc chắn.
CS_CH3_Main_28_026,Tất nhiên.
CS_CH3_Main_28_027,Tôi cho rằng các Bộc tộc phía Bắc sẽ có một phần của nó.
CS_CH3_Main_28_028,Ugh..ý bạn là đế chế các bộ tộc phía trên vách đá? Tôi nghe nói ngay cả chim không thể bay qua đó.
CS_CH3_Main_28_029,Chính xác. Chúng ta không có sự lựa chọn nào khác ngoài vượt qua Galluah và Aegina.
CS_CH3_Main_28_030,Đường nào là Galluah?
CS_CH3_Main_28_031,về Phía Nam.
CS_CH3_Main_28_032,Sẽ là một chuyến đi dài.
CS_CH3_Main_28_033,"Đế quốc Man tộc ... Đây là lần đầu tiên chúng ta gặp gỡ những người từ thế giới khác, Kasel."
CS_CH3_Main_28_034,"Yeah, nhưng tôi hy vọng chúng ta sẽ không tạo bất kỳ gánh nặng nào cho họ."
CS_CH3_Main_28_035,"Trong bóng tối, tôi nghe thấy Frey gọi tôi. Nhưng không lớn như trước nữa."
CS_CH3_Main_28_036,"Một ngày nào đó ... Tôi sẽ không thể nghe thấy giọng nói của cô ấy nữa,"
CS_CH3_Main_28_037,và bị nuốt chửng vào bóng tối ...
CS_CH3_Main_28_038,"Trước lúc đó, tôi phải trả lại thanh kiếm thánh cho nhà vua."
CS_CH3_Main_28_039,Nhưng bây giờ tôi thậm chí còn băn khoăn liệu đó là một điều nên làm.
CS_CH3_Main_29_001,Malduk cũng đến Galluah à?
CS_CH3_Main_29_002,Vâng.
CS_CH3_Main_29_003,"có lẽ không nên trông cậy quá nhiều vào những tên màu xanh này, phải không?"
CS_CH3_Main_29_004,Tôi đoán vậy.
CS_CH3_Main_29_005,Nếu bạn mong đợi họ giết Malduk.
CS_CH3_Main_29_006,Tôi nghĩ như vậy.
CS_CH3_Main_29_007,Tôi đã nói quá nhiều.
CS_CH3_Main_29_008,thật là 1 quãng thời gian dài đáng quên. đủ dài ..
CS_CH3_Main_29_009,Tôi nghĩ tôi đã quên rồi.
CS_CH3_Main_29_010,"Nhưng ngay sau khi tôi cảm thấy sự kích thích bên trong của tôi, tôi phải trêu chọc con của người phụ nữ."
CS_CH3_Main_29_011,Maria ..
CS_CH3_Main_29_012,Fufufu ...
CS_CH3_Main_29_013,"Nhưng làm thế nào mình có thể trêu chọc cô ấy, bạn nghĩ sao?"
CS_CH3_Main_29_014,Họ vẫn chưa là bù nhìn của Lua.
CS_CH3_Main_29_015,Tôi chẳng là gì khi so sánh với trò của Lua.
